User,TaskType,Selected_BS_List,CommDelay_s,CloudCompletion_SPTF_s,TotalDelay_s,Deadline_s
40,eMBB,sat1,0.0126190312627849,0.2297707971428571,0.24238982840564202,2.0
41,eMBB,6G_1 + WiFi_2 + sat1,0.00624369808505779,0.11322045428571428,0.11946415237077207,2.0
42,eMBB,6G_1 + WiFi_3 + sat1,0.005818527377975156,0.050955771428571425,0.05677429880654658,2.0
43,eMBB,6G_1 + WiFi_4 + sat1,0.007465358545382313,0.2627342614285714,0.27019961997395375,2.0
44,eMBB,6G_1 + WiFi_2 + sat1,0.0065330823316139385,0.1471946614285714,0.15372774376018533,2.0
45,eMBB,6G_2 + WiFi_3 + sat1,0.00595465168284187,0.08537217857142858,0.09132683025427045,2.0
46,eMBB,6G_2 + WiFi_3 + sat1,0.007174713067483778,0.18262195285714283,0.1897966659246266,2.0
47,eMBB,6G_2 + WiFi_4 + sat1,0.006659848873638015,0.09919158857142857,0.10585143744506659,2.0
48,eMBB,6G_1 + WiFi_1 + sat1,0.006163885177823741,0.10382983285714285,0.10999371803496659,2.0
49,eMBB,6G_1 + WiFi_1 + sat1,0.0072655661848328576,0.20335453285714283,0.21062009904197568,2.0
50,eMBB,6G_2 + WiFi_2 + sat1,0.00557227567673452,0.04279911428571428,0.048371389962448795,2.0
51,eMBB,6G_2 + WiFi_1 + sat1,0.007541626666286508,0.26839720285714286,0.27593882952342935,2.0
52,eMBB,6G_1 + WiFi_2 + sat1,0.005637433095546807,0.05511457285714286,0.06075200595268966,2.0
53,eMBB,6G_1 + WiFi_3 + sat1,0.005756224776351482,0.07222087714285715,0.07797710191920863,2.0
54,eMBB,6G_1 + WiFi_4 + sat1,0.0062409244644431525,0.08996846571428573,0.09620939017872887,2.0
55,eMBB,6G_2 + WiFi_3 + sat1,0.005628621961765776,0.03079578857142857,0.03642441053319435,2.0
56,eMBB,6G_1 + WiFi_3 + sat1,0.006101672723240586,0.046834448571428565,0.05293612129466915,2.0
57,eMBB,6G_1 + WiFi_4 + sat1,0.006806827376666213,0.16225637999999998,0.1690632073766662,2.0
58,eMBB,6G_1 + WiFi_1 + sat1,0.00510266897861062,0.011365812857142856,0.016468481835753477,2.0
59,eMBB,6G_1 + WiFi_1 + sat1,0.005541569413308604,0.03478058571428571,0.040322155127594315,2.0
60,eMBB,6G_1 + WiFi_1 + sat1,0.00685180877045675,0.15218143285714283,0.15903324162759958,2.0
