seed,urllc_outage_ratio,average_embb_delay,average_cost,best_fitness,cv,cost_urllc
0,0.3,0.12367388744049776,0.48091847186012443,57.71021662321493,0.0,54.0
1,0.32222222222222224,0.10131280680607392,0.5086615350348518,61.03938420418222,0.0,58.0
2,0.3111111111111111,0.10869055444737886,0.4938393052785114,59.26071663342137,0.0,56.0
3,0.32222222222222224,0.09663570407694272,0.507492259352569,60.89907112230828,0.0,58.0
4,0.3,0.11295624090821504,0.47823906022705376,57.38868722724645,0.0,54.0
