outer_iteration,seed,urllc_outage_ratio,average_embb_delay,average_cost,best_fitness,cv,cost_urllc
0,42,0.16666666666666666,0.15773243592041927,0.24553288462687634,29.46394615522516,0.0,20.0
0,42,0.16666666666666666,0.16260775243027076,0.24797054288180204,29.756465145816243,0.0,20.0
