-73.9,-83.7,-81.0,-98.5,-94.8,-112.7
-72.1,-78.6,-66.8,-62.1,-92.7,-78.4
-82.8,-86.0,-83.6,-78.1,-93.1,-80.0
-79.7,-79.0,-82.6,-61.0,-74.6,-75.3
-79.3,-76.0,-100.8,-78.8,-99.3,-84.8
-73.4,-81.8,-86.4,-60.1,-77.6,-71.7
-78.0,-69.9,-82.2,-83.3,-91.1,-97.9
-89.0,-85.9,-72.6,-79.2,-63.5,-90.9
-82.9,-77.7,-90.1,-89.1,-94.4,-94.5
-60.0,-71.5,-70.9,-72.9,-83.6,-81.9
-77.8,-85.4,-82.8,-86.8,-92.3,-85.5
-78.1,-77.4,-94.0,-82.9,-87.1,-87.2
-82.3,-67.2,-84.6,-82.9,-87.3,-88.6
-85.3,-80.7,-80.3,-79.2,-84.5,-69.3
-72.2,-82.6,-71.8,-38.1,-74.1,-100.6
-74.0,-84.4,-91.1,-82.9,-74.0,-88.4
-77.3,-82.7,-83.2,-90.9,-87.2,-89.2
-74.4,-85.2,-100.9,-96.2,-90.8,-98.6
-73.7,-86.8,-50.1,-75.9,-78.0,-88.2
-78.0,-83.1,-75.8,-84.1,-95.2,-87.7
-70.3,-67.2,-82.7,-83.8,-86.4,-88.1
-76.6,-79.7,-87.4,-91.8,-93.8,-90.0
-90.1,-82.1,-88.1,-75.6,-89.0,-75.3
-81.2,-79.8,-67.7,-74.8,-69.7,-76.5
-82.1,-88.3,-83.5,-75.2,-83.4,-65.3
-82.2,-85.8,-82.9,-85.3,-86.1,-86.8
-81.6,-92.7,-81.7,-88.3,-79.0,-84.9
-80.9,-89.1,-74.5,-80.6,-71.7,-79.1
-83.6,-85.1,-76.6,-97.6,-74.4,-93.5
-76.1,-90.0,-77.6,-85.5,-87.5,-89.7
-86.2,-74.5,-87.0,-87.5,-91.8,-89.6
-86.5,-87.3,-66.6,-78.3,-52.2,-70.5
-75.5,-80.2,-75.6,-69.6,-84.6,-76.8
-80.4,-91.0,-95.6,-91.5,-86.5,-78.6
-80.0,-90.2,-78.0,-74.2,-91.3,-69.7
-75.3,-98.8,-84.3,-82.1,-84.1,-82.9
-67.1,-80.8,-78.3,-82.6,-83.8,-86.5
-73.3,-80.0,-91.9,-77.4,-78.0,-78.0
-70.8,-99.2,-71.7,-59.2,-73.0,-74.2
-77.3,-78.8,-86.7,-70.9,-81.8,-79.0
-72.8,-67.0,-85.8,-85.6,-93.4,-87.1
-92.8,-97.7,-94.8,-92.1,-81.0,-73.2
-71.0,-82.2,-75.2,-84.3,-83.6,-82.7
-96.4,-73.0,-94.5,-84.2,-101.1,-106.7
-81.4,-77.1,-110.6,-95.0,-91.9,-89.2
