seed,generation_0,generation_200,generation_400,generation_600,generation_800,generation_1000
0,347.1411209299759,302.6291308859487,294.5967863268853,294.50815978048047,294.43121492434364,292.33217533924005
1,360.82718154540146,299.984019368615,296.58594955362014,293.7758371047832,293.29694364959687,292.72454921602053
2,360.36013482716135,299.3183314408666,292.3895674378414,290.120330720033,289.8456865531897,287.8937749052766
3,365.919982012457,304.75726086881207,297.7103568076665,295.1403451941317,293.0844849490392,293.026590261513
4,633.8814494636537,296.29541745517236,290.0519408569862,289.8354277780177,288.7791769987814,285.6405970579577
average,413.6259737557299,300.5968320038829,294.2669201965999,292.6760201154892,291.8875014149902,290.32353735600157
