seed,urllc_outage_ratio,average_embb_delay
0,0.6,0.424067640773556
1,0.6,0.42624749564455855
2,0.5944444444444444,0.4105209716959812
3,0.6055555555555555,0.41681439034173867
4,0.5833333333333334,0.4202255392108761
average,0.5966666666666667,0.4195752075333421
