seed,urllc_outage_ratio,average_embb_delay
0,0.16666666666666666,0.17004571551414424
1,0.16666666666666666,0.1608076020981284
2,0.18333333333333332,0.15269339612752733
3,0.18333333333333332,0.16965599714792862
4,0.16666666666666666,0.15430331007080716
average,0.1733333333333333,0.16150120419170713
