seed,generation_0,generation_200,generation_400,generation_600,generation_800,generation_1000
0,26.665759512857143,20.664254477142855,20.664254477142855,20.664254477142855,20.664254477142855,20.664254477142855
1,30.57946113142857,24.680080840362457,16.63599922142857,16.63599922142857,16.632430012731497,16.605623687140785
2,30.754460263661898,20.56813616142857,16.57992387231087,14.569169815714286,14.568565491428568,14.568425382857143
3,28.615713373659986,20.58253512857143,20.58253512857143,20.58253512857143,20.58253512857143,20.58253512857143
4,30.69619468698027,22.643561211975754,20.58731761285714,20.57696871857143,20.576515534285715,20.57651553428571
average,29.462317793717574,21.82771356389621,19.010006062462175,18.605785472285714,18.604860128832016,18.599470841999583
