user_id,user_type,rat_id,rat_name,rat_type,selected,uplink_rate,downlink_rate,effective_e2e_rate
0,URLLC,0,6G_1,6G,1,36343546.24599152,40000000.0,36343546.24599152
1,URLLC,1,6G_2,6G,1,49850824.659748785,40000000.0,40000000.0
2,URLLC,0,6G_1,6G,1,25127231.661876198,40000000.0,25127231.661876198
3,URLLC,1,6G_2,6G,1,76935556.26102602,40000000.0,40000000.0
4,URLLC,0,6G_1,6G,1,38773335.30004005,40000000.0,38773335.30004005
5,URLLC,1,6G_2,6G,1,48629477.407739565,40000000.0,40000000.0
6,URLLC,1,6G_2,6G,1,30473700.583110932,40000000.0,30473700.583110932
7,URLLC,0,6G_1,6G,1,32159380.581787635,40000000.0,32159380.581787635
8,URLLC,0,6G_1,6G,1,39075555.75469724,40000000.0,39075555.75469724
9,URLLC,1,6G_2,6G,1,20838776.53152989,40000000.0,20838776.53152989
10,URLLC,1,6G_2,6G,1,50982413.80494619,40000000.0,40000000.0
11,URLLC,1,6G_2,6G,1,79100308.41823842,40000000.0,40000000.0
12,URLLC,0,6G_1,6G,1,47625221.16601966,40000000.0,40000000.0
13,URLLC,0,6G_1,6G,1,71208865.3225652,40000000.0,40000000.0
14,URLLC,0,6G_1,6G,1,61419197.90018463,40000000.0,40000000.0
15,URLLC,0,6G_1,6G,1,54003662.30376682,40000000.0,40000000.0
16,URLLC,0,6G_1,6G,1,52678561.74565342,40000000.0,40000000.0
17,URLLC,0,6G_1,6G,1,61284355.64002868,40000000.0,40000000.0
18,URLLC,1,6G_2,6G,1,48214125.070977636,40000000.0,40000000.0
19,URLLC,1,6G_2,6G,1,76547217.80343768,40000000.0,40000000.0
20,URLLC,6,Satellite_1,Satellite,1,1520902.3541116505,14411738.088085657,1520902.3541116505
21,URLLC,6,Satellite_1,Satellite,1,7405535.935324818,14411738.088085657,7405535.935324818
22,URLLC,6,Satellite_1,Satellite,1,959857.6468401816,14411738.088085657,959857.6468401816
23,URLLC,7,Satellite_2,Satellite,1,9137615.372625,14411738.088085657,9137615.372625
24,URLLC,7,Satellite_2,Satellite,1,5761096.1750371605,14411738.088085657,5761096.1750371605
25,URLLC,7,Satellite_2,Satellite,1,12028604.538572216,14411738.088085657,12028604.538572216
26,URLLC,7,Satellite_2,Satellite,1,10799495.752233757,14411738.088085657,10799495.752233757
