1.04e-05+6.98e-05j,1.83e-05+3.04e-05j,3.84e-05-4.57e-05j,-4.03e-05-1.46e-05j,-3.80e-04+2.97e-04j,9.03e-05-1.15e-05j,-4.67e-05-3.45e-05j,1.31e-06+0.00e+00j
-1.18e-04+2.51e-04j,-2.82e-05+5.61e-05j,-2.18e-03+2.23e-05j,-4.90e-05-6.09e-05j,-6.95e-05-2.91e-04j,4.49e-05+4.27e-05j,4.74e-05-6.09e-05j,1.31e-06+0.00e+00j
6.72e-07-3.50e-04j,7.99e-05+1.36e-04j,6.46e-05+1.23e-04j,-1.14e-05-8.28e-04j,1.27e-05-9.56e-05j,-1.88e-05+8.57e-05j,-2.68e-05-5.96e-05j,1.31e-06+0.00e+00j
-9.25e-06+4.48e-05j,-3.57e-05+1.95e-05j,9.01e-06+1.72e-05j,-5.73e-05+2.34e-05j,3.09e-05+7.04e-06j,-2.01e-05+7.08e-05j,3.33e-06-3.05e-05j,1.31e-06+0.00e+00j
3.57e-05+6.22e-06j,2.14e-05+2.50e-05j,-1.97e-04+7.07e-05j,-1.14e-05-6.60e-05j,2.22e-04-1.26e-04j,-1.11e-04+1.66e-05j,2.62e-05-2.76e-05j,1.31e-06+0.00e+00j
-1.78e-04+1.40e-04j,-5.21e-05-2.00e-05j,4.08e-06-1.71e-05j,-6.63e-04+3.08e-04j,-1.03e-04+3.45e-05j,-5.47e-04-5.40e-05j,1.12e-04-5.12e-05j,1.31e-06+0.00e+00j
1.68e-05+3.08e-05j,2.70e-05+4.95e-05j,-6.19e-05+1.33e-04j,-6.71e-05-1.48e-04j,-4.90e-04+5.27e-04j,-5.83e-05-2.89e-04j,-5.16e-05-1.07e-04j,1.31e-06+0.00e+00j
5.14e-05+5.76e-05j,3.37e-05+6.66e-06j,1.30e-04-4.87e-05j,3.84e-05-4.95e-05j,-1.05e-04+4.07e-04j,-6.20e-05+6.50e-06j,5.19e-05+3.62e-05j,1.31e-06+0.00e+00j
2.11e-05+1.88e-05j,-6.98e-05+1.72e-05j,2.82e-05+4.28e-05j,1.23e-04+1.11e-04j,6.97e-06-4.44e-05j,-5.22e-04-8.23e-04j,-5.46e-05-1.18e-04j,1.31e-06+0.00e+00j
-2.07e-04-1.12e-04j,3.70e-05+1.25e-05j,-7.24e-05+2.45e-04j,-1.47e-05+3.78e-05j,1.85e-04-3.63e-05j,3.50e-05-6.45e-05j,2.52e-05-1.89e-04j,1.31e-06+0.00e+00j
6.18e-06+5.01e-05j,5.29e-05-2.05e-05j,7.98e-05-2.08e-05j,8.29e-05+1.17e-05j,3.45e-05-8.32e-05j,-4.20e-04-7.02e-05j,8.34e-06+1.36e-04j,1.31e-06+0.00e+00j
-5.52e-06+2.14e-05j,3.24e-06+1.24e-05j,4.20e-05-7.04e-05j,-2.33e-04+1.91e-04j,-3.19e-05-7.96e-05j,4.79e-05+3.41e-04j,-3.15e-05-1.43e-04j,1.31e-06+0.00e+00j
-7.23e-05+7.17e-05j,5.52e-05+1.03e-04j,1.03e-05-3.07e-05j,-7.83e-05+3.41e-05j,9.65e-06+1.68e-05j,4.21e-05-4.17e-05j,3.57e-07-9.78e-05j,1.31e-06+0.00e+00j
4.28e-05-7.05e-05j,6.62e-06+4.58e-05j,-1.35e-05-2.91e-06j,-7.52e-05-3.66e-05j,-2.25e-06+2.53e-05j,7.48e-06+1.96e-05j,5.91e-05-5.10e-05j,1.31e-06+0.00e+00j
-5.02e-06-5.24e-05j,1.48e-05+1.69e-05j,-4.89e-05-2.73e-05j,-6.55e-05+8.30e-06j,-8.52e-06+1.22e-04j,-3.45e-04+1.64e-04j,5.53e-05-5.81e-05j,1.31e-06+0.00e+00j
3.15e-05+1.09e-05j,9.25e-06-3.16e-05j,4.25e-05+2.02e-04j,1.28e-04-3.56e-05j,-2.95e-04+1.31e-04j,-1.94e-04+2.72e-05j,1.35e-05+1.08e-05j,1.31e-06+0.00e+00j
-3.45e-06-1.34e-04j,-1.73e-05-4.83e-05j,-1.25e-04-5.76e-05j,-2.88e-05+2.10e-05j,1.44e-04-1.09e-04j,-4.71e-05-8.97e-05j,1.63e-04-9.13e-05j,1.31e-06+0.00e+00j
