-5.86e-04+7.12e-05j,6.93e-04+2.04e-04j,-8.28e-06-6.29e-05j,8.76e-05-1.18e-04j,-2.54e-05+5.72e-05j,5.92e-05-3.62e-05j,1.98e-06-4.57e-06j,4.22e-06+1.48e-06j,1.14e-05+0.00e+00j,1.14e-05+0.00e+00j
-2.20e-04+1.26e-04j,1.59e-04-3.37e-05j,8.05e-05+5.38e-05j,3.25e-04-1.00e-04j,-3.36e-05-5.20e-05j,-3.12e-05+9.25e-05j,1.60e-05+1.72e-05j,-7.35e-06+1.18e-05j,1.14e-05+0.00e+00j,1.14e-05+0.00e+00j
-2.79e-04+2.91e-04j,1.69e-04+2.72e-04j,1.20e-05+4.35e-05j,5.26e-05-4.30e-05j,-1.87e-05+2.18e-05j,1.57e-05-4.00e-06j,-9.06e-06-6.81e-06j,1.15e-05-6.22e-06j,1.14e-05+0.00e+00j,1.14e-05+0.00e+00j
-2.06e-05+1.40e-04j,-2.08e-04-5.66e-04j,3.14e-05+2.84e-05j,-2.00e-05-7.07e-05j,-3.50e-05-5.56e-05j,-3.39e-05-4.64e-05j,4.81e-06+1.36e-05j,-1.10e-06-1.36e-06j,1.14e-05+0.00e+00j,1.14e-05+0.00e+00j
-6.59e-06+4.26e-06j,5.84e-05+7.69e-05j,-4.41e-05+3.66e-05j,-6.55e-05-1.25e-04j,-1.32e-05+2.98e-05j,6.00e-06+1.17e-05j,-2.91e-07-2.36e-06j,-1.99e-06+1.68e-07j,1.14e-05+0.00e+00j,1.14e-05+0.00e+00j
-5.51e-06+1.14e-04j,-1.13e-05-9.30e-05j,-4.30e-05+2.39e-05j,-1.33e-04-1.58e-06j,1.10e-05-7.19e-05j,-5.45e-05-4.91e-05j,-8.01e-06+1.34e-06j,-2.16e-06+8.99e-06j,1.14e-05+0.00e+00j,1.14e-05+0.00e+00j
-1.85e-05+1.17e-04j,2.68e-03+7.10e-04j,-2.80e-05-3.23e-05j,4.05e-05+7.73e-05j,1.77e-05+5.09e-06j,-2.92e-05-2.47e-05j,5.35e-06-1.27e-06j,-8.19e-06+6.20e-06j,1.14e-05+0.00e+00j,1.14e-05+0.00e+00j
-1.37e-04+3.92e-07j,1.60e-05+2.35e-05j,-1.15e-04+7.20e-05j,1.62e-05+1.44e-05j,-7.13e-05-8.94e-05j,7.09e-05+5.79e-06j,7.39e-06+3.12e-07j,-3.13e-06+1.28e-05j,1.14e-05+0.00e+00j,1.14e-05+0.00e+00j
-6.52e-05-1.54e-04j,-6.43e-05-7.14e-06j,-1.77e-05-2.34e-05j,-7.50e-06+8.97e-06j,-9.15e-06-6.12e-05j,3.08e-06+2.19e-05j,4.01e-06+9.53e-08j,2.41e-06-1.27e-05j,1.14e-05+0.00e+00j,1.14e-05+0.00e+00j
-5.90e-05-2.79e-05j,-5.99e-04+2.54e-04j,4.73e-05-5.52e-05j,-3.27e-05+1.53e-07j,-1.48e-05-2.40e-05j,-1.39e-05-1.48e-05j,-1.28e-05+1.85e-07j,-3.31e-06+1.27e-06j,1.14e-05+0.00e+00j,1.14e-05+0.00e+00j
-2.41e-05-2.36e-05j,7.13e-05+3.14e-05j,1.95e-05+2.28e-05j,1.62e-07-1.20e-05j,1.91e-05+2.94e-05j,9.05e-06+3.89e-05j,-1.08e-07-2.96e-06j,1.11e-06-4.42e-06j,1.14e-05+0.00e+00j,1.14e-05+0.00e+00j
