-1.49e-04+2.75e-05j,-3.28e-04+7.84e-04j,-3.29e-05-2.94e-05j,1.56e-05-2.89e-05j,-1.84e-05+5.58e-05j,9.29e-05-2.21e-06j,-6.52e-05-9.83e-05j,-5.38e-05-1.07e-04j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
-4.82e-04+2.58e-04j,3.30e-05+8.75e-05j,-2.35e-04+9.64e-05j,-1.34e-04-1.44e-05j,-1.48e-05-3.89e-05j,-4.60e-05-1.41e-05j,1.18e-04+9.23e-06j,6.76e-05-5.70e-05j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
2.71e-03+1.15e-03j,-1.31e-04-1.87e-04j,1.38e-04-4.07e-05j,4.47e-05-1.84e-05j,3.60e-05-3.23e-05j,4.36e-05-9.34e-05j,-6.17e-05+3.04e-05j,-2.88e-05-5.13e-05j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
1.50e-04+2.31e-04j,-8.13e-04-1.05e-04j,7.12e-05-2.55e-05j,2.40e-05+3.97e-06j,-1.20e-06+2.76e-05j,5.56e-06-1.42e-05j,-6.99e-05+6.89e-05j,-2.37e-05+9.75e-05j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
5.42e-05+4.88e-05j,7.04e-05+8.82e-05j,1.06e-04+5.06e-05j,-6.63e-06+1.36e-04j,-2.26e-05+5.50e-05j,-3.27e-05+1.32e-05j,-6.87e-05-2.90e-05j,-5.29e-06-1.54e-04j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
3.42e-05-1.18e-04j,-3.60e-06-4.71e-05j,6.55e-05-2.28e-05j,-3.83e-05-2.50e-05j,-1.39e-05-4.00e-05j,-3.56e-05-9.77e-05j,-1.11e-04-8.82e-06j,-1.07e-04-1.29e-05j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
-1.38e-04-9.45e-05j,1.55e-03-8.82e-04j,3.55e-05-3.73e-05j,5.90e-05-1.70e-05j,-3.15e-05-2.03e-05j,-4.84e-05+3.10e-05j,-4.48e-05+1.63e-05j,1.19e-05-6.58e-05j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
2.57e-05-1.44e-05j,2.77e-05-3.12e-05j,1.86e-05+6.61e-05j,6.25e-05+4.96e-05j,-2.32e-05+1.31e-04j,-3.90e-05-4.89e-05j,-1.14e-04-6.18e-06j,-6.00e-05-2.71e-05j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
2.30e-05+5.33e-05j,-4.71e-05-5.34e-05j,3.76e-05-2.71e-05j,3.78e-05-1.11e-05j,-5.95e-05+3.85e-06j,1.70e-05+1.37e-05j,-1.52e-04-2.23e-05j,2.71e-05+4.47e-05j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
9.45e-05+6.34e-05j,2.70e-05-8.89e-05j,-4.43e-05-4.32e-05j,-2.77e-05-5.55e-05j,-5.93e-06+1.34e-05j,-4.86e-06-1.27e-05j,-1.37e-05-1.16e-04j,-7.45e-06+4.15e-05j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
1.07e-05+6.50e-06j,-1.39e-04-1.62e-04j,-6.75e-06+3.29e-05j,6.54e-05+3.60e-05j,-7.90e-06+2.85e-06j,-1.18e-05-3.39e-05j,7.28e-05-9.46e-05j,-1.73e-04-2.08e-05j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
3.93e-04-5.71e-04j,-1.92e-04+1.23e-04j,1.09e-05-9.34e-05j,5.89e-06+1.01e-05j,3.10e-05-9.47e-06j,-8.52e-06+2.27e-05j,-4.60e-05-6.37e-05j,8.80e-05+1.86e-05j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
-4.53e-04-2.67e-04j,1.22e-06+4.76e-05j,-1.06e-04-9.07e-06j,-3.11e-05+2.03e-05j,8.15e-05-5.35e-05j,-1.28e-06+1.44e-05j,1.33e-05+2.08e-05j,-1.20e-04+2.46e-05j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
-7.35e-05+3.15e-05j,1.45e-05-1.42e-05j,1.30e-05+4.55e-05j,1.69e-05-4.28e-06j,1.94e-07-1.66e-05j,1.01e-05-1.12e-06j,3.08e-05-6.45e-05j,-1.23e-04-3.13e-05j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
7.12e-06-3.41e-05j,5.92e-05-2.93e-05j,1.76e-04+5.94e-05j,-1.75e-04+9.36e-04j,-7.70e-05+5.45e-05j,-1.16e-04+1.11e-04j,-8.89e-06-3.42e-05j,7.70e-05-3.99e-05j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
-6.10e-04-1.18e-04j,-7.21e-05+9.31e-05j,-7.56e-05-1.42e-04j,3.52e-05-4.63e-05j,-1.83e-05+3.39e-06j,-1.30e-05-6.19e-06j,-1.47e-05+1.34e-04j,3.01e-05+3.03e-05j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
-3.15e-04-5.32e-04j,-3.68e-04-1.90e-04j,1.00e-04-6.27e-05j,5.97e-05-1.77e-04j,-1.28e-05+2.73e-05j,-5.86e-05+8.71e-06j,2.39e-05+2.17e-05j,2.57e-05+1.41e-04j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
-5.53e-05-1.07e-04j,-1.01e-05-9.00e-06j,-5.81e-05-7.58e-05j,-5.98e-06-2.70e-06j,-5.78e-05+5.94e-05j,1.07e-05+1.46e-05j,-6.41e-05-7.78e-06j,1.61e-05+1.70e-05j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
-3.04e-04-2.62e-04j,-1.12e-04-7.49e-05j,-9.91e-06+7.64e-06j,-2.46e-04+1.47e-05j,5.04e-06-6.70e-05j,-1.94e-05+1.68e-05j,-1.18e-04+1.89e-05j,-8.85e-05-2.56e-05j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
3.50e-05+2.42e-07j,9.84e-05-1.63e-04j,-4.49e-06-5.04e-05j,2.43e-05+8.09e-06j,5.57e-06-1.66e-05j,1.13e-05-3.97e-07j,8.69e-05+5.67e-05j,-1.02e-04-1.18e-05j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
2.06e-04-8.58e-04j,-2.61e-05-1.03e-05j,-2.45e-04-5.26e-04j,-3.75e-05-2.91e-05j,-3.80e-05+9.11e-05j,-8.27e-05-1.06e-04j,1.25e-05+1.66e-05j,1.13e-04+1.07e-04j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
-2.68e-06-2.98e-05j,-4.68e-08+1.60e-05j,-4.01e-05+5.64e-05j,-1.13e-05+2.02e-05j,4.37e-05-6.42e-05j,-2.16e-04-4.13e-04j,-3.06e-05+5.02e-05j,2.74e-05+4.02e-05j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
