-5.86e-04+7.12e-05j,6.93e-04+2.04e-04j,-8.28e-06-6.29e-05j,8.76e-05-1.18e-04j,-2.54e-05+5.72e-05j,5.92e-05-3.62e-05j,1.94e-05-4.48e-05j,4.13e-05+1.45e-05j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
-2.20e-04+1.26e-04j,1.59e-04-3.37e-05j,8.05e-05+5.38e-05j,3.25e-04-1.00e-04j,-3.36e-05-5.20e-05j,-3.12e-05+9.25e-05j,1.56e-04+1.69e-04j,-7.20e-05+1.15e-04j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
-2.79e-04+2.91e-04j,1.69e-04+2.72e-04j,1.20e-05+4.35e-05j,5.26e-05-4.30e-05j,-1.87e-05+2.18e-05j,1.57e-05-4.00e-06j,-8.88e-05-6.68e-05j,1.13e-04-6.10e-05j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
-2.06e-05+1.40e-04j,-2.08e-04-5.66e-04j,3.14e-05+2.84e-05j,-2.00e-05-7.07e-05j,-3.50e-05-5.56e-05j,-3.39e-05-4.64e-05j,4.71e-05+1.34e-04j,-1.08e-05-1.33e-05j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
-6.59e-06+4.26e-06j,5.84e-05+7.69e-05j,-4.41e-05+3.66e-05j,-6.55e-05-1.25e-04j,-1.32e-05+2.98e-05j,6.00e-06+1.17e-05j,-2.84e-06-2.30e-05j,-1.95e-05+1.65e-06j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
-5.51e-06+1.14e-04j,-1.13e-05-9.30e-05j,-4.30e-05+2.39e-05j,-1.33e-04-1.58e-06j,1.10e-05-7.19e-05j,-5.45e-05-4.91e-05j,-7.84e-05+1.31e-05j,-2.12e-05+8.82e-05j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
-1.85e-05+1.17e-04j,2.68e-03+7.10e-04j,-2.80e-05-3.23e-05j,4.05e-05+7.73e-05j,1.77e-05+5.09e-06j,-2.92e-05-2.47e-05j,5.24e-05-1.24e-05j,-8.02e-05+6.07e-05j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
-1.37e-04+3.92e-07j,1.60e-05+2.35e-05j,-1.15e-04+7.20e-05j,1.62e-05+1.44e-05j,-7.13e-05-8.94e-05j,7.09e-05+5.79e-06j,7.23e-05+3.06e-06j,-3.06e-05+1.26e-04j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
-6.52e-05-1.54e-04j,-6.43e-05-7.14e-06j,-1.77e-05-2.34e-05j,-7.50e-06+8.97e-06j,-9.15e-06-6.12e-05j,3.08e-06+2.19e-05j,3.93e-05+9.33e-07j,2.36e-05-1.24e-04j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
-5.90e-05-2.79e-05j,-5.99e-04+2.54e-04j,4.73e-05-5.52e-05j,-3.27e-05+1.53e-07j,-1.48e-05-2.40e-05j,-1.39e-05-1.48e-05j,-1.25e-04+1.81e-06j,-3.24e-05+1.24e-05j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
-2.41e-05-2.36e-05j,7.13e-05+3.14e-05j,1.95e-05+2.28e-05j,1.62e-07-1.20e-05j,1.91e-05+2.94e-05j,9.05e-06+3.89e-05j,-1.06e-06-2.89e-05j,1.09e-05-4.32e-05j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
-6.35e-05-5.54e-04j,-1.20e-04-3.86e-05j,-1.77e-05-2.41e-05j,-6.90e-05+4.76e-05j,9.22e-06-4.96e-05j,-3.16e-05-8.83e-06j,5.72e-05+6.58e-05j,-1.69e-05-4.95e-05j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
9.49e-06-1.46e-04j,2.96e-05-8.66e-05j,5.08e-05+2.07e-04j,-6.42e-05-3.06e-05j,-8.38e-06-5.27e-05j,2.53e-05-2.31e-05j,-1.15e-04-5.26e-05j,2.62e-05-1.82e-05j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
-2.27e-04+8.32e-05j,-7.53e-05-2.20e-05j,1.42e-06-3.38e-05j,-4.55e-05-3.98e-05j,-2.22e-05+4.92e-07j,-2.81e-05+8.11e-07j,1.12e-04+1.04e-04j,1.11e-05+6.23e-06j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
1.09e-04-1.91e-05j,-1.72e-05-8.11e-05j,-1.05e-04-9.12e-05j,-7.78e-04-2.11e-04j,-2.79e-05-3.54e-05j,-7.90e-05-9.95e-05j,5.82e-05+3.65e-05j,7.75e-05-9.68e-06j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
4.58e-04-6.26e-05j,9.31e-05-1.87e-04j,-3.97e-05+3.27e-05j,-5.00e-05+2.18e-05j,2.54e-05-2.78e-05j,9.84e-06+2.74e-05j,-1.20e-04-9.27e-05j,2.41e-05-1.48e-06j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
6.55e-04-2.18e-04j,7.11e-06-1.59e-04j,-3.41e-05+3.49e-05j,-1.10e-04+2.31e-04j,-8.45e-05+3.95e-06j,4.33e-05-2.50e-05j,-2.10e-05+3.04e-05j,-1.59e-05+7.18e-06j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
2.04e-04+3.26e-06j,3.20e-05-1.99e-05j,2.32e-05+8.88e-05j,4.76e-06+1.53e-05j,5.67e-05-1.97e-05j,4.40e-05-2.77e-06j,6.31e-05-5.03e-05j,3.93e-05-4.11e-05j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
-4.53e-04-1.39e-04j,2.35e-05-2.16e-04j,-1.17e-05+6.97e-05j,1.39e-05-4.31e-05j,4.13e-05+2.43e-05j,-1.40e-04-3.43e-05j,-3.86e-05-4.10e-06j,1.83e-05-4.83e-05j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
-2.70e-05+4.16e-05j,-1.56e-04-2.73e-05j,2.96e-05-2.49e-05j,1.66e-05-9.86e-05j,-2.42e-05+6.86e-06j,1.08e-05-2.44e-05j,5.55e-05-1.07e-06j,3.59e-07-3.34e-05j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
2.44e-04+2.91e-04j,5.34e-06+3.71e-05j,-4.32e-04+4.89e-04j,-1.44e-04-7.65e-05j,-8.70e-06+4.72e-05j,1.31e-05+1.16e-04j,5.95e-05-5.65e-05j,-7.81e-06+1.17e-05j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
2.18e-05-7.86e-05j,-3.26e-05+4.73e-05j,-4.57e-05-2.32e-05j,-1.06e-05+7.53e-05j,-9.88e-05-1.61e-04j,4.78e-04+1.05e-03j,3.13e-05-2.41e-05j,1.89e-05+3.70e-05j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
5.28e-05+2.35e-05j,5.30e-04-6.70e-05j,-3.10e-05+1.11e-04j,-2.39e-04-1.79e-04j,7.24e-06+1.08e-05j,-2.21e-06+3.98e-05j,-3.51e-05-2.02e-06j,-6.65e-05-8.02e-06j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
-2.91e-05-9.44e-06j,5.75e-06-3.89e-05j,-5.52e-05+4.18e-06j,1.27e-04+2.71e-05j,-2.54e-04+1.81e-05j,-5.25e-05-1.80e-05j,-1.55e-04-3.32e-05j,1.70e-05-1.89e-05j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
-3.63e-04+2.27e-04j,-2.92e-05-1.13e-04j,-3.26e-04+4.74e-05j,-7.28e-05-3.36e-05j,2.52e-04+2.11e-04j,7.19e-05+4.01e-06j,8.96e-05+1.01e-04j,-5.99e-05-1.44e-04j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
2.01e-04+8.19e-05j,4.25e-05+2.40e-05j,1.47e-04+2.64e-04j,7.48e-04-1.19e-03j,-7.16e-05-1.22e-05j,-4.18e-05+6.50e-06j,5.85e-05-3.36e-05j,-1.80e-04+8.27e-05j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
5.23e-05-1.17e-05j,1.75e-05+6.44e-05j,-1.47e-06+3.39e-05j,1.27e-05+5.49e-05j,-3.79e-05+2.06e-05j,-2.82e-05-8.56e-05j,7.40e-05-2.90e-05j,8.80e-05+3.88e-05j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
1.95e-04+4.90e-05j,-2.46e-06+4.35e-05j,-8.27e-05-5.87e-05j,-2.84e-05-4.75e-05j,-2.57e-04+2.17e-04j,-5.10e-06-5.30e-05j,2.59e-05+5.92e-05j,-2.32e-06+8.12e-05j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
