1.94e-05+8.77e-06j,4.70e-05-1.45e-04j,-5.34e-05+4.56e-05j,-9.20e-05-1.17e-05j,4.96e-06-3.31e-05j,1.69e-05+2.38e-05j,5.58e-06-2.25e-07j,-5.57e-05-6.57e-06j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
1.17e-06-5.95e-06j,-2.64e-06+1.27e-05j,-1.05e-04-5.82e-06j,6.72e-05-5.13e-05j,-2.05e-03-1.68e-03j,6.49e-05+3.35e-05j,2.60e-05-1.03e-04j,6.84e-05+7.59e-05j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
-1.02e-04-9.64e-05j,4.53e-06-3.80e-05j,6.85e-04-3.10e-04j,8.81e-05-1.81e-04j,4.75e-05-3.64e-04j,7.97e-05-4.19e-05j,5.84e-06-1.58e-04j,1.49e-04-1.66e-04j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
5.03e-05-3.66e-05j,-2.28e-06+2.36e-05j,1.75e-05-8.99e-05j,-1.53e-05-2.99e-06j,1.68e-04+1.99e-04j,-7.08e-05-6.66e-05j,-1.09e-04-2.97e-05j,9.86e-05-5.02e-05j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
9.06e-05+3.75e-05j,1.44e-05+1.43e-05j,5.55e-06+3.04e-05j,5.01e-05+1.90e-04j,-5.11e-05+1.29e-04j,5.12e-05-2.96e-05j,2.62e-06-1.36e-05j,4.25e-05-9.83e-05j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
-7.97e-05-8.77e-05j,-1.98e-05-1.94e-06j,4.84e-05-7.44e-05j,-8.49e-05+7.86e-05j,-7.04e-05-5.61e-05j,6.39e-04-1.82e-04j,2.57e-06-1.05e-04j,-3.93e-05+1.43e-04j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
-8.85e-05+3.97e-05j,1.95e-05-1.90e-05j,4.69e-05+1.01e-05j,-1.09e-05+4.84e-05j,-1.20e-04-1.01e-04j,-1.07e-06+8.34e-05j,-5.66e-05-6.98e-05j,-6.36e-05-1.20e-05j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
-7.71e-06-1.23e-04j,-5.24e-05-1.26e-04j,2.36e-05+9.68e-05j,2.10e-04+2.96e-05j,-8.18e-05-1.69e-04j,-5.21e-04-6.24e-04j,1.06e-04+7.75e-05j,-6.39e-05-1.02e-05j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
-7.09e-04+1.54e-03j,2.29e-05+6.85e-05j,1.30e-04-1.44e-05j,-3.16e-05+3.99e-06j,2.84e-05-3.42e-05j,-2.14e-05+5.23e-06j,-6.60e-05-4.14e-06j,9.68e-05+5.69e-05j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
1.78e-04-1.17e-05j,2.89e-04+1.40e-04j,5.40e-06+3.50e-05j,1.18e-04+1.16e-05j,9.24e-06-3.41e-05j,-1.62e-05-5.46e-06j,3.15e-05-1.29e-04j,-6.40e-06-8.19e-05j,1.31e-06+0.00e+00j,1.31e-06+0.00e+00j
