seed,urllc_outage_ratio,average_embb_delay
0,0.2111111111111111,0.3377356277696872
1,0.2111111111111111,0.2990544018815222
2,0.2222222222222222,0.2876923196405802
3,0.2,0.3196220219487067
4,0.2111111111111111,0.2702506345674465
5,0.2,0.3098926435773584
6,0.1888888888888888,0.3125308958486921
7,0.2111111111111111,0.3155375888927373
8,0.2111111111111111,0.3076260624478243
9,0.2222222222222222,0.2837854697322054
average,0.20888888888888885,0.30437276663067603
