User,TaskType,Selected_BS,CommDelay_s,Deadline_s,CPU_Time_s,Residual_Deadline_for_MH_s,OnTime_Under_MH
1,URLLC,6G_2,0.000778806858241,0.00456974898857,1.3662e-05,0.00379094213033,1
2,URLLC,WiFi_2,0.001080211294,0.00446602601419,9.57e-06,0.00338581472019,1
3,URLLC,6G_1,0.000559002295688,0.00419952967407,7.656e-06,0.00364052737838,1
4,URLLC,6G_2,0.00152884570739,0.00364975664792,2.5938e-05,0.00212091094052,1
5,URLLC,WiFi_2,0.00179181631889,0.00425096728347,9.372e-06,0.00245915096458,1
6,URLLC,WiFi_2,0.00269568336841,0.00352533992403,1.3332e-05,0.000829656555619,1
7,URLLC,6G_2,0.000763668505482,0.00405482309606,1.5048e-05,0.00329115459058,1
8,URLLC,6G_1,0.00195454178454,0.00313673337395,1.2672e-05,0.00118219158941,1
9,URLLC,6G_1,0.00141525533954,0.00437112471651,1.1352e-05,0.00295586937696,1
10,URLLC,6G_2,0.000452210224872,0.00356315300006,7.788e-06,0.00311094277519,1
11,URLLC,6G_2,0.00422495989403,0.00328484349936,1.2672e-05,-0.000940116394663,0
12,URLLC,6G_1,0.000557342614061,0.00356263300513,8.316e-06,0.00300529039107,1
13,URLLC,WiFi_1,0.00156110795942,0.00307709763001,2.0526e-05,0.00151598967059,1
14,URLLC,6G_1,0.00180020696064,0.00311969168923,1.9404e-05,0.0013194847286,1
15,URLLC,WiFi_2,0.00190020073465,0.00300574741895,2.0592e-05,0.0011055466843,1
16,URLLC,6G_1,0.00168877337981,0.00354044148418,2.409e-05,0.00185166810437,1
17,URLLC,6G_1,0.00144145673262,0.00302792720764,2.2374e-05,0.00158647047502,1
18,URLLC,6G_1,0.00141661915089,0.00404627192272,1.353e-05,0.00262965277183,1
19,URLLC,6G_1,0.000666472202495,0.00446594146741,9.57e-06,0.00379946926492,1
20,URLLC,6G_2,0.00117091869426,0.00348598552775,9.438e-06,0.0023150668335,1
21,URLLC,WiFi_1,0.000335751809333,0.00456926114561,8.58e-06,0.00423350933628,1
22,URLLC,WiFi_4,0.000612402614603,0.00436614125648,1.0626e-05,0.00375373864188,1
23,URLLC,6G_2,0.000719527554385,0.00470551504359,1.188e-05,0.00398598748921,1
24,URLLC,WiFi_3,0.000758071153018,0.00450914526352,1.1748e-05,0.0037510741105,1
25,URLLC,6G_1,0.000676265751733,0.00354329869495,9.438e-06,0.00286703294322,1
26,URLLC,WiFi_2,0.000945741265685,0.00475623017921,1.0956e-05,0.00381048891352,1
27,URLLC,WiFi_4,0.00330301714212,0.00460244777947,1.1946e-05,0.00129943063735,1
28,URLLC,WiFi_3,0.000919662336981,0.00323990508582,1.749e-05,0.00232024274884,1
29,URLLC,WiFi_4,0.000756689234336,0.00497224032409,1.287e-05,0.00421555108975,1
30,URLLC,WiFi_1,0.000909891364684,0.00452986622722,2.3826e-05,0.00361997486254,1
31,URLLC,sat2,0.00175901181381,0.00388900067203,1.1748e-05,0.00212998885822,1
32,URLLC,sat1,0.00297576711264,0.00348520445198,1.0362e-05,0.000509437339334,1
33,URLLC,sat2,0.00715522432001,0.00436766400628,2.4882e-05,-0.00278756031373,0
34,URLLC,sat1,0.00272129675756,0.00399324007531,1.6434e-05,0.00127194331775,1
35,URLLC,sat1,0.00184397786462,0.00421580905422,2.0856e-05,0.0023718311896,1
36,URLLC,sat2,0.0146493218912,0.00434568210654,2.0394e-05,-0.0103036397847,0
37,URLLC,sat2,0.00503461709418,0.00328346585441,1.3266e-05,-0.00175115123977,0
38,URLLC,sat1,0.000620119470554,0.00353342441486,6.996e-06,0.00291330494431,1
39,URLLC,sat2,0.000989154878236,0.00427263073452,1.3398e-05,0.00328347585629,1
40,URLLC,sat2,0.00367633916753,0.00323152628234,1.8546e-05,-0.000444812885192,0
41,URLLC,sat1,0.00468206778202,0.00445695268072,2.1186e-05,-0.000225115101291,0
42,URLLC,sat2,0.00384825667198,0.00312654139748,1.419e-05,-0.0007217152745,0
43,URLLC,sat1,0.00209517353379,0.00492461014569,2.64e-05,0.00282943661191,1
44,URLLC,sat2,0.0035964306017,0.00330415412283,1.5774e-05,-0.000292276478873,0
45,URLLC,sat1,0.00392665317088,0.00388426527354,8.382e-06,-4.23878973454e-05,0
46,URLLC,sat2,0.00478068971763,0.00488396815768,2.145e-05,0.000103278440046,1
47,URLLC,sat2,0.0283048994537,0.00484465643823,2.1318e-05,-0.0234602430155,0
48,URLLC,sat2,0.00511931593144,0.00448175272683,2.0658e-05,-0.00063756320461,0
49,URLLC,sat1,0.00127103801163,0.0035854294553,9.9e-06,0.00231439144367,1
50,URLLC,sat2,0.00206134667804,0.00450824839061,1.3002e-05,0.00244690171257,1
51,URLLC,sat2,0.00192857419813,0.00433768085908,2.4486e-05,0.00240910666096,1
52,URLLC,sat1,0.00145808213513,0.00455922785076,1.419e-05,0.00310114571562,1
53,URLLC,sat1,0.0043771615686,0.00365411050906,2.0856e-05,-0.000723051059541,0
54,URLLC,sat1,0.0029470854114,0.00440962340658,1.1418e-05,0.00146253799518,1
55,URLLC,sat1,0.00356937164522,0.00478770940373,1.3068e-05,0.00121833775852,1
56,URLLC,sat1,0.00148185548802,0.00357497087515,8.118e-06,0.00209311538712,1
57,URLLC,sat2,0.002339676507,0.00313358545837,1.0428e-05,0.000793908951364,1
58,URLLC,sat1,0.00108780667912,0.0040813758734,8.514e-06,0.00299356919428,1
59,URLLC,sat1,0.00319235920898,0.00360707355003,2.5608e-05,0.000414714341051,1
60,URLLC,sat2,0.00103473213417,0.0038749024961,7.392e-06,0.00284017036193,1
61,URLLC,6G_2,0.00138494994914,0.00406110228579,1.2276e-05,0.00267615233665,1
62,URLLC,6G_2,0.00185280241793,0.00398783690707,6.6e-06,0.00213503448914,1
63,URLLC,6G_1,0.000951715445032,0.00315751280617,1.6434e-05,0.00220579736114,1
64,URLLC,sat1,0.00268106688929,0.00411076766239,1.3992e-05,0.0014297007731,1
65,URLLC,WiFi_2,0.00221315170123,0.00404164576054,2.5278e-05,0.0018284940593,1
66,URLLC,WiFi_2,0.00103919309077,0.00385244813064,1.2012e-05,0.00281325503986,1
67,URLLC,WiFi_1,0.00176580379771,0.00337214343931,2.574e-05,0.00160633964159,1
68,URLLC,6G_1,0.000844862629924,0.00392338890184,1.3266e-05,0.00307852627192,1
69,URLLC,6G_1,0.0014012599822,0.00376294857542,2.0196e-05,0.00236168859322,1
70,URLLC,WiFi_2,0.00131782157215,0.00325417495749,1.4784e-05,0.00193635338534,1
71,URLLC,WiFi_4,0.00244545108936,0.00303087384432,2.1318e-05,0.00058542275496,1
72,URLLC,6G_1,0.00191423821209,0.00349739539321,1.8678e-05,0.00158315718111,1
73,URLLC,6G_1,0.000721644754416,0.00391074447706,7.524e-06,0.00318909972265,1
74,URLLC,sat1,0.00157600872639,0.00380500772032,1.353e-05,0.00222899899393,1
75,URLLC,6G_2,0.000681112624947,0.00448405428532,1.1088e-05,0.00380294166037,1
76,URLLC,6G_2,0.00336219199702,0.00460419086107,2.3496e-05,0.00124199886405,1
77,URLLC,6G_1,0.00150210207392,0.00323095070933,2.2044e-05,0.00172884863542,1
78,URLLC,6G_1,0.000866602299628,0.00309510577654,7.656e-06,0.00222850347691,1
79,URLLC,WiFi_2,0.00304281524753,0.00442844504155,2.3298e-05,0.00138562979402,1
80,URLLC,WiFi_3,0.000566969836723,0.00480786466835,1.8084e-05,0.00424089483163,1
81,URLLC,WiFi_2,0.00155874377884,0.00494278345862,1.7028e-05,0.00338403967978,1
82,URLLC,6G_2,0.00174038145867,0.00378557690301,1.9404e-05,0.00204519544433,1
83,URLLC,6G_2,0.00230843694682,0.00369912897493,1.419e-05,0.00139069202811,1
84,URLLC,6G_2,0.00166400975929,0.00433925840745,8.448e-06,0.00267524864816,1
85,URLLC,WiFi_4,0.00129659000115,0.00422825754924,1.5048e-05,0.00293166754809,1
86,URLLC,WiFi_4,0.000646275618207,0.00465182546382,9.24e-06,0.00400554984561,1
87,URLLC,WiFi_3,0.000614328979657,0.00454949317225,6.996e-06,0.00393516419259,1
88,URLLC,WiFi_2,0.00117607626466,0.00371916404714,9.108e-06,0.00254308778248,1
89,URLLC,6G_2,0.00131351140147,0.00484503099968,1.2936e-05,0.0035315195982,1
90,URLLC,WiFi_4,0.000434691292641,0.00367180224948,7.194e-06,0.00323711095684,1
