seed,urllc_outage_ratio,average_embb_delay
0,0.3,0.2108189760952381
1,0.2888888888888888,0.2082806463846129
2,0.3555555555555555,0.2106770822654834
3,0.3444444444444444,0.2245011483543756
4,0.3222222222222222,0.2296357777650181
5,0.3111111111111111,0.2171272997582617
6,0.2777777777777778,0.2218432887079595
7,0.3777777777777777,0.2112587278223122
8,0.3111111111111111,0.2121210825267827
9,0.2666666666666666,0.210563145821307
average,0.3155555555555555,0.2156827175501351
