User,TaskType,Selected_BS,CommDelay_s,Deadline_s,CPU_Time_s,Residual_Deadline_for_MH_s,OnTime_Under_MH
84,URLLC,sat2,0.004023360359928892,0.004152782890454821,2.4222e-05,0.00012942253052592844,1
85,URLLC,sat1,0.0038206540209679606,0.004431289326513472,1.7688e-05,0.0006106353055455116,1
86,URLLC,sat2,0.002894149413933561,0.003998972719795329,1.7358e-05,0.0011048233058617682,1
87,URLLC,sat1,0.003122914150657629,0.003635591396491095,1.3794e-05,0.000512677245833466,1
88,URLLC,sat2,0.002978481594490111,0.00305163130053338,1.8282e-05,7.314970604326877e-05,1
89,URLLC,sat1,0.003024622504823804,0.0042076211108614415,1.3134e-05,0.0011829986060376374,1
90,URLLC,sat1,0.0027143526342411762,0.00440869486910323,1.1946e-05,0.0016943422348620536,1
91,URLLC,sat1,0.0046447943701231975,0.004938383945675346,1.8876e-05,0.0002935895755521488,1
92,URLLC,sat2,0.003862137899687182,0.0033722793394911034,2.4024e-05,-0.0004898585601960785,0
93,URLLC,sat2,0.0023688958644582205,0.003083989867333956,1.4586e-05,0.0007150940028757356,1
94,URLLC,sat2,0.0035309535182858126,0.003238983653926379,2.1714e-05,-0.0002919698643594334,0
95,URLLC,sat2,0.002543317161175891,0.0033720765718824497,1.5774e-05,0.0008287594107065587,1
96,URLLC,sat2,0.004183475688912386,0.0037811062244011095,2.6136e-05,-0.00040236946451127674,0
97,URLLC,sat2,0.002610954393787713,0.003213211733456032,1.65e-05,0.0006022573396683192,1
98,URLLC,sat1,0.002668976915192542,0.003228695841701834,1.1616e-05,0.0005597189265092919,1
99,URLLC,sat2,0.0024982355158309267,0.0033420411650134656,1.5048e-05,0.0008438056491825389,1
100,URLLC,sat1,0.005181656541919177,0.003021676106309218,2.4156e-05,-0.002159980435609959,0
101,URLLC,WiFi_2,0.0008847157811219026,0.003929911120092975,7.59e-06,0.0030451953389710722,1
102,URLLC,WiFi_3,0.0009439620184719459,0.0036236477353143413,1.2672e-05,0.0026796857168423956,1
103,URLLC,WiFi_1,0.00125892339214411,0.004218463407235196,1.1946e-05,0.0029595400150910856,1
104,URLLC,6G_2,0.0012782845168337565,0.003850028451260541,1.5312e-05,0.0025717439344267842,1
105,URLLC,6G_2,0.002047394242232263,0.003270809264113547,2.5542e-05,0.001223415021881284,1
106,URLLC,6G_1,0.001672810030357456,0.0033364880007850438,2.0724e-05,0.0016636779704275878,1
107,URLLC,WiFi_2,0.0007574459600445058,0.004950340355002826,6.666e-06,0.00419289439495832,1
108,URLLC,WiFi_2,0.0010633281790239503,0.004676976248857321,8.118e-06,0.003613648069833371,1
109,URLLC,WiFi_1,0.001987205044626799,0.0033799874517810784,2.0922e-05,0.0013927824071542794,1
110,URLLC,6G_2,0.0011618808493595197,0.004139280302258229,1.4586e-05,0.0029773994528987094,1
111,URLLC,6G_2,0.001679716279061222,0.004009034978729819,2.1516e-05,0.0023293186996685973,1
112,URLLC,6G_2,0.0011616245374637684,0.0035688133822489917,1.386e-05,0.0024071888447852233,1
113,URLLC,WiFi_1,0.0013518700775935195,0.0030517480581280327,1.2408e-05,0.0016998779805345132,1
114,URLLC,WiFi_4,0.0012132005343106968,0.0030841601207008402,1.584e-05,0.0018709595863901434,1
115,URLLC,WiFi_2,0.0010713468274069562,0.0030347099155487492,8.316e-06,0.001963363088141793,1
116,URLLC,WiFi_1,0.000888688895240496,0.00497122772346836,8.91e-06,0.004082538828227864,1
117,URLLC,WiFi_4,0.001831349298343651,0.004571116765834042,2.343e-05,0.002739767467490391,1
118,URLLC,WiFi_1,0.0013411772102626036,0.004150107261205672,1.353e-05,0.002808930050943068,1
119,URLLC,WiFi_1,0.001148240215531517,0.004382693603316232,1.1814e-05,0.003234453387784715,1
120,URLLC,6G_1,0.0019200695140224571,0.004227276462484323,2.574e-05,0.0023072069484618655,1
121,URLLC,WiFi_4,0.0009154958741944528,0.004011811005209455,1.1418e-05,0.0030963151310150023,1
122,URLLC,WiFi_3,0.0013271454552679892,0.003641001901893341,1.7094e-05,0.0023138564466253517,1
123,URLLC,WiFi_2,0.002155022374073955,0.004360652210883683,1.9668e-05,0.0022056298368097285,1
124,URLLC,WiFi_2,0.0009087408606885056,0.004929105311072691,8.052e-06,0.004020364450384185,1
125,URLLC,6G_2,0.00093747410341342,0.00420127858022843,1.1154e-05,0.0032638044768150097,1
126,URLLC,6G_2,0.0012116389534102521,0.003215349486207576,1.4652e-05,0.002003710532797324,1
127,URLLC,6G_2,0.0011985043697656378,0.0034355701917977636,1.4256e-05,0.002237065822032126,1
128,URLLC,WiFi_4,0.0015229790449466562,0.003734012715265027,1.848e-05,0.0022110336703183705,1
129,URLLC,6G_1,0.0016945272128364155,0.004092890017366967,2.2704e-05,0.002398362804530552,1
130,URLLC,6G_2,0.001639189684738506,0.004931451592499043,1.914e-05,0.0032922619077605368,1
131,URLLC,WiFi_3,0.001480247687197171,0.0041377100681420816,1.881e-05,0.0026574623809449104,1
132,URLLC,6G_1,0.0019167773829136337,0.004184745628014044,2.442e-05,0.00226796824510041,1
133,URLLC,6G_2,0.0007612346057419117,0.004295976001514315,9.306e-06,0.003534741395772403,1
