user_id,user_type,rat_id,rat_name,rat_type,selected,uplink_rate,downlink_rate,effective_e2e_rate
0,URLLC,1,6G_2,6G,1,36925257.93815487,40000000.0,36925257.93815487
1,URLLC,0,6G_1,6G,1,31614930.853675958,40000000.0,31614930.853675958
2,URLLC,2,WiFi_1,WiFi,1,44125837.1288648,20000000.0,20000000.0
3,URLLC,1,6G_2,6G,1,26810905.798670482,40000000.0,26810905.798670482
4,URLLC,0,6G_1,6G,1,29797617.16028527,40000000.0,29797617.16028527
5,URLLC,0,6G_1,6G,1,35880441.85303224,40000000.0,35880441.85303224
6,URLLC,1,6G_2,6G,1,75247185.3959404,40000000.0,40000000.0
7,URLLC,4,WiFi_3,WiFi,1,17678677.05169495,20000000.0,17678677.05169495
8,URLLC,1,6G_2,6G,1,60753673.88625305,40000000.0,40000000.0
9,URLLC,0,6G_1,6G,1,43558498.67955351,40000000.0,40000000.0
10,URLLC,1,6G_2,6G,1,52235133.57407202,40000000.0,40000000.0
11,URLLC,0,6G_1,6G,1,47527709.4377538,40000000.0,40000000.0
12,URLLC,0,6G_1,6G,1,86012625.89815058,40000000.0,40000000.0
13,URLLC,0,6G_1,6G,1,34497374.64327407,40000000.0,34497374.64327407
14,URLLC,3,WiFi_2,WiFi,1,42576089.4379726,20000000.0,20000000.0
15,URLLC,0,6G_1,6G,1,37939221.47028538,40000000.0,37939221.47028538
16,URLLC,2,WiFi_1,WiFi,1,27876755.73005706,20000000.0,20000000.0
17,URLLC,2,WiFi_1,WiFi,1,24619340.16598898,20000000.0,20000000.0
18,URLLC,3,WiFi_2,WiFi,1,19116906.932316035,20000000.0,19116906.932316035
19,URLLC,1,6G_2,6G,1,39402193.18408719,40000000.0,39402193.18408719
20,URLLC,0,6G_1,6G,1,68672402.14026529,40000000.0,40000000.0
21,URLLC,5,WiFi_4,WiFi,1,3583529.303351583,20000000.0,3583529.303351583
22,URLLC,0,6G_1,6G,1,30166693.261550017,40000000.0,30166693.261550017
23,URLLC,3,WiFi_2,WiFi,1,25328107.732028607,20000000.0,20000000.0
24,URLLC,2,WiFi_1,WiFi,1,51583554.89558733,20000000.0,20000000.0
25,URLLC,0,6G_1,6G,1,56976651.456959814,40000000.0,40000000.0
26,URLLC,5,WiFi_4,WiFi,1,10260865.125808101,20000000.0,10260865.125808101
27,URLLC,2,WiFi_1,WiFi,1,19550597.88076517,20000000.0,19550597.88076517
28,URLLC,5,WiFi_4,WiFi,1,17347655.27928579,20000000.0,17347655.27928579
29,URLLC,4,WiFi_3,WiFi,1,21235616.446760513,20000000.0,20000000.0
30,URLLC,0,6G_1,6G,1,76754245.36063202,40000000.0,40000000.0
31,URLLC,3,WiFi_2,WiFi,1,24289191.725432396,20000000.0,20000000.0
32,URLLC,2,WiFi_1,WiFi,1,29932361.87537252,20000000.0,20000000.0
33,URLLC,5,WiFi_4,WiFi,1,41808530.69601501,20000000.0,20000000.0
34,URLLC,3,WiFi_2,WiFi,1,26141181.307741687,20000000.0,20000000.0
35,URLLC,3,WiFi_2,WiFi,1,35272819.87036587,20000000.0,20000000.0
36,URLLC,1,6G_2,6G,1,43442475.89134483,40000000.0,40000000.0
37,URLLC,3,WiFi_2,WiFi,1,19134935.031889837,20000000.0,19134935.031889837
38,URLLC,4,WiFi_3,WiFi,1,45525657.05728449,20000000.0,20000000.0
39,URLLC,4,WiFi_3,WiFi,1,18850605.35542384,20000000.0,18850605.35542384
40,URLLC,2,WiFi_1,WiFi,1,24675137.73526935,20000000.0,20000000.0
41,URLLC,1,6G_2,6G,1,42370716.04665147,40000000.0,40000000.0
42,URLLC,4,WiFi_3,WiFi,1,20231958.774363313,20000000.0,20000000.0
43,URLLC,0,6G_1,6G,1,57708185.851827696,40000000.0,40000000.0
44,URLLC,3,WiFi_2,WiFi,1,18762578.633343223,20000000.0,18762578.633343223
45,URLLC,0,6G_1,6G,1,77684617.59817472,40000000.0,40000000.0
46,URLLC,0,6G_1,6G,1,70046545.13156503,40000000.0,40000000.0
47,URLLC,4,WiFi_3,WiFi,1,17180235.560675524,20000000.0,17180235.560675524
48,URLLC,5,WiFi_4,WiFi,1,19713333.378098868,20000000.0,19713333.378098868
49,URLLC,2,WiFi_1,WiFi,1,21860657.325141087,20000000.0,20000000.0
50,URLLC,7,Satellite_2,Satellite,1,12222364.01247183,14411738.088085657,12222364.01247183
51,URLLC,6,Satellite_1,Satellite,1,7049278.305987974,14411738.088085657,7049278.305987974
52,URLLC,6,Satellite_1,Satellite,1,5430091.418316797,14411738.088085657,5430091.418316797
53,URLLC,7,Satellite_2,Satellite,1,7250483.51547449,14411738.088085657,7250483.51547449
54,URLLC,6,Satellite_1,Satellite,1,8558562.051151816,14411738.088085657,8558562.051151816
55,URLLC,7,Satellite_2,Satellite,1,7089734.130871846,14411738.088085657,7089734.130871846
56,URLLC,7,Satellite_2,Satellite,1,8740370.562329724,14411738.088085657,8740370.562329724
57,URLLC,6,Satellite_1,Satellite,1,6697573.314020745,14411738.088085657,6697573.314020745
58,URLLC,7,Satellite_2,Satellite,1,7710252.895772304,14411738.088085657,7710252.895772304
59,URLLC,7,Satellite_2,Satellite,1,8323857.021143865,14411738.088085657,8323857.021143865
60,URLLC,6,Satellite_1,Satellite,1,3548707.1277799816,14411738.088085657,3548707.1277799816
61,URLLC,7,Satellite_2,Satellite,1,2318079.821423419,14411738.088085657,2318079.821423419
62,URLLC,6,Satellite_1,Satellite,1,874301.9713769208,14411738.088085657,874301.9713769208
63,URLLC,6,Satellite_1,Satellite,1,8085501.079639779,14411738.088085657,8085501.079639779
64,URLLC,7,Satellite_2,Satellite,1,6494485.05689022,14411738.088085657,6494485.05689022
65,URLLC,6,Satellite_1,Satellite,1,5460385.880055472,14411738.088085657,5460385.880055472
66,URLLC,6,Satellite_1,Satellite,1,274803.27470213274,14411738.088085657,274803.27470213274
67,URLLC,7,Satellite_2,Satellite,1,9489198.052676849,14411738.088085657,9489198.052676849
68,URLLC,6,Satellite_1,Satellite,1,7646247.917976025,14411738.088085657,7646247.917976025
69,URLLC,6,Satellite_1,Satellite,1,4959478.901716123,14411738.088085657,4959478.901716123
70,URLLC,6,Satellite_1,Satellite,1,6822684.490351735,14411738.088085657,6822684.490351735
71,URLLC,6,Satellite_1,Satellite,1,5813564.408608817,14411738.088085657,5813564.408608817
72,URLLC,7,Satellite_2,Satellite,1,5829360.462085449,14411738.088085657,5829360.462085449
73,URLLC,7,Satellite_2,Satellite,1,9474894.515775654,14411738.088085657,9474894.515775654
74,URLLC,6,Satellite_1,Satellite,1,2738752.4855965814,14411738.088085657,2738752.4855965814
75,URLLC,6,Satellite_1,Satellite,1,7762757.300564411,14411738.088085657,7762757.300564411
76,URLLC,6,Satellite_1,Satellite,1,5105082.73362671,14411738.088085657,5105082.73362671
77,URLLC,6,Satellite_1,Satellite,1,8403332.963561948,14411738.088085657,8403332.963561948
78,URLLC,6,Satellite_1,Satellite,1,6473313.399753663,14411738.088085657,6473313.399753663
79,URLLC,6,Satellite_1,Satellite,1,9153913.04614229,14411738.088085657,9153913.04614229
80,URLLC,6,Satellite_1,Satellite,1,7436160.931851892,14411738.088085657,7436160.931851892
81,URLLC,6,Satellite_1,Satellite,1,7212411.332528155,14411738.088085657,7212411.332528155
82,URLLC,6,Satellite_1,Satellite,1,7216159.818842267,14411738.088085657,7216159.818842267
83,URLLC,7,Satellite_2,Satellite,1,2089977.805072432,14411738.088085657,2089977.805072432
84,URLLC,6,Satellite_1,Satellite,1,6786384.847815137,14411738.088085657,6786384.847815137
85,URLLC,7,Satellite_2,Satellite,1,2620600.7304827627,14411738.088085657,2620600.7304827627
86,URLLC,6,Satellite_1,Satellite,1,2831801.774521038,14411738.088085657,2831801.774521038
87,URLLC,7,Satellite_2,Satellite,1,4846000.587211224,14411738.088085657,4846000.587211224
88,URLLC,6,Satellite_1,Satellite,1,3180679.376661683,14411738.088085657,3180679.376661683
89,URLLC,6,Satellite_1,Satellite,1,6591834.75086065,14411738.088085657,6591834.75086065
90,URLLC,6,Satellite_1,Satellite,1,4603861.592336222,14411738.088085657,4603861.592336222
