seed,urllc_outage_ratio,average_embb_delay
0,0.0,0.140523093386405
1,0.0,0.1408680023438235
2,0.0,0.1405673858529528
3,0.0,0.1406864128292532
4,0.0,0.140803254116578
5,0.0,0.1407513069225055
6,0.0,0.1404673793571428
7,0.0,0.1408162502857143
8,0.0,0.1407574765574251
9,0.0,0.14057426768616
average,0.0,0.14068148293379604
