User,TaskType,Selected_BS,CommDelay_s,Deadline_s,CPU_Time_s,Residual_Deadline_for_MH_s,OnTime_Under_MH
74,URLLC,6G_1,0.00230301954158,0.00380500772032,1.353e-05,0.00150198817874,1
75,URLLC,6G_2,0.000641602745116,0.00448405428532,1.1088e-05,0.0038424515402,1
76,URLLC,6G_2,0.00327280133983,0.00460419086107,2.3496e-05,0.00133138952124,1
77,URLLC,6G_1,0.00165796672872,0.00323095070933,2.2044e-05,0.00157298398061,1
78,URLLC,6G_1,0.000924018176,0.00309510577654,7.656e-06,0.00217108760054,1
79,URLLC,WiFi_2,0.00283720605131,0.00442844504155,2.3298e-05,0.00159123899024,1
80,URLLC,WiFi_3,0.000566969836723,0.00480786466835,1.8084e-05,0.00424089483163,1
81,URLLC,WiFi_2,0.00142691140893,0.00494278345862,1.7028e-05,0.00351587204969,1
82,URLLC,6G_2,0.00166791923228,0.00378557690301,1.9404e-05,0.00211765767072,1
83,URLLC,6G_2,0.00225430207781,0.00369912897493,1.419e-05,0.00144482689712,1
84,URLLC,6G_2,0.00163167849126,0.00433925840745,8.448e-06,0.00270757991619,1
85,URLLC,WiFi_4,0.001429548572,0.00422825754924,1.5048e-05,0.00279870897725,1
86,URLLC,WiFi_4,0.000723313035025,0.00465182546382,9.24e-06,0.00392851242879,1
87,URLLC,WiFi_3,0.000614328979657,0.00454949317225,6.996e-06,0.00393516419259,1
88,URLLC,WiFi_4,0.00100157441802,0.00371916404714,9.108e-06,0.00271758962912,1
89,URLLC,6G_1,0.00172226200978,0.00484503099968,1.2936e-05,0.0031227689899,1
90,URLLC,WiFi_4,0.000491179342555,0.00367180224948,7.194e-06,0.00318062290693,1
