User,TaskType,Selected_BS_List,CommDelay_s,CloudCompletion_SPTF_s,TotalDelay_s,Deadline_s
1,eMBB,6G_1 + WiFi_2,0.499853799140696,0.4299961285714285,0.9298499277121245,2.0
2,eMBB,6G_1 + WiFi_4,0.44334289070977734,0.2880091499999999,0.7313520407097772,2.0
3,eMBB,6G_2 + WiFi_4,0.3866107973772964,0.1360565014285714,0.5226672988058678,2.0
4,eMBB,6G_2 + WiFi_2,0.48988333777745346,0.3971224242857142,0.8870057620631677,2.0
5,eMBB,6G_1 + WiFi_2,0.34506669006353213,0.02610172714285714,0.37116841720638927,2.0
6,eMBB,6G_1 + WiFi_1,0.428942027607292,0.2396483099999999,0.6685903376072919,2.0
7,eMBB,6G_2 + WiFi_2,0.5268583351686797,0.5202439157142856,1.0471022508829653,2.0
8,eMBB,6G_1 + WiFi_2,0.3759452311659796,0.09788898428571427,0.4738342154516939,2.0
9,eMBB,6G_1 + WiFi_1,0.49405547479906253,0.41350546285714274,0.9075609376562053,2.0
10,eMBB,6G_1 + WiFi_4,0.42146631519753097,0.22090082142857134,0.6423671366261023,2.0
11,eMBB,6G_1 + WiFi_1,0.45043209088069275,0.30292694142857135,0.753359032309264,2.0
12,eMBB,6G_2 + WiFi_3,0.5002651011594506,0.41899520142857133,0.9192603025880219,2.0
13,eMBB,6G_2 + WiFi_4,0.5208345533597378,0.5029578557142856,1.0237924090740234,2.0
14,eMBB,6G_2 + WiFi_4,0.45378420130642394,0.2979456385714285,0.7517298398778525,2.0
15,eMBB,6G_1 + WiFi_2,0.390810904276342,0.14033801571428567,0.5311489199906276,2.0
16,eMBB,6G_2 + WiFi_1,0.39465151956677363,0.14898203571428567,0.5436335552810593,2.0
17,eMBB,6G_2 + WiFi_2,0.5136715659981973,0.48019233428571423,0.9938639002839116,2.0
18,eMBB,6G_1 + WiFi_1,0.5499227635762814,0.5739278442857143,1.1238506078619959,2.0
19,eMBB,6G_2 + WiFi_2,0.35530856250877635,0.03765978857142857,0.3929683510802049,2.0
20,eMBB,6G_2 + WiFi_1,0.33654127963112734,0.014756044285714285,0.35129732391684165,2.0
21,eMBB,6G_2 + WiFi_2,0.3859340093081741,0.11047471285714285,0.49640872216531695,2.0
22,eMBB,6G_1 + WiFi_3,0.5171614378484661,0.5086822242857142,1.0258436621341804,2.0
23,eMBB,6G_2 + WiFi_3,0.5332004511047581,0.5379185742857142,1.0711190253904723,2.0
24,eMBB,6G_2 + WiFi_3,0.4019645062711227,0.16207690714285708,0.5640414134139797,2.0
25,eMBB,6G_2 + WiFi_1,0.40031681435034944,0.1664772685714285,0.5667940829217779,2.0
26,eMBB,6G_2 + WiFi_3,0.41672182316889517,0.2302354842857142,0.6469573074546093,2.0
27,eMBB,6G_1 + WiFi_4,0.5145579084201751,0.4972490914285714,1.0118069998487464,2.0
28,eMBB,6G_1 + WiFi_4,0.49567229063741525,0.4410322714285714,0.9367045620659866,2.0
29,eMBB,6G_1 + WiFi_1,0.3870295952672779,0.11469908999999999,0.5017286852672779,2.0
30,eMBB,6G_1 + WiFi_4,0.49444160173207774,0.3701296028571428,0.8645712045892205,2.0
31,eMBB,6G_2 + WiFi_3,0.5485848249548679,0.5498696657142856,1.0984544906691536,2.0
32,eMBB,6G_1 + WiFi_3,0.35566430599233334,0.05731982142857143,0.4129841274209048,2.0
33,eMBB,6G_2 + WiFi_3,0.42656783294384154,0.24440012142857132,0.6709679543724129,2.0
34,eMBB,6G_1 + WiFi_3,0.39064093535257755,0.14464314857142851,0.5352840839240061,2.0
35,eMBB,6G_2 + WiFi_3,0.4167227393112147,0.2070578399999999,0.6237805793112146,2.0
36,eMBB,6G_2 + WiFi_4,0.5260768501351596,0.5260883099999999,1.0521651601351594,2.0
37,eMBB,6G_1 + WiFi_3,0.38416607747778353,0.11894373857142856,0.5031098160492121,2.0
38,eMBB,6G_2 + WiFi_1,0.3547123426695219,0.04543878428571429,0.4001511269552362,2.0
39,eMBB,6G_1 + WiFi_1,0.5196882125809138,0.5144133342857142,1.0341015468666281,2.0
40,eMBB,6G_2 + WiFi_2,0.35857463166569364,0.053356002857142856,0.4119306345228365,2.0
41,eMBB,sat2,0.15638598567678375,0.007318598571428572,0.16370458424821233,2.0
42,eMBB,sat2,0.2108736120190462,0.3079342199999999,0.5188078320190461,2.0
43,eMBB,sat1,0.20444329486952356,0.2491886099999999,0.45363190486952343,2.0
44,eMBB,sat2,0.22289112022413982,0.42449243571428563,0.6473835559384254,2.0
45,eMBB,sat2,0.18622597408708733,0.19794267428571422,0.3841686483728015,2.0
46,eMBB,sat1,0.16295010332259457,0.08145922714285714,0.2444093304654517,2.0
47,eMBB,sat1,0.18340044195895208,0.1934020628571428,0.3768025048160949,2.0
48,eMBB,sat1,0.18209653341721502,0.18432248999999992,0.36641902341721494,2.0
49,eMBB,sat2,0.14852607584185482,0.003652157142857143,0.15217823298471195,2.0
50,eMBB,sat1,0.21323596735337247,0.3488989114285714,0.5621348787819438,2.0
51,eMBB,sat1,0.189856938353871,0.2635933928571428,0.45345033121101375,2.0
52,eMBB,sat1,0.19622857147977138,0.2539783714285713,0.45020694290834273,2.0
53,eMBB,sat1,0.1600186163308472,0.061316215714285714,0.22133483204513293,2.0
54,eMBB,sat1,0.19383690855831953,0.21166020857142848,0.405497117129748,2.0
55,eMBB,sat2,0.17425899915398996,0.12749686714285713,0.3017558662968471,2.0
56,eMBB,sat2,0.21454190275801793,0.34366511142857137,0.5582070141865894,2.0
57,eMBB,sat2,0.22725793152083243,0.49154216571428566,0.7188000972351181,2.0
58,eMBB,sat1,0.19018233342875943,0.21626441571428562,0.406446749143045,2.0
59,eMBB,sat2,0.199946359201767,0.273325847142857,0.473272206344624,2.0
60,eMBB,sat2,0.23387811453199756,0.38087270571428566,0.6147508202462832,2.0
61,eMBB,sat2,0.21054971609207973,0.3282175285714285,0.5387672446635082,2.0
62,eMBB,sat2,0.234083898577863,0.4025722799999999,0.6366561785778628,2.0
63,eMBB,sat2,0.1833089809312636,0.15769907999999994,0.34100806093126357,2.0
64,eMBB,sat1,0.21650417913302117,0.29296999285714276,0.5094741719901639,2.0
65,eMBB,sat2,0.25333310081136134,0.5679005828571428,0.8212336836685041,2.0
66,eMBB,sat1,0.19091436163596637,0.17981945142857136,0.37073381306453773,2.0
67,eMBB,sat2,0.15355848841390643,0.022294187142857143,0.17585267555676357,2.0
68,eMBB,sat1,0.22531109058795645,0.46327412999999995,0.6885852205879563,2.0
69,eMBB,sat2,0.17050641298376149,0.07332736714285713,0.2438337801266186,2.0
70,eMBB,sat1,0.22291548848268555,0.3754764042857142,0.5983918927683998,2.0
71,eMBB,sat1,0.2431817866174138,0.4858438671428571,0.7290256537602708,2.0
72,eMBB,sat1,0.2586867363496431,0.5558538857142856,0.8145406220639287,2.0
73,eMBB,sat1,0.1878977776752113,0.1753320642857142,0.3632298419609255,2.0
74,eMBB,sat1,0.21244902375292785,0.3384996214285714,0.5509486451814992,2.0
75,eMBB,sat2,0.16473179917779837,0.06531355285714285,0.23004535203494123,2.0
76,eMBB,sat1,0.2053556885700776,0.2684574042857142,0.47381309285579176,2.0
77,eMBB,sat2,0.20059219223956135,0.28308196714285705,0.4836741593824184,2.0
78,eMBB,sat1,0.20476058649213622,0.32311808571428563,0.5278786722064218,2.0
79,eMBB,sat1,0.17550181375021534,0.1317754114285714,0.30727722517878675,2.0
80,eMBB,sat1,0.22921090395009738,0.4745436771428571,0.7037545810929545,2.0
81,eMBB,6G_1 + WiFi_3 + sat2,0.14966312789695138,0.35944514571428565,0.509108273611237,2.0
82,eMBB,6G_2 + WiFi_1 + sat2,0.15755028419956316,0.3862717885714285,0.5438220727709917,2.0
83,eMBB,6G_2 + WiFi_2 + sat1,0.14262441773785478,0.3129648342857142,0.455589252023569,2.0
84,eMBB,6G_1 + WiFi_1 + sat1,0.1688457237780885,0.5438928942857142,0.7127386180638027,2.0
85,eMBB,6G_1 + WiFi_4 + sat1,0.12131860251604956,0.1062529757142857,0.22757157823033525,2.0
86,eMBB,6G_1 + WiFi_4 + sat2,0.17334185842212307,0.5618755371428571,0.7352173955649801,2.0
87,eMBB,6G_1 + WiFi_3 + sat1,0.1531381484241704,0.4465682571428571,0.5997064055670275,2.0
88,eMBB,6G_1 + WiFi_1 + sat2,0.13295690332073862,0.2024857842857142,0.3354426876064528,2.0
89,eMBB,6G_1 + WiFi_3 + sat2,0.1425729141691412,0.3180205285714285,0.4605934427405697,2.0
90,eMBB,6G_1 + WiFi_2 + sat2,0.17426901492212438,0.5320030414285714,0.7062720563506957,2.0
91,eMBB,6G_2 + WiFi_2 + sat2,0.12646011094243206,0.18886220571428564,0.3153223166567177,2.0
92,eMBB,6G_2 + WiFi_3 + sat1,0.11290333648422733,0.09375530999999998,0.20665864648422733,2.0
93,eMBB,6G_2 + WiFi_2 + sat2,0.11451473789600784,0.08553501,0.20004974789600782,2.0
94,eMBB,6G_1 + WiFi_4 + sat1,0.11141289640416688,0.04939614428571429,0.16080904068988117,2.0
95,eMBB,6G_1 + WiFi_1 + sat1,0.10804905476251729,0.02994057,0.1379896247625173,2.0
96,eMBB,6G_1 + WiFi_1 + sat2,0.11477658769348219,0.08964270857142856,0.20441929626491073,2.0
97,eMBB,6G_1 + WiFi_3 + sat1,0.10413234468551434,0.01102332,0.11515566468551434,2.0
98,eMBB,6G_1 + WiFi_2 + sat2,0.1261266886451803,0.1708860685714285,0.2970127572166088,2.0
99,eMBB,6G_1 + WiFi_2 + sat2,0.13367247070311414,0.25876879285714277,0.3924412635602569,2.0
100,eMBB,6G_1 + WiFi_1 + sat2,0.1666915265739681,0.46889940428571425,0.6355909308596823,2.0
101,eMBB,6G_2 + WiFi_3 + sat1,0.11388597480235058,0.07738895999999999,0.19127493480235058,2.0
102,eMBB,6G_2 + WiFi_2 + sat2,0.15970303676674583,0.45212314714285706,0.6118261839096029,2.0
103,eMBB,6G_2 + WiFi_1 + sat2,0.13911345853454246,0.2781967414285713,0.4173101999631138,2.0
104,eMBB,6G_1 + WiFi_4 + sat1,0.1140058063081964,0.06931654714285714,0.18332235345105352,2.0
105,eMBB,6G_2 + WiFi_3 + sat2,0.10942484089240131,0.033784032857142855,0.14320887374954416,2.0
106,eMBB,6G_1 + WiFi_1 + sat2,0.15120486567575456,0.35414949428571424,0.5053543599614688,2.0
107,eMBB,6G_2 + WiFi_1 + sat1,0.15291237504301647,0.43550684571428566,0.5884192207573021,2.0
108,eMBB,6G_2 + WiFi_4 + sat1,0.1555350192287388,0.408033827142857,0.5635688463715958,2.0
109,eMBB,6G_1 + WiFi_4 + sat2,0.12827425424185304,0.22555400999999992,0.353828264241853,2.0
110,eMBB,6G_2 + WiFi_2 + sat1,0.16979353075055686,0.5799554357142858,0.7497489664648427,2.0
111,eMBB,6G_2 + WiFi_1 + sat2,0.12026544492765903,0.10204556999999999,0.22231101492765903,2.0
112,eMBB,6G_2 + WiFi_3 + sat2,0.15951968724785168,0.45768515571428564,0.6172048429621373,2.0
113,eMBB,6G_1 + WiFi_3 + sat1,0.15255427759288712,0.39168260999999993,0.544236887592887,2.0
114,eMBB,6G_2 + WiFi_4 + sat1,0.14201129812723892,0.3333346971428571,0.475345995270096,2.0
115,eMBB,6G_2 + WiFi_4 + sat1,0.1043139977017847,0.018493671428571428,0.12280766913035614,2.0
116,eMBB,6G_2 + WiFi_2 + sat1,0.14986237614717599,0.3647845928571428,0.5146469690043188,2.0
117,eMBB,6G_2 + WiFi_4 + sat1,0.1232632613202687,0.12321841714285714,0.24648167846312585,2.0
118,eMBB,6G_1 + WiFi_4 + sat2,0.12599070008463523,0.15333167142857138,0.2793223715132066,2.0
119,eMBB,6G_2 + WiFi_2 + sat2,0.13240680087131268,0.23492940428571418,0.36733620515702686,2.0
120,eMBB,6G_1 + WiFi_4 + sat2,0.11425204665725545,0.04153757142857143,0.1557896180858269,2.0
