case,satellite_gain_dbi,user_gain_dbi,user_index,satellite_index,legacy_formula_rate_bps,standard_friis_rate_bps,legacy_formula_snr_db,standard_friis_snr_db
sat60_user50,60.0,50.0,132,0,3287411.3280319637,15265469.78007962,16.395009852791066,76.58940493318804
sat60_user50,60.0,50.0,132,1,3902194.374958946,15887412.099688778,19.52983184813531,79.70979321158923
sat60_user50,60.0,50.0,133,0,2541663.554472497,14489898.712773655,12.515152915770646,72.6982355446383
sat60_user50,60.0,50.0,133,1,3490302.2816536245,15468987.820363825,17.43371001199661,77.61048886621532
sat60_user50,60.0,50.0,134,0,725344.3063992304,12229526.933262348,1.1780957955832863,61.357570817802994
sat60_user50,60.0,50.0,134,1,4918506.868337337,16910133.6099041,24.662149035680734,84.84095744020037
sat60_user50,60.0,50.0,135,0,3207402.1512460024,15182819.420203676,15.983934297991098,76.17473429906086
sat60_user50,60.0,50.0,135,1,3251116.6810220135,15225816.15909558,16.208646292607856,76.3904561061753
sat60_user50,60.0,50.0,136,0,2852907.9929533573,14818471.53369246,14.14960578786528,74.34674019927606
sat60_user50,60.0,50.0,136,1,3346192.149521309,15324302.420865702,16.69645740409466,76.88457809945866
sat60_user50,60.0,50.0,137,0,2689679.75248746,14644236.138302375,13.29585903236383,73.4725721583701
sat60_user50,60.0,50.0,137,1,4119727.6632548072,16105936.03782307,20.631973381766883,80.80616422443214
sat60_user50,60.0,50.0,138,0,4780639.978447039,16773717.02907231,23.967884130683185,84.15653272549724
sat60_user50,60.0,50.0,138,1,1324437.6069240212,13107170.530138675,5.58517681718937,65.76085697825887
sat60_user50,60.0,50.0,139,0,3323686.157152343,15300563.916607162,16.581092640025695,76.76547806641756
sat60_user50,60.0,50.0,139,1,3992463.0614269096,15978738.098917797,19.987514771118057,80.16799096877031
sat60_user50,60.0,50.0,140,0,2552432.8060468305,14504712.130226716,12.572192057178208,72.77255693179163
sat60_user50,60.0,50.0,140,1,2324479.9969010362,14256930.356385635,11.355541219885126,71.52939441735782
sat60_user50,60.0,50.0,141,0,2631014.081196883,14585377.864243675,12.9872421979715,73.17727037822286
sat60_user50,60.0,50.0,141,1,1524810.556552605,13357051.119972272,6.831676301846282,67.0145498151807
sat60_user50,60.0,50.0,142,0,3370131.6574328663,15350937.056959445,16.819099921553416,77.01820850861856
sat60_user50,60.0,50.0,142,1,4358103.347130918,16347258.906936012,21.83697300057277,82.01692127058652
sat60_user50,60.0,50.0,143,0,4576909.093815257,16566319.711476484,22.941107811012827,83.1159858273722
sat60_user50,60.0,50.0,143,1,2863171.3532904666,14824886.664386269,14.203067192963907,74.37892597987039
sat60_user50,60.0,50.0,144,0,4635796.3288376685,16624894.787656963,23.238005680086104,83.40986674423596
sat60_user50,60.0,50.0,144,1,4695995.944668617,16687661.076760639,23.541421284624057,83.72477567456664
sat60_user50,60.0,50.0,145,0,3617861.4769099057,15602442.595286187,18.08442714098186,78.28005371557605
sat60_user50,60.0,50.0,145,1,1634276.232667826,13491896.166613234,7.486590356374805,67.69109000318862
sat60_user50,60.0,50.0,146,0,4537092.504837898,16530299.615377529,22.74030265040384,82.93526700359698
sat60_user50,60.0,50.0,146,1,4155858.0141842305,16142041.130026681,20.814780075235817,80.98730948839744
sat60_user50,60.0,50.0,147,0,4011870.4367290875,15996921.60184589,20.08585033704463,80.25922063309883
sat60_user50,60.0,50.0,147,1,3099068.6613643705,15071624.443710107,15.425784737135524,75.61685056316868
sat60_user50,60.0,50.0,148,0,2679928.874577975,14638196.282499572,13.244633267020717,73.44226919423437
sat60_user50,60.0,50.0,148,1,2721917.5251276447,14677371.436928026,13.465028151214442,73.6388174790619
sat60_user50,60.0,50.0,149,0,3208119.9439155436,15184906.208220473,15.987626340266857,76.18520406244065
sat60_user50,60.0,50.0,149,1,2877417.1059945137,14840004.521653168,14.277232871784342,74.45477479107205
sat60_user50,60.0,50.0,150,0,4528705.185072459,16517811.895148281,22.697997077156128,82.87261403050154
sat60_user50,60.0,50.0,150,1,3978529.584349819,15967842.461432619,19.9169013866455,80.11332573982574
sat60_user50,60.0,50.0,151,0,4490852.6152814245,16480104.512932409,22.50704130296217,82.68342981108786
sat60_user50,60.0,50.0,151,1,3535403.380529252,15514771.950873915,17.66396907636935,77.84019548024291
sat60_user50,60.0,50.0,152,0,1570636.7831307587,13413601.453056639,7.107794727782748,67.298272311851
sat60_user50,60.0,50.0,152,1,3535308.6496022083,15517509.787635902,17.663485656404458,77.85393166361158
sat60_user50,60.0,50.0,153,0,2919865.4836806976,14884823.538878074,14.497958841577658,74.67963927494351
sat60_user50,60.0,50.0,153,1,4688403.218726389,16678137.871135438,23.503158024692187,83.67699616522853
sat60_user50,60.0,50.0,154,0,3835500.8732612436,15823265.788707757,19.191341591448698,79.38796047940986
sat60_user50,60.0,50.0,154,1,2897209.060831697,14859631.15466687,14.380197500635823,74.55324488207964
sat60_user50,60.0,50.0,155,0,4259895.390915533,16250802.254661322,21.340827938076494,81.5329821737688
sat60_user50,60.0,50.0,155,1,3421658.29875212,15399958.108541392,17.0828351078942,77.26415529578881
sat60_user50,60.0,50.0,156,0,3710361.051542607,15693189.559760096,18.555349136546113,78.73534636070045
sat60_user50,60.0,50.0,156,1,3169285.207047606,15148624.118493937,15.78776319663611,76.00317076941496
sat60_user50,60.0,50.0,157,0,4143359.802332849,16133158.994873382,20.75155087149018,80.94274633626253
sat60_user50,60.0,50.0,157,1,3295749.4519841145,15270651.986257868,16.43779835637923,76.61540492547934
sat60_user50,60.0,50.0,158,0,2967560.4821518958,14935008.707535284,14.745509414662035,74.93142663499279
sat60_user50,60.0,50.0,158,1,2917512.8342857533,14881914.753513463,14.485735611814023,74.66504541368425
sat60_user50,60.0,50.0,159,0,4284945.843653582,16273841.062181884,21.467419888048767,81.64857171003717
sat60_user50,60.0,50.0,159,1,3400376.302135017,15379910.21840671,16.973943165324282,77.16357168920638
sat60_user50,60.0,50.0,160,0,4280367.268946942,16268383.066640409,21.44428412862771,81.62118803694618
sat60_user50,60.0,50.0,160,1,2608264.4924750873,14559169.572631698,12.86728646635826,73.04577900662761
sat60_user50,60.0,50.0,161,0,4540547.280887924,16532565.7690362,22.75772787751482,82.94663667408881
sat60_user50,60.0,50.0,161,1,5103763.708173146,17094701.851060256,25.59447256956586,85.76696705685167
sat60_user50,60.0,50.0,162,0,4286701.784829369,16279411.888475822,21.47629251191098,81.67652147381293
sat60_user50,60.0,50.0,162,1,2796941.800185026,14757212.76361995,13.857642938269173,74.03939473274819
sat60_user50,60.0,50.0,163,0,2415605.7260330534,14354975.831595285,11.844379037319584,72.0213049330144
sat60_user50,60.0,50.0,163,1,3675291.921333777,15656691.640286159,18.376896507196946,78.55223021584818
sat60_user50,60.0,50.0,164,0,2432937.763759504,14374520.797128083,11.936963386631643,72.11936528726217
sat60_user50,60.0,50.0,164,1,3735907.2103950456,15718561.799643613,18.685279508253977,78.86264311674766
sat60_user50,60.0,50.0,165,0,2153474.697328328,14071782.491676068,10.427592900810668,70.60047666268241
sat60_user50,60.0,50.0,165,1,3522831.0701647885,15503845.204447627,17.599803550709264,77.78537417218034
sat60_user50,60.0,50.0,166,0,2413707.936007726,14355742.51111656,11.834234095232034,72.02515149213855
sat60_user50,60.0,50.0,166,1,2756163.569716219,14718919.992606908,13.644425482330986,73.84727351346498
sat60_user50,60.0,50.0,167,0,4680806.614180005,16674728.92146892,23.464873719398792,83.65989289676618
sat60_user50,60.0,50.0,167,1,3376142.1602517036,15357886.732704509,16.849880674736994,77.05307619029864
sat60_user50,60.0,50.0,168,0,2522655.3014515387,14471701.165085668,12.414378636553936,72.6069354113211
sat60_user50,60.0,50.0,168,1,4305633.1026224205,16294083.824041521,21.571942794727626,81.7501330193045
sat60_user50,60.0,50.0,169,0,3488448.2166498424,15470082.958849126,17.4242397131759,77.61598335853522
sat60_user50,60.0,50.0,169,1,3778127.9040980744,15761798.090168215,18.89990524680288,79.07956679198288
sat60_user50,60.0,50.0,170,0,4596342.4961207425,16586207.376309607,23.039098213667096,83.21576555549491
sat60_user50,60.0,50.0,170,1,4816327.501683841,16806696.18087886,24.147637824200462,84.32199462487615
sat60_user50,60.0,50.0,171,0,3276015.692196155,15249860.005571326,16.336515897374312,76.51108809224577
sat60_user50,60.0,50.0,171,1,3801210.426694545,15786716.712472484,19.017186081922627,79.20458767290964
sat60_user50,60.0,50.0,172,0,3861920.323851995,15845271.91561941,19.325464761207403,79.4983688854783
sat60_user50,60.0,50.0,172,1,1558881.2258704128,13397328.95332413,7.037241947659119,67.21663045443336
sat60_user50,60.0,50.0,173,0,2019800.2304249837,13930465.099139385,9.690701203845185,69.89146369456799
sat60_user50,60.0,50.0,173,1,3897020.1516374936,15881981.382462958,19.50358175033055,79.68254639824801
sat60_user50,60.0,50.0,174,0,2418440.030387027,14357113.175003173,11.859527560439913,72.03202834163366
sat60_user50,60.0,50.0,174,1,2370281.408662364,14307313.355934866,11.601684861597967,71.78217433688923
sat60_user50,60.0,50.0,175,0,1262521.8578767513,13027723.425391119,5.1846154875642005,65.36225750749931
sat60_user50,60.0,50.0,175,1,2000434.020940748,13905973.599421935,9.58297370554085,69.76858574756017
sat60_user50,60.0,50.0,176,0,3725214.2883948246,15711145.348266441,18.630900621099954,78.82543354416356
sat60_user50,60.0,50.0,176,1,3529876.469567141,15508880.188311068,17.6357632615752,77.81063552544276
sat60_user50,60.0,50.0,177,0,2327448.3626392907,14260028.565740576,11.371521990496165,71.54493865092697
sat60_user50,60.0,50.0,177,1,2126902.8269624943,14047650.525828816,10.281991178705574,70.47940255908406
sat60_user50,60.0,50.0,178,0,5396256.3860549405,17388309.29582955,27.06538983073077,87.24004452392619
sat60_user50,60.0,50.0,178,1,3047205.6474552546,15019867.7426603,15.157884549666285,75.35717856428371
sat60_user50,60.0,50.0,179,0,2790070.0218806015,14753484.200650165,13.821741919178583,74.02068791043148
sat60_user50,60.0,50.0,179,1,2123253.4657560266,14039512.021754107,10.261961925205128,70.43857032463833
sat40_user30,40.0,30.0,0,0,0.0714129846347084,5849349.8000228675,-70.83548586765126,29.342112076267313
sat40_user30,40.0,30.0,0,1,1.2478703983489292,8328115.3125722995,-58.4115599366331,41.783253906040024
sat40_user30,40.0,30.0,1,0,0.6388287128187068,7746617.849178228,-61.31941201351759,38.86550838834527
sat40_user30,40.0,30.0,1,1,0.4129872134696319,7366880.674025509,-63.213890800976145,36.959993159985764
sat40_user30,40.0,30.0,2,0,0.2862185631391403,7051971.661277456,-64.80627920514182,35.37965842659264
sat40_user30,40.0,30.0,2,1,0.023417345280731246,4889056.964504206,-75.67788123843359,24.513880200070606
sat40_user30,40.0,30.0,3,0,0.37058696680328324,7273616.675929584,-63.684355547620086,36.491972653162584
sat40_user30,40.0,30.0,3,1,1.3218468233733573,8380456.624239543,-58.16144326063444,42.04587588745926
sat40_user30,40.0,30.0,4,0,0.9007517115596425,8042780.439110812,-59.827204673269854,40.351568840696395
sat40_user30,40.0,30.0,4,1,0.30220449423242135,7097327.192960207,-64.57024794982901,35.60727892296114
sat40_user30,40.0,30.0,5,0,0.13496989038604548,6400457.848939569,-68.07088860193102,32.10949213854072
sat40_user30,40.0,30.0,5,1,0.2292845830089993,6866085.064768664,-65.76950877860112,34.44673295014438
sat40_user30,40.0,30.0,6,0,0.3486375493931621,7225837.8670583,-63.949515417253046,36.25220313291871
sat40_user30,40.0,30.0,6,1,0.03499787354899811,5232444.35293156,-73.932841217235,26.241738898882776
sat40_user30,40.0,30.0,7,0,0.07612881546882577,5905956.757828687,-70.55776697818851,29.626438487429596
sat40_user30,40.0,30.0,7,1,0.7234276196503535,7855166.821542528,-60.779305222736674,39.410183129997336
sat40_user30,40.0,30.0,8,0,0.2547753435122808,6948618.797550839,-65.31168329764262,34.86096030039947
sat40_user30,40.0,30.0,8,1,0.15876812384178934,6541142.926088842,-67.3656243658286,32.81573340374402
sat40_user30,40.0,30.0,9,0,1.2951711674393993,8357518.927810869,-58.24998296634655,41.93078636223704
sat40_user30,40.0,30.0,9,1,0.7861825707790137,7924546.9751283955,-60.41802180603722,39.758313235327286
sat40_user30,40.0,30.0,10,0,0.8318302325465439,7976879.751677526,-60.17290880083229,40.02090242990405
sat40_user30,40.0,30.0,10,1,0.46741648051872176,7474424.70620459,-62.67621651002049,37.49966165989218
sat40_user30,40.0,30.0,11,0,1.8014131201967833,8642195.09662582,-56.8171201590887,43.35913215798263
sat40_user30,40.0,30.0,11,1,0.1836314331355284,6666963.460846691,-66.73378719585062,33.44730320124277
sat40_user30,40.0,30.0,12,0,0.20217484542516628,6748995.017002651,-66.31598618854636,33.85904671967568
sat40_user30,40.0,30.0,12,1,0.07257961826838846,5864512.1146313045,-70.76511091766962,29.41827167719246
sat40_user30,40.0,30.0,13,0,0.8873772296929799,8028637.213430927,-59.89217286334522,40.2806033234164
sat40_user30,40.0,30.0,13,1,1.1428961695502875,8250406.051928845,-58.793187254335294,41.39334654449128
sat40_user30,40.0,30.0,14,0,0.8460835925415006,7992603.181954869,-60.09912303859808,40.099797278990906
sat40_user30,40.0,30.0,14,1,1.3014846528141515,8361442.383151969,-58.228864116297174,41.950472250421946
sat40_user30,40.0,30.0,15,0,0.31658440798731025,7140417.681758797,-64.36836188215626,35.82352907273277
sat40_user30,40.0,30.0,15,1,0.14948870541812703,6487785.487514244,-67.6271737096403,32.54788585397851
sat40_user30,40.0,30.0,16,0,1.4502665221323014,8454985.224150984,-57.75877603687766,42.41982065744969
sat40_user30,40.0,30.0,16,1,0.024952942393505463,4947786.504339031,-75.40204019974345,24.8095435440764
sat40_user30,40.0,30.0,17,0,0.6992706646898036,7828281.814050149,-60.92680304483072,39.27528087526473
sat40_user30,40.0,30.0,17,1,1.5431316305317127,8509995.57012408,-57.48922428882216,42.69583204530463
sat40_user30,40.0,30.0,18,0,0.05562692040000206,5635676.4709833115,-71.92040757998544,28.268662336453566
sat40_user30,40.0,30.0,18,1,0.3735282859564741,7282315.085132239,-63.650022007218766,36.535623760373056
sat40_user30,40.0,30.0,19,0,0.35893444533907454,7247653.383458721,-63.82310561748233,36.36168083081206
sat40_user30,40.0,30.0,19,1,0.8743234890290181,8015594.171024926,-59.95653423930443,40.21515802584275
sat40_user30,40.0,30.0,20,0,0.16343220458445434,6564702.099248942,-67.23988109296018,32.93399467443811
sat40_user30,40.0,30.0,20,1,0.37240057703455165,7280777.231794171,-63.663153506435094,36.52790637924329
sat40_user30,40.0,30.0,21,0,0.02618506514534854,4982708.254276583,-75.19272124650604,24.985319117928864
sat40_user30,40.0,30.0,21,1,1.1925469210723325,8292184.451818545,-58.608500147174055,41.60297058371395
sat40_user30,40.0,30.0,22,0,0.008080458480448676,3969809.3099269723,-80.2988978824017,19.87270207739818
sat40_user30,40.0,30.0,22,1,0.08289899401770122,5980093.041930865,-70.18776508149384,29.99878104868003
sat40_user30,40.0,30.0,23,0,0.9045952067969697,8045267.465070077,-59.808712802093225,40.364047813359505
sat40_user30,40.0,30.0,23,1,0.7065652883806746,7833054.113718471,-60.88173314187537,39.29922711911776
sat40_user30,40.0,30.0,24,0,1.3068778928026619,8366920.398513095,-58.210904500404126,41.97795811457662
sat40_user30,40.0,30.0,24,1,0.49215171981689393,7518987.571899844,-62.45226658876693,37.72327973643566
sat40_user30,40.0,30.0,25,0,1.3402073133364125,8391310.650988821,-58.10153469650521,42.10033572651855
sat40_user30,40.0,30.0,25,1,1.5359001765718463,8505658.847200073,-57.509624136968284,42.67407281138723
sat40_user30,40.0,30.0,26,0,0.3765165630192009,7292465.5600725645,-63.61541609224201,36.58656162601917
sat40_user30,40.0,30.0,26,1,0.08470490759520469,5999165.756033948,-70.09417194750435,30.094566702751525
sat40_user30,40.0,30.0,27,0,0.2697502764037538,7000036.139437693,-65.06363823370205,35.11901144790629
sat40_user30,40.0,30.0,27,1,0.12428146058793628,6330532.678505819,-68.4291940957433,31.758441100448422
sat40_user30,40.0,30.0,28,0,0.2920400712337455,7069162.462318126,-64.7188327037461,35.465932284007394
sat40_user30,40.0,30.0,28,1,0.414405352726952,7374090.113833211,-63.19900329017372,36.99617137414442
sat40_user30,40.0,30.0,29,0,0.9306313434519294,8071260.061229662,-59.685478805082,40.49446881255933
sat40_user30,40.0,30.0,29,1,0.12474301591431397,6335453.000996436,-68.41309518141568,31.783143598092884
sat40_user30,40.0,30.0,30,0,0.035159102703155254,5237653.115796129,-73.91287998686813,26.267934032699834
sat40_user30,40.0,30.0,30,1,0.7021899848141887,7827092.9907947965,-60.90870982310486,39.26931564568657
sat40_user30,40.0,30.0,31,0,0.6636870280883334,7781762.314808643,-61.153622935535196,39.04185646491782
sat40_user30,40.0,30.0,31,1,0.3499858741398032,7223382.509742725,-63.9327518546542,36.239881272273024
sat40_user30,40.0,30.0,32,0,2.349069702019084,8871173.452360582,-55.66429296629539,44.508001291170565
sat40_user30,40.0,30.0,32,1,0.2992634143249589,7089896.411006128,-64.61272087735345,35.56998715685902
sat40_user30,40.0,30.0,33,0,0.9291181496755221,8068581.71158569,-59.69254612428516,40.48102988517529
sat40_user30,40.0,30.0,33,1,0.18733287512689495,6687701.211538311,-66.64711743542888,33.55139443441904
sat40_user30,40.0,30.0,34,0,0.18008641742320702,6649834.617653466,-66.81844785711611,33.361325698373385
sat40_user30,40.0,30.0,34,1,1.4216991668174819,8444692.77487043,-57.84517723787069,42.368178749108445
sat40_user30,40.0,30.0,35,0,1.3011706942959604,8365078.712118504,-58.22991189609958,41.96871748052242
sat40_user30,40.0,30.0,35,1,0.3353247515846978,7186657.4282571925,-64.11860093664036,36.05558068183467
sat40_user30,40.0,30.0,36,0,0.04192284710623129,5388775.207429725,-73.14875009773522,27.02778141924263
sat40_user30,40.0,30.0,36,1,1.517374053846277,8500151.914984042,-57.562327550484945,42.64644211761667
sat40_user30,40.0,30.0,37,0,3.046932783811965,9098617.996109834,-54.53462151314457,45.64916399871699
sat40_user30,40.0,30.0,37,1,0.031859639394402124,5151950.512724428,-74.34084925392025,25.83688224339461
sat40_user30,40.0,30.0,38,0,0.15041539971636195,6499264.853842817,-67.60033449383234,32.605511567948525
sat40_user30,40.0,30.0,38,1,0.12247831254664124,6315951.963111263,-68.49266564112898,31.68523801166275
sat40_user30,40.0,30.0,39,0,0.35075875268686557,7228442.529120191,-63.92317184261897,36.265274249093984
sat40_user30,40.0,30.0,39,1,0.33909588357184245,7198050.463250096,-64.07003186512702,36.11275551905639
sat40_user30,40.0,30.0,40,0,1.0847013360055486,8206452.766681615,-59.02015342140979,41.17280917700593
sat40_user30,40.0,30.0,40,1,0.7560082956737274,7890591.574040565,-60.58799038664009,39.587934962403885
sat40_user30,40.0,30.0,41,0,0.07921889639302065,5941809.153177374,-70.38496981135674,29.806507953871733
sat40_user30,40.0,30.0,41,1,0.4295868930003422,7403348.719424521,-63.04274659221186,37.1429954980584
sat40_user30,40.0,30.0,42,0,0.8710338963595595,8013545.642489849,-59.9729051486949,40.204879237647155
sat40_user30,40.0,30.0,42,1,0.2004074277882589,6742485.248111088,-66.35411925251013,33.8263726426611
sat40_user30,40.0,30.0,43,0,0.010926257877835115,4231263.809562917,-78.9885433990921,21.196105827818386
sat40_user30,40.0,30.0,43,1,0.0739460966848599,5878938.487794177,-70.68410517027719,29.49073326206356
sat40_user30,40.0,30.0,44,0,0.037326018249772844,5292410.0934959715,-73.65314116234694,26.543287562603556
sat40_user30,40.0,30.0,44,1,1.0527085576156403,8176734.771352119,-59.15017371844935,41.02369746450695
sat40_user30,40.0,30.0,45,0,0.0866012475473167,6015134.514169189,-69.99801619189356,30.174762295495434
sat40_user30,40.0,30.0,45,1,0.8589143225114381,8005103.728288647,-60.03375729175171,40.16252068767598
sat40_user30,40.0,30.0,46,0,0.14954307979359407,6490446.872488378,-67.62559431249196,32.56124588074254
sat40_user30,40.0,30.0,46,1,0.38460406212444803,7305137.723874495,-63.523118260277,36.65015383380621
sat40_user30,40.0,30.0,47,0,0.6389174534976032,7747426.514893288,-61.31880877067873,38.8695661255484
sat40_user30,40.0,30.0,47,1,0.9070296800630825,8047516.16468289,-59.797040633886496,40.37533095008422
sat40_user30,40.0,30.0,48,0,0.03975544298453311,5343332.515833855,-73.37929181735726,26.799323759011653
sat40_user30,40.0,30.0,48,1,0.38219970387748814,7299738.5028146105,-63.550353472843575,36.62305916562068
sat40_user30,40.0,30.0,49,0,2.104465472152617,8779749.42430346,-56.14183456709345,44.04929457778914
sat40_user30,40.0,30.0,49,1,0.6241177599340805,7729910.320184328,-61.4205909176807,38.78167294147757
sat40_user30,40.0,30.0,50,0,0.3401997440613023,7199173.339215016,-64.05591721345465,36.1183905527859
sat40_user30,40.0,30.0,50,1,0.23568675441136722,6886705.88571939,-65.64990554229357,34.55022776619962
sat40_user30,40.0,30.0,51,0,0.039065503943521034,5327084.555514303,-73.45532347509446,26.717633079834986
sat40_user30,40.0,30.0,51,1,1.3220591475672805,8375289.34538244,-58.160745721881746,42.01994916517748
sat40_user30,40.0,30.0,52,0,0.8153296218597911,7961817.829477423,-60.259923638256495,39.945326670643006
sat40_user30,40.0,30.0,52,1,0.8647625409983983,8006800.193878052,-60.00428703394136,40.17103295723902
sat40_user30,40.0,30.0,53,0,0.09948107653925256,6135226.744408765,-69.39585287879295,30.77782539261908
sat40_user30,40.0,30.0,53,1,0.07077760028817257,5842801.796851428,-70.87429937252654,29.309221282614565
sat40_user30,40.0,30.0,54,0,0.44157329002208745,7428063.909208367,-62.92322882741718,37.26701932394644
sat40_user30,40.0,30.0,54,1,0.991198555369122,8127859.36399902,-59.411648803247346,40.778461473844025
sat40_user30,40.0,30.0,55,0,0.11516924660483757,6264186.800832032,-68.75989234769244,31.425342003855995
sat40_user30,40.0,30.0,55,1,0.27405053742914093,7014065.955677494,-64.99495062622239,35.18942285620166
sat40_user30,40.0,30.0,56,0,0.8761823521964677,8022920.788477151,-59.947310679959045,40.25192036962265
sat40_user30,40.0,30.0,56,1,0.3328783784204318,7182283.789190312,-64.15040118700372,36.03363195042778
sat40_user30,40.0,30.0,57,0,1.719123377916816,8603010.776144685,-57.020183118869895,43.16252861473386
sat40_user30,40.0,30.0,57,1,0.9580609973347562,8097300.3080467135,-59.55932388644133,40.625128554241115
sat40_user30,40.0,30.0,58,0,1.668180036901963,8580654.176739402,-57.15082451168545,43.050356345332844
sat40_user30,40.0,30.0,58,1,0.9925242596181366,8125961.152797294,-59.40584409611638,40.76893703505968
sat40_user30,40.0,30.0,59,0,1.187861564516539,8285637.488201983,-58.625596611842035,41.570121097034345
sat40_user30,40.0,30.0,59,1,0.017162987245826905,4617835.892994789,-77.02732903990882,23.147463155496023
sat40_user30,40.0,30.0,60,0,0.1628568480220558,6565393.228044915,-67.25519723566896,32.93746394652641
sat40_user30,40.0,30.0,60,1,1.0926069491866892,8211392.232406645,-58.98861556866294,41.197593185771375
sat40_user30,40.0,30.0,61,0,0.23905486065211795,6896645.513852265,-65.58828150813054,34.60011392700436
sat40_user30,40.0,30.0,61,1,0.02184785155701869,4827810.113211046,-75.97917047320577,24.205468214261863
sat40_user30,40.0,30.0,62,0,0.24581316231548817,6917987.564321326,-65.46720593922609,34.70722722201243
sat40_user30,40.0,30.0,62,1,0.9700601281406942,8108037.973899755,-59.50526891638161,40.67900584888547
sat40_user30,40.0,30.0,63,0,1.3117280084419785,8370835.694197876,-58.194816684120205,41.997603048219865
sat40_user30,40.0,30.0,63,1,0.8078424207961582,7949682.2369723385,-60.299989319560595,39.88443417213222
sat40_user30,40.0,30.0,64,0,0.29794216203178725,7084738.383265323,-64.63193749779415,35.54410127394442
sat40_user30,40.0,30.0,64,1,0.2009345228586353,6748554.70857242,-66.34271179111519,33.85683671022656
sat40_user30,40.0,30.0,65,0,0.5370463992905469,7596140.013359318,-62.07313845467611,38.110428944047506
sat40_user30,40.0,30.0,65,1,0.5508238647464481,7616936.557223494,-61.96312903194172,38.21478459860322
sat40_user30,40.0,30.0,66,0,0.28640896981427083,7050982.425876367,-64.80339102311422,35.374693828851264
sat40_user30,40.0,30.0,66,1,0.32142879241719596,7153364.061539334,-64.30240932016217,35.88850008278352
sat40_user30,40.0,30.0,67,0,0.21802377472916445,6820250.479750091,-65.9882188024553,34.21668837483174
sat40_user30,40.0,30.0,67,1,1.1815066226991249,8276919.004603772,-58.64889332589171,41.52637594986902
sat40_user30,40.0,30.0,68,0,0.48956162948336324,7514480.395430425,-62.47518294939208,37.70066265150323
sat40_user30,40.0,30.0,68,1,0.19714889239741598,6727936.013569988,-66.42531398243212,33.75334620788347
sat40_user30,40.0,30.0,69,0,0.9951218711726559,8128903.804230058,-59.3944926829969,40.78370204223891
sat40_user30,40.0,30.0,69,1,0.30271436339742785,7102579.92814267,-64.56292685255494,35.633639994797335
sat40_user30,40.0,30.0,70,0,0.25132341726796226,6944139.826147282,-65.37092769954167,34.83848119829822
sat40_user30,40.0,30.0,70,1,0.7700424174213327,7906674.0102453185,-60.50810947466793,39.668632014074426
sat40_user30,40.0,30.0,71,0,0.28922517691045846,7060224.494370227,-64.76089621523437,35.42107620570438
sat40_user30,40.0,30.0,71,1,0.7312577368778934,7861492.807509213,-60.73255131861683,39.44192527774831
sat40_user30,40.0,30.0,72,0,1.4450499602350513,8454735.178361543,-57.77442564486415,42.41856606419599
sat40_user30,40.0,30.0,72,1,3.262865049817278,9158895.314912774,-54.23725858821156,45.95159330442067
sat40_user30,40.0,30.0,73,0,0.6522154322100399,7763617.430968562,-61.229345551822476,38.950809089223036
sat40_user30,40.0,30.0,73,1,0.2617310708873011,6971928.070608923,-65.19470441679253,34.97794448168869
sat40_user30,40.0,30.0,74,0,2.1926754386664995,8813401.630298862,-55.96350887424162,44.21813981973726
sat40_user30,40.0,30.0,74,1,0.29417373362047194,7077759.559370843,-64.6872182307616,35.50907754377548
sat40_user30,40.0,30.0,75,0,0.27446351772547845,7019628.604590989,-64.98841095299414,35.21734001426517
sat40_user30,40.0,30.0,75,1,0.6518556428367058,7762213.876691491,-61.23174196443732,38.94376632624659
sat40_user30,40.0,30.0,76,0,0.09319917119067972,6078812.014363113,-69.67913715627888,30.494538776248735
sat40_user30,40.0,30.0,76,1,0.00797116807639076,3961679.4625595105,-80.3580382284931,19.831491258953122
sat40_user30,40.0,30.0,77,0,1.536224931173744,8511435.673925443,-57.50870595047709,42.703057674057334
sat40_user30,40.0,30.0,77,1,0.4026794339536008,7345752.861527241,-63.32366238894537,36.85396979635358
sat40_user30,40.0,30.0,78,0,0.17641106461353287,6632518.382576028,-66.90799924163062,33.2744067922573
sat40_user30,40.0,30.0,78,1,1.4530204199902397,8456717.847538786,-57.75053707133824,42.428514015077745
sat40_user30,40.0,30.0,79,0,0.7406756736296115,7872063.707463957,-60.67697522398505,39.49496723803712
sat40_user30,40.0,30.0,79,1,0.9574586589330022,8097828.47920765,-59.5620551801227,40.62777870634296
sat40_user30,40.0,30.0,80,0,1.2376652487302409,8316538.800119979,-58.44722281898444,41.725168736390245
sat40_user30,40.0,30.0,80,1,0.5106509845485699,7551992.242098892,-62.292014876404465,37.88889710946857
sat40_user30,40.0,30.0,81,0,0.3909281016097441,7320727.296730343,-63.45228800770525,36.728386081726356
sat40_user30,40.0,30.0,81,1,0.7563782759274658,7890408.786418094,-60.58586552644349,39.58701778560479
sat40_user30,40.0,30.0,82,0,1.1404541723007906,8246252.424376944,-58.802476648614004,41.37250558745989
sat40_user30,40.0,30.0,82,1,0.5676927503732366,7648132.913997553,-61.832122988119956,38.37132510659145
sat40_user30,40.0,30.0,83,0,1.2671413454792924,8339237.114231723,-58.345004097602235,41.83905751502767
sat40_user30,40.0,30.0,83,1,0.835333197197754,7978229.549803249,-60.15465838621296,40.02767526540897
sat40_user30,40.0,30.0,84,0,0.31236797934100624,7125303.089646235,-64.4265920266031,35.747676633651075
