user_id,user_type,selection_reason,communication_delay,queue_delay,processing_delay,total_delay,deadline,violation,bottleneck_reason
70,URLLC,outage,0.006753455062249744,2.0,2.1318e-05,2.0,0.003030873844318,1.996969126155682,urlLC_outage
71,URLLC,outage,0.0005927593906400136,2.0,1.8678e-05,2.0,0.0034973953932058,1.9965026046067942,urlLC_outage
72,URLLC,outage,3.255939064001356e-05,2.0,7.524e-06,2.0,0.0039107444770633,1.9960892555229366,urlLC_outage
73,URLLC,outage,0.00792492635286354,2.0,1.353e-05,2.0,0.0038050077203178,1.9961949922796822,urlLC_outage
74,URLLC,outage,0.0007461593906400136,2.0,1.1088e-05,2.0,0.0044840542853151,1.995515945714685,urlLC_outage
75,URLLC,outage,0.0015565593906400137,2.0,2.3496e-05,2.0,0.0046041908610736,1.9953958091389263,urlLC_outage
76,URLLC,outage,0.0019199593906400136,2.0,2.2044e-05,2.0,0.0032309507093338,1.9967690492906662,urlLC_outage
77,URLLC,outage,0.00026655939064001354,2.0,7.656e-06,2.0,0.0030951057765357,1.9969048942234644,urlLC_outage
78,URLLC,outage,0.007379815141989214,2.0,2.3298e-05,2.0,0.0044284450415481,1.9955715549584518,urlLC_outage
79,URLLC,outage,0.001337959390640014,2.0,1.8084e-05,2.0,0.0048078646683523,1.9951921353316477,urlLC_outage
80,URLLC,outage,0.00432056129965019,2.0,1.7028e-05,2.0,0.004942783458619,1.995057216541381,urlLC_outage
81,URLLC,outage,0.002796571859041849,2.0,1.9404e-05,2.0,0.0037855769030077,1.9962144230969923,urlLC_outage
82,URLLC,outage,0.0004159593906400136,2.0,1.419e-05,2.0,0.0036991289749301,1.9963008710250698,urlLC_outage
83,URLLC,outage,0.0003729593906400136,2.0,8.448e-06,2.0,0.0043392584074524,1.9956607415925476,urlLC_outage
84,URLLC,outage,0.0016477593906400138,2.0,1.5048e-05,2.0,0.0042282575492448,1.9957717424507553,urlLC_outage
85,URLLC,outage,0.0008477593906400136,2.0,9.24e-06,2.0,0.0046518254638202,1.9953481745361799,urlLC_outage
86,URLLC,outage,0.00034735939064001355,2.0,6.996e-06,2.0,0.0045494931722461,1.995450506827754,urlLC_outage
87,URLLC,outage,0.0006479593906400136,2.0,9.108e-06,2.0,0.0037191640471409,1.996280835952859,urlLC_outage
88,URLLC,outage,0.0038080137385496644,2.0,1.2936e-05,2.0,0.0048450309996759,1.995154969000324,urlLC_outage
89,URLLC,outage,0.00019135939064001355,2.0,7.194e-06,2.0,0.0036718022494805,1.9963281977505194,urlLC_outage
179,eMBB,top_20_percent_delay,0.01299475392035294,0.0711794065673006,0.003973812857142857,0.43885729302357107,2.0,0.0,queue_delay
178,eMBB,top_20_percent_delay,0.011715427059078026,0.06527113371015773,0.004557865714285714,0.4328600615949996,2.0,0.0,queue_delay
177,eMBB,top_20_percent_delay,0.016210991420172436,0.05940514799587202,0.005384327142857143,0.4269517887378568,2.0,0.0,queue_delay
176,eMBB,top_20_percent_delay,0.012703933762803557,0.05357739513872917,0.004775901428571428,0.42108580302357107,2.0,0.0,queue_delay
175,eMBB,top_20_percent_delay,0.025009162099626482,0.047906297995872024,0.004912427142857143,0.4152580501664282,2.0,0.0,queue_delay
174,eMBB,top_20_percent_delay,0.017260155332041064,0.042258819424443456,0.003840822857142857,0.40958695302357107,2.0,0.0,queue_delay
173,eMBB,top_20_percent_delay,0.010927733333333333,0.03668742942444345,0.0038637342857142857,0.4039394744521425,2.0,0.0,queue_delay
172,eMBB,top_20_percent_delay,0.0156128,0.03114253371015774,0.00552024,0.3983680844521425,2.0,0.0,queue_delay
171,eMBB,top_20_percent_delay,0.02317690399428158,0.02562111513872917,0.00513018,0.39282318873785677,2.0,0.0,queue_delay
170,eMBB,top_20_percent_delay,0.017637572376947644,0.02010087513872917,0.005509114285714285,0.3873017701664282,2.0,0.0,queue_delay
169,eMBB,top_20_percent_delay,0.0301413258799748,0.014588837995872028,0.0037614342857142857,0.3817815301664282,2.0,0.0,communication_delay
168,eMBB,top_20_percent_delay,0.012052133333333333,0.009079723710157743,0.00426129,0.37626949302357104,2.0,0.0,communication_delay
167,eMBB,top_20_percent_delay,0.01483655684250868,0.004241405138729171,0.004723572857142857,0.3707603787378568,2.0,0.0,communication_delay
166,eMBB,top_20_percent_delay,0.00975273016642817,0.0019583847105962837,0.0037840157142857143,0.3659220601664282,2.0,0.0,communication_delay
165,eMBB,top_20_percent_delay,0.021639250248860653,0.06254402361232117,0.004764822857142857,0.3604343015949996,2.0,0.0,queue_delay
164,eMBB,top_20_percent_delay,0.013903083263973957,0.0571021350408926,0.004119767142857143,0.35496422159499963,2.0,0.0,queue_delay
163,eMBB,top_20_percent_delay,0.013308625095125285,0.05167255075517831,0.004255774285714286,0.349522333023571,2.0,0.0,queue_delay
162,eMBB,top_20_percent_delay,0.015826378828114496,0.04624386218374974,0.004284295714285714,0.3440927487378568,2.0,0.0,queue_delay
