User,TaskType,Selected_BS,CommDelay_s,Deadline_s,CPU_Time_s,Residual_Deadline_for_MH_s,OnTime_Under_MH
42,URLLC,6G_1,7.28148298475e-05,0.00372440288658,2.1846e-05,0.00365158805673,1
43,URLLC,6G_2,7.89578329882e-05,0.00480456215188,2.4222e-05,0.00472560431889,1
44,URLLC,WiFi_3,8.38600169054e-05,0.0048369739846,1.2672e-05,0.0047531139677,1
45,URLLC,WiFi_2,6.36068943383e-05,0.00343448984238,9.306e-06,0.00337088294804,1
46,URLLC,6G_1,2.71855902347e-05,0.00335686593474,8.646e-06,0.00332968034451,1
47,URLLC,WiFi_2,9.59269455668e-05,0.00349111184162,1.3794e-05,0.00339518489605,1
48,URLLC,WiFi_1,0.000140049608573,0.00415031109739,2.0724e-05,0.00401026148881,1
49,URLLC,WiFi_4,0.000144625886295,0.00306658037939,2.1714e-05,0.00292195449309,1
50,URLLC,WiFi_4,4.44658549477e-05,0.0038297484345,6.6e-06,0.00378528257955,1
51,URLLC,WiFi_4,0.000110879046122,0.00338873200763,1.6434e-05,0.00327785296151,1
52,URLLC,6G_1,2.15016210378e-05,0.00464738660718,6.732e-06,0.00462588498614,1
53,URLLC,WiFi_3,5.31627130152e-05,0.00391273741361,7.722e-06,0.0038595747006,1
54,URLLC,WiFi_4,4.54900356958e-05,0.00368587578611,6.666e-06,0.00364038575042,1
55,URLLC,WiFi_1,8.11960723824e-05,0.00448050797055,1.1682e-05,0.00439931189817,1
56,URLLC,6G_1,2.42240687181e-05,0.00444327049206,7.59e-06,0.00441904642334,1
57,URLLC,WiFi_3,5.1975617364e-05,0.00400548104992,7.524e-06,0.00395350543256,1
58,URLLC,WiFi_3,7.40880758806e-05,0.0037369080519,1.0692e-05,0.00366281997602,1
59,URLLC,WiFi_4,0.000179924696007,0.00441227283303,2.6136e-05,0.00423234813703,1
60,URLLC,6G_2,7.91428878564e-05,0.00354800233605,2.4882e-05,0.0034688594482,1
61,URLLC,sat2,1.52727613825e-05,0.00470344539693,1.5114e-05,0.00468817263554,1
62,URLLC,sat1,2.05226100676e-05,0.00327279572027,2.1582e-05,0.0032522731102,1
63,URLLC,sat2,2.10334111683e-05,0.0048450552811,2.1648e-05,0.00482402186993,1
64,URLLC,sat2,2.07090546658e-05,0.00444696882464,2.145e-05,0.00442625976998,1
65,URLLC,sat1,1.82503987468e-05,0.00406963521252,1.8414e-05,0.00405138481377,1
66,URLLC,sat1,8.88849159276e-06,0.00372464419255,8.514e-06,0.00371575570095,1
67,URLLC,sat2,9.91915168363e-06,0.00469768561206,9.966e-06,0.00468776646037,1
68,URLLC,sat2,1.20371482783e-05,0.00429428332202,1.2936e-05,0.00428224617374,1
69,URLLC,sat1,1.80245757581e-05,0.00476915869548,1.8678e-05,0.00475113411972,1
70,URLLC,sat1,2.19946715951e-05,0.00490320889284,2.2572e-05,0.00488121422125,1
71,URLLC,sat2,2.70406918183e-05,0.00372618797996,2.4288e-05,0.00369914728814,1
72,URLLC,sat2,2.04657185479e-05,0.00327962470551,2.0196e-05,0.00325915898696,1
73,URLLC,sat1,2.07489640832e-05,0.00468898622536,2.046e-05,0.00466823726127,1
74,URLLC,sat2,1.64506555083e-05,0.00384542399987,1.6896e-05,0.00382897334437,1
75,URLLC,sat1,1.10160995356e-05,0.00313363880345,1.1616e-05,0.00312262270391,1
76,URLLC,sat1,1.75172195423e-05,0.00352419123518,1.6632e-05,0.00350667401563,1
77,URLLC,sat2,9.4240291735e-06,0.00371770168773,8.712e-06,0.00370827765856,1
78,URLLC,sat1,2.40552210259e-05,0.00394420861133,2.3562e-05,0.00392015339031,1
79,URLLC,sat2,7.46796974163e-06,0.00442616775556,7.458e-06,0.00441869978582,1
80,URLLC,sat1,1.43895042247e-05,0.00388434184179,1.4388e-05,0.00386995233756,1
81,URLLC,sat1,2.50396523714e-05,0.00379141757409,2.5014e-05,0.00376637792172,1
82,URLLC,sat2,2.0855375175e-05,0.00301564593111,2.1714e-05,0.00299479055593,1
83,URLLC,sat1,1.51354046143e-05,0.00384715294394,1.5048e-05,0.00383201753933,1
84,URLLC,sat2,2.58215456476e-05,0.00447318264661,2.343e-05,0.00444736110096,1
85,URLLC,sat2,1.59951562954e-05,0.00355210446668,1.5642e-05,0.00353610931038,1
86,URLLC,sat2,2.05578284494e-05,0.00318728780302,2.2308e-05,0.00316672997457,1
87,URLLC,sat2,1.66093941935e-05,0.00393838536401,1.6368e-05,0.00392177596982,1
88,URLLC,sat2,2.28410640784e-05,0.00386261628629,2.2968e-05,0.00383977522221,1
89,URLLC,sat2,2.3221347317e-05,0.00338570205429,2.4156e-05,0.00336248070697,1
90,URLLC,sat2,2.34162392578e-05,0.00435965099944,2.4882e-05,0.00433623476018,1
91,URLLC,sat2,2.40376859994e-05,0.00377831521844,2.5476e-05,0.00375427753244,1
92,URLLC,sat1,2.26780196917e-05,0.00381334140865,2.2902e-05,0.00379066338896,1
93,URLLC,sat1,1.01010072655e-05,0.00386761588412,1.0692e-05,0.00385751487685,1
94,URLLC,sat1,2.17654423897e-05,0.00474211279122,2.2836e-05,0.00472034734883,1
95,URLLC,sat1,7.60559284284e-06,0.00309719043644,7.392e-06,0.0030895848436,1
96,URLLC,sat2,1.68508838946e-05,0.00467666193925,1.5972e-05,0.00465981105535,1
97,URLLC,sat1,7.62089290091e-06,0.00352840189733,7.524e-06,0.00352078100442,1
98,URLLC,sat2,1.32962101687e-05,0.00346197893066,1.0956e-05,0.00344868272049,1
99,URLLC,sat2,2.21301812426e-05,0.00305199595003,2.2308e-05,0.00302986576878,1
100,URLLC,sat1,1.07464078484e-05,0.00302091215894,1.1154e-05,0.0030101657511,1
101,URLLC,sat1,1.29301074927e-05,0.0045112389144,1.2474e-05,0.00449830880691,1
102,URLLC,sat2,2.24541501846e-05,0.00413736251944,2.343e-05,0.00411490836925,1
103,URLLC,sat1,2.4467719805e-05,0.0049629678469,2.4354e-05,0.0049385001271,1
104,URLLC,sat1,1.48571877455e-05,0.00301700385988,1.5378e-05,0.00300214667213,1
105,URLLC,sat1,1.90066598911e-05,0.00318486826652,2.0394e-05,0.00316586160663,1
106,URLLC,sat1,1.2525945817e-05,0.0043692594847,1.1814e-05,0.00435673353889,1
107,URLLC,sat2,1.58277561071e-05,0.00491559112605,1.6632e-05,0.00489976336995,1
108,URLLC,sat1,2.25978135789e-05,0.0033788881166,1.9998e-05,0.00335629030302,1
109,URLLC,sat1,1.51674068709e-05,0.00434348765458,1.452e-05,0.00432832024771,1
110,URLLC,sat1,1.38058779068e-05,0.00422850094355,1.4388e-05,0.00421469506564,1
111,URLLC,sat1,1.92324424018e-05,0.00348697762455,1.9008e-05,0.00346774518215,1
112,URLLC,sat2,2.27335997368e-05,0.00459412693353,2.244e-05,0.00457139333379,1
113,URLLC,sat2,1.55046078835e-05,0.00345096566549,1.4916e-05,0.0034354610576,1
114,URLLC,sat2,2.00916850172e-05,0.00350476342132,1.9602e-05,0.0034846717363,1
115,URLLC,sat1,1.78006530926e-05,0.00466758461725,1.5048e-05,0.00464978396415,1
116,URLLC,sat2,7.83961640236e-06,0.00426201668512,7.326e-06,0.00425417706871,1
117,URLLC,sat1,1.17129499252e-05,0.00493324500334,1.1748e-05,0.00492153205341,1
118,URLLC,sat1,1.00883776494e-05,0.00425859447976,1.0098e-05,0.00424850610211,1
119,URLLC,sat1,1.06824249923e-05,0.00346246900727,1.0032e-05,0.00345178658228,1
120,URLLC,sat1,7.10715235979e-06,0.00405659560737,7.194e-06,0.00404948845501,1
121,URLLC,sat2,1.19280240099e-05,0.00490746935587,1.2804e-05,0.00489554133186,1
122,URLLC,sat1,2.28538754319e-05,0.00346813009557,2.2374e-05,0.00344527622013,1
123,URLLC,6G_2,7.77305007069e-05,0.00303757557614,2.4222e-05,0.00295984507544,1
124,URLLC,sat1,1.77239732141e-05,0.00461309622738,1.8546e-05,0.00459537225417,1
125,URLLC,sat1,1.17675678085e-05,0.00400677754094,1.2276e-05,0.00399500997313,1
126,URLLC,sat1,3.51007417686e-05,0.00374217083879,2.1648e-05,0.00370707009702,1
127,URLLC,sat2,1.9142413592e-05,0.00374915878121,1.3596e-05,0.00373001636762,1
128,URLLC,sat2,1.39234207617e-05,0.00489613336974,1.4388e-05,0.00488220994898,1
129,URLLC,sat2,2.37941542049e-05,0.0039898356339,2.376e-05,0.0039660414797,1
130,URLLC,sat2,1.68109794883e-05,0.00396391335038,1.848e-05,0.00394710237089,1
131,URLLC,sat1,1.26315941842e-05,0.00361759055376,1.2804e-05,0.00360495895958,1
132,URLLC,sat2,2.23183815711e-05,0.00494978555623,2.3562e-05,0.00492746717466,1
133,URLLC,sat2,2.22082678831e-05,0.00347943744366,2.277e-05,0.00345722917578,1
134,URLLC,sat1,2.54927798957e-05,0.00444740300489,2.6202e-05,0.00442191022499,1
135,URLLC,sat2,9.10736946776e-06,0.00346642293833,9.438e-06,0.00345731556886,1
136,URLLC,sat1,1.16561999548e-05,0.00340120430494,1.155e-05,0.00338954810499,1
137,URLLC,sat2,2.42692928008e-05,0.00370616008465,2.5872e-05,0.00368189079185,1
138,URLLC,sat1,1.08623835259e-05,0.00326797825205,1.1418e-05,0.00325711586852,1
139,URLLC,sat2,1.45504106343e-05,0.00352631609622,1.2738e-05,0.00351176568559,1
140,URLLC,sat2,1.1919495222e-05,0.00363175858563,1.1682e-05,0.0036198390904,1
141,URLLC,sat2,1.11202207269e-05,0.00474221703067,1.1352e-05,0.00473109680995,1
142,URLLC,sat1,1.72754595695e-05,0.00436707476796,1.7622e-05,0.00434979930839,1
143,URLLC,WiFi_1,0.000175993134008,0.00312382270502,2.607e-05,0.00294782957101,1
144,URLLC,sat2,1.55068769841e-05,0.00403596981378,1.5048e-05,0.0040204629368,1
145,URLLC,WiFi_2,9.95535324371e-05,0.00378097211533,1.4784e-05,0.0036814185829,1
146,URLLC,sat2,8.26498584927e-06,0.0033758778907,8.646e-06,0.00336761290485,1
147,URLLC,sat2,2.03187552758e-05,0.00360926235236,2.0592e-05,0.00358894359709,1
148,URLLC,sat2,2.07606463104e-05,0.00466214322997,2.1846e-05,0.00464138258366,1
149,URLLC,sat2,1.3481201699e-05,0.00316837073528,1.4124e-05,0.00315488953358,1
150,URLLC,sat1,1.76527573787e-05,0.00368530580508,1.881e-05,0.00366765304771,1
151,URLLC,6G_2,5.3623860412e-05,0.00384089540069,1.683e-05,0.00378727154028,1
152,URLLC,sat1,1.17681195053e-05,0.0037110439786,1.2474e-05,0.00369927585909,1
153,URLLC,sat1,7.05281602209e-06,0.00472909669854,7.062e-06,0.00472204388252,1
154,URLLC,sat1,2.61287206489e-05,0.00344020099409,2.5608e-05,0.00341407227344,1
155,URLLC,sat1,2.38052894576e-05,0.00334991488521,2.1846e-05,0.00332610959575,1
156,URLLC,sat1,2.10240384743e-05,0.00360264865735,2.2836e-05,0.00358162461887,1
157,URLLC,sat1,1.28277317387e-05,0.00373383254739,1.32e-05,0.00372100481566,1
158,URLLC,sat1,1.73254437243e-05,0.0048413290195,1.7358e-05,0.00482400357578,1
159,URLLC,sat1,1.83517536485e-05,0.0049096954776,1.9536e-05,0.00489134372395,1
160,URLLC,WiFi_2,0.000171681479417,0.00309092522347,2.5278e-05,0.00291924374405,1
161,URLLC,sat1,2.06371519618e-05,0.0045509509417,2.013e-05,0.00453031378973,1
162,URLLC,sat1,1.11852594767e-05,0.00486731559717,1.1682e-05,0.00485613033769,1
163,URLLC,sat1,1.23997013635e-05,0.00369529432988,1.287e-05,0.00368289462851,1
164,URLLC,6G_2,4.73200668696e-05,0.00332873509459,1.4784e-05,0.00328141502772,1
165,URLLC,sat2,1.39906828326e-05,0.00369500765502,1.3662e-05,0.00368101697219,1
166,URLLC,sat2,1.31935133457e-05,0.00364991011144,1.2804e-05,0.00363671659809,1
167,URLLC,sat2,1.14396307965e-05,0.00476183467328,1.2078e-05,0.00475039504249,1
168,URLLC,sat2,1.63968626998e-05,0.0041927927106,1.6302e-05,0.0041763958479,1
169,URLLC,sat2,1.65500330847e-05,0.00381125363048,1.65e-05,0.0037947035974,1
170,URLLC,WiFi_2,6.83554800615e-05,0.00396176604304,1.023e-05,0.00389341056298,1
171,URLLC,sat1,1.56488226533e-05,0.00370274557693,1.6434e-05,0.00368709675428,1
172,URLLC,sat1,7.26509168999e-06,0.00358115898628,7.26e-06,0.00357389389459,1
173,URLLC,sat2,1.38958325459e-05,0.00335098806508,1.3332e-05,0.00333709223254,1
174,URLLC,sat2,8.85523167701e-06,0.00493189813217,9.042e-06,0.00492304290049,1
175,URLLC,sat1,1.13928383774e-05,0.00401390020573,1.1484e-05,0.00400250736736,1
176,URLLC,sat2,1.54517022896e-05,0.00483321951643,1.5972e-05,0.00481776781414,1
177,URLLC,6G_1,2.47788351464e-05,0.00415224233961,7.854e-06,0.00412746350446,1
178,URLLC,6G_2,6.24942627215e-05,0.00416214872556,1.9668e-05,0.00409965446283,1
179,URLLC,sat2,1.51416241618e-05,0.0034228342719,1.4454e-05,0.00340769264774,1
180,URLLC,sat1,1.20225940618e-05,0.00415600901179,1.2672e-05,0.00414398641773,1
