User,TaskType,Selected_BS_List,CommDelay_s,CloudCompletion_SPTF_s,TotalDelay_s,Deadline_s
26,eMBB,6G_2 + WiFi_3,0.0112307095083,0.00725448428571,0.018485193794,2
27,eMBB,6G_2 + WiFi_1,0.018497045104,0.809998718571,0.828495763675,2
28,eMBB,6G_1 + WiFi_1,0.0176045795396,0.75146808,0.76907265954,2
29,eMBB,6G_1 + WiFi_3,0.013803350349,0.297092211429,0.310895561778,2
30,eMBB,6G_1 + WiFi_3,0.0132857778261,0.248330327143,0.261616104969,2
31,eMBB,6G_2 + WiFi_3,0.0153534277271,0.443971864286,0.459325292013,2
32,eMBB,6G_1 + WiFi_1,0.0141871934407,0.347601964286,0.361789157726,2
33,eMBB,6G_2 + WiFi_2,0.0145598742462,0.394914111429,0.409473985675,2
34,eMBB,6G_2 + WiFi_1,0.0169863039817,0.600104528571,0.617090832553,2
35,eMBB,6G_2 + WiFi_1,0.0174336952999,0.671398247143,0.688831942443,2
36,eMBB,6G_1 + WiFi_2,0.0128605426124,0.180104618571,0.192965161184,2
37,eMBB,6G_1 + WiFi_2,0.0173470896178,0.699736101429,0.717083191046,2
38,eMBB,6G_2 + WiFi_3,0.0165746934965,0.616300268571,0.632874962068,2
39,eMBB,6G_1 + WiFi_1,0.0113396363473,0.0330820285714,0.0444216649187,2
40,eMBB,6G_2 + WiFi_4,0.011125843302,0.0145280614286,0.0256539047306,2
41,eMBB,6G_1 + WiFi_2,0.0159192519446,0.536313077143,0.552232329087,2
42,eMBB,6G_1 + WiFi_3,0.0130991571765,0.167471417143,0.180570574319,2
43,eMBB,6G_1 + WiFi_1,0.017406127401,0.728406312857,0.745812440258,2
44,eMBB,6G_2 + WiFi_2,0.0167943562291,0.64909647,0.665890826229,2
45,eMBB,6G_2 + WiFi_4,0.0146174106729,0.371069772857,0.38568718353,2
46,eMBB,6G_2 + WiFi_4,0.0129978530173,0.171679294286,0.184677147303,2
47,eMBB,6G_1 + WiFi_4,0.0166757649636,0.638107564286,0.654783329249,2
48,eMBB,6G_1 + WiFi_2,0.0157003658842,0.474322765714,0.490023131598,2
49,eMBB,6G_1 + WiFi_4,0.0119317924068,0.0982181828571,0.110149975264,2
50,eMBB,6G_2 + WiFi_1,0.0127094540291,0.159081968571,0.171791422601,2
51,eMBB,6G_1 + WiFi_1,0.0134044402106,0.270126591429,0.283531031639,2
52,eMBB,6G_1 + WiFi_2,0.0126205436045,0.146568274286,0.15918881789,2
53,eMBB,6G_2 + WiFi_3,0.0118082562072,0.0672122785714,0.0790205347786,2
54,eMBB,6G_2 + WiFi_1,0.0160594040506,0.557428032857,0.573487436908,2
55,eMBB,6G_2 + WiFi_4,0.0161038986306,0.541524861429,0.557628760059,2
56,eMBB,6G_2 + WiFi_3,0.0179100862535,0.768822308571,0.786732394825,2
57,eMBB,6G_2 + WiFi_3,0.0182060068332,0.863851984286,0.882057991119,2
58,eMBB,6G_1 + WiFi_3,0.0173632697346,0.677039974286,0.69440324402,2
59,eMBB,6G_2 + WiFi_4,0.0174827660505,0.682681842857,0.700164608908,2
60,eMBB,6G_2 + WiFi_4,0.0131511425384,0.235392488571,0.24854363111,2
61,eMBB,sat1,0.00765412204975,0.380589424286,0.388243546335,2
62,eMBB,sat1,0.0062815162815,0.122007458571,0.128288974853,2
63,eMBB,sat1,0.00847449032575,0.665765665714,0.67424015604,2
64,eMBB,sat2,0.00864081453422,0.688326445714,0.696967260249,2
65,eMBB,sat1,0.00643065052836,0.218251534286,0.224682184814,2
66,eMBB,sat1,0.00811101674133,0.479461195714,0.487572212456,2
67,eMBB,sat2,0.00626613770502,0.1180014,0.124267537705,2
68,eMBB,sat1,0.00848397314249,0.562747161429,0.571231134571,2
69,eMBB,sat2,0.00674304057742,0.261364525714,0.268107566292,2
70,eMBB,sat1,0.00667329792268,0.110041658571,0.116714956494,2
71,eMBB,sat1,0.00683198515822,0.196985485714,0.203817470873,2
72,eMBB,sat2,0.00627113626062,0.12603624,0.132307376261,2
73,eMBB,sat2,0.00891271172453,0.780506665714,0.789419377439,2
74,eMBB,sat1,0.00759614761691,0.453971052857,0.461567200474,2
75,eMBB,sat1,0.00826751255544,0.500056118571,0.508323631127,2
76,eMBB,sat2,0.00764132379358,0.315274975714,0.322916299508,2
77,eMBB,sat2,0.00904282352503,0.815929667143,0.824972490668,2
78,eMBB,sat1,0.00693358619239,0.24400299,0.250936576192,2
79,eMBB,sat2,0.00677543445567,0.279084912857,0.285860347313,2
80,eMBB,sat1,0.00744180984191,0.424176578571,0.431618388413,2
81,eMBB,sat2,0.00691186732753,0.1927629,0.199674767328,2
82,eMBB,sat2,0.00912761988634,0.72265743,0.731785049886,2
83,eMBB,sat1,0.00611467691278,0.0557342657143,0.0618489426271,2
84,eMBB,sat2,0.0105721059286,0.627187062857,0.637759168786,2
85,eMBB,sat2,0.00630393149596,0.201209391429,0.207513322925,2
86,eMBB,sat2,0.00668772416601,0.252662472857,0.259350197023,2
87,eMBB,sat2,0.00877835210772,0.610875634286,0.619653986393,2
88,eMBB,sat1,0.0087971775214,0.798155537143,0.806952714664,2
89,eMBB,sat2,0.0061685634721,0.150726415714,0.156894979186,2
90,eMBB,sat2,0.00609466642501,0.0368377114286,0.0429323778536,2
91,eMBB,sat1,0.00684684402465,0.265725192857,0.272572036882,2
92,eMBB,sat1,0.00562880022079,0.00362721857143,0.00925601879222,2
93,eMBB,sat1,0.00745921184147,0.366321355714,0.373780567556,2
94,eMBB,sat1,0.00791237498017,0.520714118571,0.528626493552,2
95,eMBB,sat2,0.00781435484266,0.515548628571,0.523362983414,2
96,eMBB,sat1,0.00934878778163,0.763028781429,0.77237756921,2
97,eMBB,sat1,0.00599355543344,0.0633805071429,0.0693740625763,2
98,eMBB,sat2,0.0059629110118,0.04815426,0.0541171710118,2
99,eMBB,sat2,0.0101415641109,0.711184178571,0.721325742682,2
100,eMBB,sat1,0.00628446165773,0.13009227,0.136376731658,2
101,eMBB,sat2,0.00755957730828,0.404579575714,0.412139153023,2
102,eMBB,sat1,0.00927181016891,0.792256457143,0.801528267312,2
103,eMBB,sat1,0.00656966032167,0.205434947143,0.212004607465,2
104,eMBB,sat1,0.0057902561999,0.0293285614286,0.0351188176285,2
105,eMBB,sat2,0.00580909771101,0.0255925371429,0.0314016348539,2
106,eMBB,sat1,0.00776266624731,0.409469798571,0.417232464819,2
107,eMBB,sat2,0.00733220547872,0.356920975714,0.364253181193,2
108,eMBB,sat2,0.00714262724416,0.301606564286,0.30874919153,2
109,eMBB,sat2,0.00731724462073,0.41926599,0.426583234621,2
110,eMBB,sat1,0.00653404492122,0.154900067143,0.161434112064,2
111,eMBB,sat2,0.00728009447534,0.385354577143,0.392634671618,2
112,eMBB,sat1,0.00598607703173,0.0903960985714,0.0963821756032,2
113,eMBB,sat2,0.00886946165248,0.757240817143,0.766110278795,2
114,eMBB,sat1,0.00851832018631,0.63264564,0.641163960186,2
115,eMBB,sat2,0.00686529112197,0.163269291429,0.170134582551,2
116,eMBB,sat2,0.00810595514901,0.52590714,0.534013095149,2
117,eMBB,sat2,0.00617115127593,0.106086514286,0.112257665562,2
118,eMBB,sat1,0.00806666087439,0.58938033,0.597446990874,2
119,eMBB,sat2,0.00747342299982,0.438988911429,0.446462334428,2
120,eMBB,sat2,0.00625564780857,0.134182761429,0.140438409237,2
121,eMBB,6G_2 + WiFi_3 + sat2,0.00575035516183,0.573392631429,0.57914298659,2
122,eMBB,6G_1 + WiFi_1 + sat2,0.00668231014172,0.83380539,0.840487700142,2
123,eMBB,6G_2 + WiFi_2 + sat1,0.00519812764657,0.342961127143,0.348159254789,2
124,eMBB,6G_2 + WiFi_1 + sat2,0.00400922301511,0.0826311042857,0.0866403273008,2
125,eMBB,6G_2 + WiFi_3 + sat1,0.00413148011279,0.0749054742857,0.0790369543985,2
126,eMBB,6G_2 + WiFi_3 + sat1,0.00591517034311,0.705457452857,0.7113726232,2
127,eMBB,6G_1 + WiFi_4 + sat1,0.00528179395629,0.489750171429,0.495031965385,2
128,eMBB,6G_1 + WiFi_1 + sat1,0.00595743386328,0.578719208571,0.584676642435,2
129,eMBB,6G_2 + WiFi_1 + sat1,0.00420109092968,0.175891461429,0.180092552358,2
130,eMBB,6G_2 + WiFi_4 + sat1,0.00440467866968,0.142426868571,0.146831547241,2
131,eMBB,6G_1 + WiFi_1 + sat1,0.00491410678338,0.352244404286,0.357158511069,2
132,eMBB,6G_2 + WiFi_3 + sat2,0.00556093879272,0.584046728571,0.589607667364,2
133,eMBB,6G_2 + WiFi_4 + sat1,0.00588746818938,0.734163257143,0.740050725332,2
134,eMBB,6G_2 + WiFi_3 + sat1,0.00632034634894,0.694024791429,0.700345137778,2
135,eMBB,6G_1 + WiFi_1 + sat1,0.00406746219188,0.114016178571,0.118083640763,2
136,eMBB,6G_2 + WiFi_1 + sat2,0.00396830877578,0.0942989142857,0.0982672230615,2
137,eMBB,6G_2 + WiFi_4 + sat2,0.00367981578728,0.0181763528571,0.0218561686444,2
138,eMBB,6G_1 + WiFi_4 + sat2,0.0065286749441,0.857818028571,0.864346703516,2
139,eMBB,6G_1 + WiFi_4 + sat1,0.00389528314694,0.0443725071429,0.0482677902898,2
140,eMBB,6G_1 + WiFi_2 + sat1,0.00460626099224,0.306141,0.310747260992,2
141,eMBB,6G_1 + WiFi_2 + sat2,0.00538083706451,0.429092258571,0.434473095636,2
142,eMBB,6G_2 + WiFi_2 + sat1,0.00377777791873,0.0405964585714,0.0443742364902,2
143,eMBB,6G_1 + WiFi_2 + sat1,0.00619082977032,0.845803954286,0.851994784056,2
144,eMBB,6G_1 + WiFi_1 + sat2,0.00417928828792,0.0519419057143,0.0561211940022,2
145,eMBB,6G_1 + WiFi_2 + sat2,0.00478637134621,0.324445722857,0.329232094203,2
146,eMBB,6G_2 + WiFi_2 + sat2,0.00445054684796,0.213974781429,0.218425328277,2
147,eMBB,6G_1 + WiFi_3 + sat1,0.00473246472748,0.32906214,0.333794604727,2
148,eMBB,6G_2 + WiFi_4 + sat1,0.00627860504767,0.716919578571,0.723198183619,2
149,eMBB,6G_1 + WiFi_2 + sat1,0.00558605783015,0.654631607143,0.660217664973,2
150,eMBB,6G_2 + WiFi_1 + sat1,0.00532587263252,0.531104498571,0.536430371204,2
151,eMBB,6G_1 + WiFi_3 + sat1,0.00608981818261,0.739927367143,0.746017185325,2
152,eMBB,6G_1 + WiFi_2 + sat1,0.0052095195851,0.434034762857,0.439244282442,2
153,eMBB,6G_2 + WiFi_1 + sat1,0.00553316805276,0.62174112,0.627274288053,2
154,eMBB,6G_1 + WiFi_1 + sat1,0.00429611279961,0.188541304286,0.192837417085,2
155,eMBB,6G_2 + WiFi_2 + sat2,0.00398042158898,0.0865041728571,0.0904845944461,2
156,eMBB,6G_1 + WiFi_2 + sat1,0.00612662816113,0.827830221429,0.83395684959,2
157,eMBB,6G_2 + WiFi_4 + sat1,0.00533295121836,0.399707644286,0.405040595504,2
158,eMBB,6G_1 + WiFi_3 + sat2,0.00558409965698,0.643595605714,0.649179705371,2
159,eMBB,6G_2 + WiFi_2 + sat2,0.00479442368149,0.338322741429,0.34311716511,2
160,eMBB,6G_1 + WiFi_3 + sat2,0.00469203013952,0.361603487143,0.366295517282,2
161,eMBB,6G_2 + WiFi_4 + sat2,0.00499348838178,0.37582578,0.380819268382,2
162,eMBB,6G_2 + WiFi_2 + sat1,0.0045584135962,0.292580828571,0.297139242168,2
163,eMBB,6G_1 + WiFi_3 + sat1,0.00508290512358,0.319853537143,0.324936442266,2
164,eMBB,6G_2 + WiFi_3 + sat2,0.00597847092677,0.786360158571,0.792338629498,2
165,eMBB,6G_1 + WiFi_4 + sat2,0.0061300038355,0.660183762857,0.666313766693,2
166,eMBB,6G_1 + WiFi_2 + sat1,0.00456111296571,0.28356669,0.288127802966,2
167,eMBB,6G_1 + WiFi_2 + sat2,0.00605145234415,0.821876738571,0.827928190916,2
168,eMBB,6G_2 + WiFi_4 + sat2,0.00543629846119,0.469192962857,0.474629261318,2
169,eMBB,6G_2 + WiFi_4 + sat2,0.00529647274288,0.494902697143,0.500199169886,2
170,eMBB,6G_2 + WiFi_2 + sat1,0.0038399496749,0.0218614628571,0.025701412532,2
171,eMBB,6G_2 + WiFi_3 + sat2,0.00438804768219,0.222530125714,0.226918173396,2
172,eMBB,6G_1 + WiFi_3 + sat1,0.00480482103048,0.274605492857,0.279410313888,2
173,eMBB,6G_1 + WiFi_4 + sat2,0.0042054987868,0.0595541571429,0.0637596559297,2
174,eMBB,6G_2 + WiFi_3 + sat2,0.00523403287852,0.464079612857,0.469313645736,2
175,eMBB,6G_1 + WiFi_1 + sat1,0.00629342119867,0.851810142857,0.858103564056,2
176,eMBB,6G_1 + WiFi_4 + sat1,0.00418974464744,0.102138818571,0.106328563219,2
177,eMBB,6G_2 + WiFi_4 + sat2,0.00554372517968,0.546805002857,0.552348728037,2
178,eMBB,6G_2 + WiFi_3 + sat2,0.00587557073786,0.484599814286,0.490475385024,2
179,eMBB,6G_1 + WiFi_1 + sat2,0.00424043677184,0.184322631429,0.1885630682,2
180,eMBB,6G_2 + WiFi_1 + sat2,0.00390569668455,0.07105362,0.0749593166846,2
