user_id,user_type,selection_reason,communication_delay,queue_delay,processing_delay,total_delay,deadline,violation,bottleneck_reason
91,URLLC,outage,0.010753451116833993,2.0,2.4024e-05,2.0,0.0033722793394911,1.996627720660509,urlLC_outage
92,URLLC,outage,0.008292377465076032,2.0,1.4586e-05,2.0,0.0030839898673339,1.9969160101326662,urlLC_outage
93,URLLC,outage,0.012666980928237087,2.0,2.1714e-05,2.0,0.0032389836539263,1.9967610163460736,urlLC_outage
94,URLLC,outage,0.009246044532573069,2.0,1.5774e-05,2.0,0.0033720765718824,1.9966279234281177,urlLC_outage
95,URLLC,outage,0.011318080477702863,2.0,2.6136e-05,2.0,0.0037811062244011,1.996218893775599,urlLC_outage
96,URLLC,outage,0.012960075347118601,2.0,1.65e-05,2.0,0.003213211733456,1.996786788266544,urlLC_outage
97,URLLC,outage,0.007138318190730084,2.0,1.1616e-05,2.0,0.0032286958417018,1.9967713041582982,urlLC_outage
98,URLLC,outage,0.007489698431548258,2.0,1.5048e-05,2.0,0.0033420411650134,1.9966579588349866,urlLC_outage
99,URLLC,outage,0.009797563637072702,2.0,2.4156e-05,2.0,0.0030216761063092,1.996978323893691,urlLC_outage
100,URLLC,outage,6.746233570713314e-05,2.0,7.59e-06,2.0,0.0039299111200929,1.996070088879907,urlLC_outage
101,URLLC,outage,0.001867062335707133,2.0,1.2672e-05,2.0,0.0036236477353143,1.9963763522646858,urlLC_outage
102,URLLC,outage,0.001449262335707133,2.0,1.1946e-05,2.0,0.0042184634072351,1.995781536592765,urlLC_outage
103,URLLC,outage,0.0012614623357071334,2.0,1.5312e-05,2.0,0.0038500284512605,1.9961499715487394,urlLC_outage
104,URLLC,outage,0.002157462335707133,2.0,2.5542e-05,2.0,0.0032708092641135,1.9967291907358864,urlLC_outage
105,URLLC,outage,0.0029354623357071325,2.0,2.0724e-05,2.0,0.003336488000785,1.996663511999215,urlLC_outage
106,URLLC,outage,0.00044066233570713313,2.0,6.666e-06,2.0,0.0049503403550028,1.9950496596449971,urlLC_outage
107,URLLC,outage,9.206233570713314e-05,2.0,8.118e-06,2.0,0.0046769762488573,1.9953230237511428,urlLC_outage
108,URLLC,outage,0.001680262335707133,2.0,2.0922e-05,2.0,0.003379987451781,1.996620012548219,urlLC_outage
109,URLLC,outage,0.00019666233570713314,2.0,1.4586e-05,2.0,0.0041392803022582,1.9958607196977418,urlLC_outage
110,URLLC,outage,0.0011302623357071332,2.0,2.1516e-05,2.0,0.0040090349787298,1.9959909650212702,urlLC_outage
111,URLLC,outage,0.0022706623357071328,2.0,1.386e-05,2.0,0.0035688133822489,1.996431186617751,urlLC_outage
112,URLLC,outage,0.0008804623357071331,2.0,1.2408e-05,2.0,0.003051748058128,1.996948251941872,urlLC_outage
113,URLLC,outage,0.0010650623357071332,2.0,1.584e-05,2.0,0.0030841601207008,1.9969158398792992,urlLC_outage
114,URLLC,outage,0.00025486233570713317,2.0,8.316e-06,2.0,0.0030347099155487,1.9969652900844512,urlLC_outage
115,URLLC,outage,0.0006826623357071331,2.0,8.91e-06,2.0,0.0049712277234683,1.9950287722765316,urlLC_outage
116,URLLC,outage,0.0023966623357071326,2.0,2.343e-05,2.0,0.004571116765834,1.995428883234166,urlLC_outage
117,URLLC,outage,0.0012150623357071334,2.0,1.353e-05,2.0,0.0041501072612056,1.9958498927387944,urlLC_outage
118,URLLC,outage,0.0009162623357071331,2.0,1.1814e-05,2.0,0.0043826936033162,1.9956173063966838,urlLC_outage
119,URLLC,outage,0.0037402623357071325,2.0,2.574e-05,2.0,0.0042272764624843,1.9957727235375158,urlLC_outage
120,URLLC,outage,0.0028726623357071325,2.0,1.1418e-05,2.0,0.0040118110052094,1.9959881889947906,urlLC_outage
121,URLLC,outage,0.0008428623357071331,2.0,1.7094e-05,2.0,0.0036410019018933,1.9963589980981067,urlLC_outage
122,URLLC,outage,0.0031552623357071325,2.0,1.9668e-05,2.0,0.0043606522108836,1.9956393477891163,urlLC_outage
123,URLLC,outage,0.0024998623357071325,2.0,8.052e-06,2.0,0.0049291053110726,1.9950708946889275,urlLC_outage
124,URLLC,outage,0.0015306623357071332,2.0,1.1154e-05,2.0,0.0042012785802284,1.9957987214197717,urlLC_outage
125,URLLC,outage,0.00034626233570713317,2.0,1.4652e-05,2.0,0.0032153494862075,1.9967846505137925,urlLC_outage
126,URLLC,outage,0.0013046623357071334,2.0,1.4256e-05,2.0,0.0034355701917977,1.9965644298082024,urlLC_outage
127,URLLC,outage,0.0032112623357071325,2.0,1.848e-05,2.0,0.003734012715265,1.996265987284735,urlLC_outage
128,URLLC,outage,0.0038090623357071324,2.0,2.2704e-05,2.0,0.0040928900173669,1.995907109982633,urlLC_outage
129,URLLC,outage,0.004462262335707134,2.0,1.914e-05,2.0,0.004931451592499,1.995068548407501,urlLC_outage
130,URLLC,outage,0.0029924623357071327,2.0,1.881e-05,2.0,0.004137710068142,1.995862289931858,urlLC_outage
131,URLLC,outage,0.0036622623357071326,2.0,2.442e-05,2.0,0.004184745628014,1.995815254371986,urlLC_outage
132,URLLC,outage,0.00012026233570713315,2.0,9.306e-06,2.0,0.0042959760015143,1.9957040239984858,urlLC_outage
133,URLLC,outage,0.0028034623357071323,2.0,1.419e-05,2.0,0.0035736133053164,1.9964263866946836,urlLC_outage
134,URLLC,outage,0.0034754623357071326,2.0,2.1846e-05,2.0,0.0040947882251982,1.9959052117748017,urlLC_outage
135,URLLC,outage,0.0027148623357071324,2.0,1.3266e-05,2.0,0.0044669202910737,1.9955330797089263,urlLC_outage
136,URLLC,outage,0.004404262335707134,2.0,2.2176e-05,2.0,0.0048714102343539,1.995128589765646,urlLC_outage
137,URLLC,outage,0.001903062335707133,2.0,1.188e-05,2.0,0.003356919342286,1.996643080657714,urlLC_outage
138,URLLC,outage,0.0025520623357071326,2.0,1.7226e-05,2.0,0.0044586832274678,1.9955413167725322,urlLC_outage
139,URLLC,outage,4.446233570713314e-05,2.0,1.1616e-05,2.0,0.0033120803385526,1.9966879196614473,urlLC_outage
140,URLLC,outage,0.010890651116833993,2.0,1.782e-05,2.0,0.0038895435996421,1.996110456400358,urlLC_outage
141,URLLC,outage,0.0007910623357071331,2.0,1.4718e-05,2.0,0.0035934380697227,1.9964065619302773,urlLC_outage
142,URLLC,outage,0.0026746623357071326,2.0,1.4982e-05,2.0,0.0037556741811386,1.9962443258188614,urlLC_outage
143,URLLC,outage,0.0025772623357071325,2.0,8.316e-06,2.0,0.004703206406612,1.995296793593388,urlLC_outage
144,URLLC,outage,0.003934462335707133,2.0,1.9668e-05,2.0,0.0044296476971034,1.9955703523028967,urlLC_outage
145,URLLC,outage,0.00022966233570713315,2.0,1.089e-05,2.0,0.0044471880794855,1.9955528119205146,urlLC_outage
146,URLLC,outage,0.004004062335707133,2.0,2.2968e-05,2.0,0.0044603753362368,1.9955396246637631,urlLC_outage
147,URLLC,outage,0.004563462335707134,2.0,1.6698e-05,2.0,0.0048643987293636,1.9951356012706365,urlLC_outage
148,URLLC,outage,0.00015246233570713314,2.0,1.0626e-05,2.0,0.0035527008306543,1.9964472991693456,urlLC_outage
149,URLLC,outage,0.00036806233570713315,2.0,7.194e-06,2.0,0.0037153681014691,1.996284631898531,urlLC_outage
299,eMBB,top_20_percent_delay,0.012827651536676565,0.06617987884313282,0.004316682857142857,0.7431861714285716,2.0,0.0,queue_delay
298,eMBB,top_20_percent_delay,0.025337312608251637,0.060159453128847115,0.006009441428571428,0.7371574014285716,2.0,0.0,queue_delay
297,eMBB,top_20_percent_delay,0.011186071966159575,0.05415001170027569,0.0036368357142857145,0.7311369757142858,2.0,0.0,queue_delay
296,eMBB,top_20_percent_delay,0.01758827978616045,0.048144954557418546,0.005407285714285714,0.7251275342857144,2.0,0.0,queue_delay
295,eMBB,top_20_percent_delay,0.02229836313929679,0.0421438574145614,0.005646582857142857,0.7191224771428573,2.0,0.0,queue_delay
294,eMBB,top_20_percent_delay,0.02024634086846915,0.03614582455741854,0.005184205714285715,0.7131213800000001,2.0,0.0,queue_delay
293,eMBB,top_20_percent_delay,0.0128088,0.030193284557418543,0.004528825714285714,0.7071233471428573,2.0,0.0,queue_delay
292,eMBB,top_20_percent_delay,0.02372203233396799,0.024246684557418543,0.005761328571428572,0.7011708071428573,2.0,0.0,queue_delay
291,eMBB,top_20_percent_delay,0.014658133333333333,0.018336903128847115,0.005182697142857143,0.6952242071428573,2.0,0.0,queue_delay
290,eMBB,top_20_percent_delay,0.017925770617382434,0.012445413128847116,0.005590765714285714,0.6893144257142858,2.0,0.0,communication_delay
289,eMBB,top_20_percent_delay,0.014587976315304849,0.006568867414561402,0.00400158,0.6834229357142859,2.0,0.0,communication_delay
288,eMBB,top_20_percent_delay,0.012182882146730816,0.0007344674145614016,0.004299428571428571,0.6775463900000002,2.0,0.0,communication_delay
287,eMBB,top_20_percent_delay,0.016964133333333332,0.08747672098957036,0.005998032857142857,0.6717119900000001,2.0,0.0,queue_delay
286,eMBB,top_20_percent_delay,0.01952377664332921,0.08170817956099893,0.005761894285714286,0.6659162471428572,2.0,0.0,queue_delay
285,eMBB,top_20_percent_delay,0.016835466666666667,0.07594628527528464,0.00595254,0.6601477057142858,2.0,0.0,queue_delay
284,eMBB,top_20_percent_delay,0.0327175549671023,0.07018495670385608,0.006005057142857143,0.6543858114285714,2.0,0.0,queue_delay
283,eMBB,top_20_percent_delay,0.01649563030468633,0.06444008098957037,0.005620182857142857,0.6486244828571429,2.0,0.0,queue_delay
282,eMBB,top_20_percent_delay,0.017972919611365032,0.058717503846713225,0.0050169428571428575,0.6428796071428573,2.0,0.0,queue_delay
281,eMBB,top_20_percent_delay,0.016100919339283457,0.05299690670385608,0.005334968571428572,0.63715703,2.0,0.0,queue_delay
280,eMBB,top_20_percent_delay,0.014516266666666666,0.04730940384671323,0.005132537142857143,0.6314364328571429,2.0,0.0,queue_delay
