user_id,user_type,rat_id,rat_name,rat_type,selected,uplink_rate,downlink_rate,effective_e2e_rate
0,URLLC,1,6G_2,6G,1,47718593.11605756,40000000.0,40000000.0
1,URLLC,0,6G_1,6G,1,98169359.16426697,40000000.0,40000000.0
2,URLLC,2,WiFi_1,WiFi,1,24020359.591397665,20000000.0,20000000.0
3,URLLC,1,6G_2,6G,1,60679382.85387776,40000000.0,40000000.0
4,URLLC,0,6G_1,6G,1,28484653.768544387,40000000.0,28484653.768544387
5,URLLC,0,6G_1,6G,1,43120954.31128808,40000000.0,40000000.0
6,URLLC,1,6G_2,6G,1,94089453.23186544,40000000.0,40000000.0
7,URLLC,4,WiFi_3,WiFi,1,11631750.07526745,20000000.0,11631750.07526745
8,URLLC,1,6G_2,6G,1,65381741.118854724,40000000.0,40000000.0
9,URLLC,0,6G_1,6G,1,39009814.97875012,40000000.0,39009814.97875012
10,URLLC,1,6G_2,6G,1,41899132.00712889,40000000.0,40000000.0
11,URLLC,0,6G_1,6G,1,77128521.07256694,40000000.0,40000000.0
12,URLLC,0,6G_1,6G,1,65857043.0565651,40000000.0,40000000.0
13,URLLC,0,6G_1,6G,1,50174949.780337274,40000000.0,40000000.0
14,URLLC,3,WiFi_2,WiFi,1,40713026.78364439,20000000.0,20000000.0
15,URLLC,0,6G_1,6G,1,44699888.03725357,40000000.0,40000000.0
16,URLLC,2,WiFi_1,WiFi,1,30699865.047025617,20000000.0,20000000.0
17,URLLC,2,WiFi_1,WiFi,1,23993777.133883405,20000000.0,20000000.0
18,URLLC,3,WiFi_2,WiFi,1,31176846.198348105,20000000.0,20000000.0
19,URLLC,1,6G_2,6G,1,58669850.83705024,40000000.0,40000000.0
20,URLLC,0,6G_1,6G,1,53398815.65095017,40000000.0,40000000.0
21,URLLC,5,WiFi_4,WiFi,1,29682971.030144356,20000000.0,20000000.0
22,URLLC,0,6G_1,6G,1,31494016.958584428,40000000.0,31494016.958584428
23,URLLC,3,WiFi_2,WiFi,1,44078303.56042066,20000000.0,20000000.0
24,URLLC,2,WiFi_1,WiFi,1,21177317.569257785,20000000.0,20000000.0
25,URLLC,0,6G_1,6G,1,34620316.303118326,40000000.0,34620316.303118326
26,URLLC,5,WiFi_4,WiFi,1,21507712.990655906,20000000.0,20000000.0
27,URLLC,2,WiFi_1,WiFi,1,35407309.42471225,20000000.0,20000000.0
28,URLLC,5,WiFi_4,WiFi,1,37802487.87316216,20000000.0,20000000.0
29,URLLC,4,WiFi_3,WiFi,1,9254234.865544224,20000000.0,9254234.865544224
30,URLLC,0,6G_1,6G,1,35453176.540133074,40000000.0,35453176.540133074
31,URLLC,3,WiFi_2,WiFi,1,34400616.24737682,20000000.0,20000000.0
32,URLLC,2,WiFi_1,WiFi,1,29499881.08871019,20000000.0,20000000.0
33,URLLC,5,WiFi_4,WiFi,1,12099059.67663456,20000000.0,12099059.67663456
34,URLLC,3,WiFi_2,WiFi,1,36737589.10443588,20000000.0,20000000.0
35,URLLC,3,WiFi_2,WiFi,1,35070214.223614216,20000000.0,20000000.0
36,URLLC,1,6G_2,6G,1,54077843.30273657,40000000.0,40000000.0
37,URLLC,3,WiFi_2,WiFi,1,24518111.996637687,20000000.0,20000000.0
38,URLLC,4,WiFi_3,WiFi,1,3397797.8403965873,20000000.0,3397797.8403965873
39,URLLC,4,WiFi_3,WiFi,1,15228998.553991532,20000000.0,15228998.553991532
40,URLLC,2,WiFi_1,WiFi,1,18065034.44995026,20000000.0,18065034.44995026
41,URLLC,1,6G_2,6G,1,30658509.52748447,40000000.0,30658509.52748447
42,URLLC,4,WiFi_3,WiFi,1,36855019.515273824,20000000.0,20000000.0
43,URLLC,0,6G_1,6G,1,19815279.73071858,40000000.0,19815279.73071858
44,URLLC,3,WiFi_2,WiFi,1,39791046.35645374,20000000.0,20000000.0
45,URLLC,0,6G_1,6G,1,103989457.11858967,40000000.0,40000000.0
46,URLLC,0,6G_1,6G,1,47759684.63090229,40000000.0,40000000.0
47,URLLC,4,WiFi_3,WiFi,1,14143085.985825997,20000000.0,14143085.985825997
48,URLLC,5,WiFi_4,WiFi,1,20850897.17528912,20000000.0,20000000.0
49,URLLC,2,WiFi_1,WiFi,1,9227607.755479908,20000000.0,9227607.755479908
50,URLLC,7,Satellite_2,Satellite,1,8878985.352039227,14411738.088085657,8878985.352039227
51,URLLC,6,Satellite_1,Satellite,1,6450333.138859243,14411738.088085657,6450333.138859243
52,URLLC,7,Satellite_2,Satellite,1,7205489.190912157,14411738.088085657,7205489.190912157
53,URLLC,7,Satellite_2,Satellite,1,6136928.411213774,14411738.088085657,6136928.411213774
54,URLLC,6,Satellite_1,Satellite,1,7331755.591675889,14411738.088085657,7331755.591675889
55,URLLC,7,Satellite_2,Satellite,1,9466325.547034971,14411738.088085657,9466325.547034971
56,URLLC,7,Satellite_2,Satellite,1,5578248.876871183,14411738.088085657,5578248.876871183
57,URLLC,6,Satellite_1,Satellite,1,9349290.35831048,14411738.088085657,9349290.35831048
58,URLLC,6,Satellite_1,Satellite,1,5515190.543888173,14411738.088085657,5515190.543888173
59,URLLC,6,Satellite_1,Satellite,1,7597600.343569692,14411738.088085657,7597600.343569692
60,URLLC,7,Satellite_2,Satellite,1,9522632.600535445,14411738.088085657,9522632.600535445
61,URLLC,6,Satellite_1,Satellite,1,3770185.67604717,14411738.088085657,3770185.67604717
62,URLLC,6,Satellite_1,Satellite,1,6925946.45793594,14411738.088085657,6925946.45793594
63,URLLC,6,Satellite_1,Satellite,1,9914192.407165172,14411738.088085657,9914192.407165172
64,URLLC,7,Satellite_2,Satellite,1,4152921.640818736,14411738.088085657,4152921.640818736
65,URLLC,7,Satellite_2,Satellite,1,3355405.334848765,14411738.088085657,3355405.334848765
66,URLLC,6,Satellite_1,Satellite,1,5384142.436560313,14411738.088085657,5384142.436560313
67,URLLC,7,Satellite_2,Satellite,1,4410407.930021037,14411738.088085657,4410407.930021037
68,URLLC,7,Satellite_2,Satellite,1,9901256.594166387,14411738.088085657,9901256.594166387
69,URLLC,6,Satellite_1,Satellite,1,5691648.312089667,14411738.088085657,5691648.312089667
70,URLLC,6,Satellite_1,Satellite,1,7708461.579998298,14411738.088085657,7708461.579998298
71,URLLC,7,Satellite_2,Satellite,1,6857672.288347331,14411738.088085657,6857672.288347331
72,URLLC,7,Satellite_2,Satellite,1,877365.1374005773,14411738.088085657,877365.1374005773
73,URLLC,7,Satellite_2,Satellite,1,4828884.090894495,14411738.088085657,4828884.090894495
74,URLLC,7,Satellite_2,Satellite,1,11869897.099167034,14411738.088085657,11869897.099167034
75,URLLC,6,Satellite_1,Satellite,1,6808106.5270834,14411738.088085657,6808106.5270834
76,URLLC,7,Satellite_2,Satellite,1,6303587.862801575,14411738.088085657,6303587.862801575
77,URLLC,6,Satellite_1,Satellite,1,8405605.209467674,14411738.088085657,8405605.209467674
78,URLLC,7,Satellite_2,Satellite,1,10625952.061482256,14411738.088085657,10625952.061482256
79,URLLC,7,Satellite_2,Satellite,1,4119976.366282026,14411738.088085657,4119976.366282026
80,URLLC,6,Satellite_1,Satellite,1,7768218.925155507,14411738.088085657,7768218.925155507
81,URLLC,6,Satellite_1,Satellite,1,6808088.355713183,14411738.088085657,6808088.355713183
82,URLLC,6,Satellite_1,Satellite,1,5491405.670908428,14411738.088085657,5491405.670908428
83,URLLC,6,Satellite_1,Satellite,1,1680952.2357897211,14411738.088085657,1680952.2357897211
84,URLLC,6,Satellite_1,Satellite,1,2315460.6356401704,14411738.088085657,2315460.6356401704
85,URLLC,7,Satellite_2,Satellite,1,5345494.055694599,14411738.088085657,5345494.055694599
86,URLLC,7,Satellite_2,Satellite,1,6895156.634370667,14411738.088085657,6895156.634370667
87,URLLC,7,Satellite_2,Satellite,1,7233488.402756951,14411738.088085657,7233488.402756951
88,URLLC,7,Satellite_2,Satellite,1,6128131.759753499,14411738.088085657,6128131.759753499
89,URLLC,7,Satellite_2,Satellite,1,7959456.8476429535,14411738.088085657,7959456.8476429535
90,URLLC,7,Satellite_2,Satellite,1,8988391.36379816,14411738.088085657,8988391.36379816
91,URLLC,6,Satellite_1,Satellite,1,5958113.256307001,14411738.088085657,5958113.256307001
92,URLLC,6,Satellite_1,Satellite,1,6674269.6855226355,14411738.088085657,6674269.6855226355
93,URLLC,7,Satellite_2,Satellite,1,1265055.107127074,14411738.088085657,1265055.107127074
94,URLLC,6,Satellite_1,Satellite,1,5874293.047331027,14411738.088085657,5874293.047331027
95,URLLC,7,Satellite_2,Satellite,1,5497400.043710927,14411738.088085657,5497400.043710927
96,URLLC,6,Satellite_1,Satellite,1,721931.4006795718,14411738.088085657,721931.4006795718
97,URLLC,7,Satellite_2,Satellite,1,5968788.785240547,14411738.088085657,5968788.785240547
98,URLLC,6,Satellite_1,Satellite,1,7258819.578381543,14411738.088085657,7258819.578381543
99,URLLC,6,Satellite_1,Satellite,1,7864526.799232429,14411738.088085657,7864526.799232429
100,URLLC,0,6G_1,6G,1,91089453.14792131,40000000.0,40000000.0
101,URLLC,1,6G_2,6G,1,39765907.081071146,40000000.0,39765907.081071146
102,URLLC,0,6G_1,6G,1,45226153.912095204,40000000.0,40000000.0
103,URLLC,1,6G_2,6G,1,60598281.0684374,40000000.0,40000000.0
104,URLLC,1,6G_2,6G,1,71483368.62121262,40000000.0,40000000.0
105,URLLC,1,6G_2,6G,1,48895773.5111061,40000000.0,40000000.0
106,URLLC,0,6G_1,6G,1,37175852.89591445,40000000.0,37175852.89591445
107,URLLC,1,6G_2,6G,1,78147826.42927667,40000000.0,40000000.0
108,URLLC,0,6G_1,6G,1,73808503.01675898,40000000.0,40000000.0
109,URLLC,1,6G_2,6G,1,106524907.81190087,40000000.0,40000000.0
110,URLLC,1,6G_2,6G,1,93346275.49757987,40000000.0,40000000.0
111,URLLC,0,6G_1,6G,1,38418793.5823833,40000000.0,38418793.5823833
112,URLLC,1,6G_2,6G,1,59180933.91227119,40000000.0,40000000.0
113,URLLC,1,6G_2,6G,1,69022104.80286838,40000000.0,40000000.0
114,URLLC,1,6G_2,6G,1,58634878.830589294,40000000.0,40000000.0
115,URLLC,1,6G_2,6G,1,44358682.89222387,40000000.0,40000000.0
116,URLLC,0,6G_1,6G,1,64582072.64666599,40000000.0,40000000.0
117,URLLC,1,6G_2,6G,1,55225099.32715336,40000000.0,40000000.0
118,URLLC,0,6G_1,6G,1,53327328.45087984,40000000.0,40000000.0
119,URLLC,0,6G_1,6G,1,51642072.08584166,40000000.0,40000000.0
120,URLLC,5,WiFi_4,WiFi,1,27256469.356334694,20000000.0,20000000.0
121,URLLC,0,6G_1,6G,1,81921710.83797134,40000000.0,40000000.0
122,URLLC,1,6G_2,6G,1,43284659.678046875,40000000.0,40000000.0
123,URLLC,5,WiFi_4,WiFi,1,20920590.266071636,20000000.0,20000000.0
124,URLLC,1,6G_2,6G,1,41189157.8956666,40000000.0,40000000.0
125,URLLC,1,6G_2,6G,1,88878714.77350393,40000000.0,40000000.0
126,URLLC,0,6G_1,6G,1,55632366.73594856,40000000.0,40000000.0
127,URLLC,0,6G_1,6G,1,39854061.21037347,40000000.0,39854061.21037347
128,URLLC,0,6G_1,6G,1,44413479.76085997,40000000.0,40000000.0
129,URLLC,1,6G_2,6G,1,27663260.172377042,40000000.0,27663260.172377042
130,URLLC,0,6G_1,6G,1,42055662.01730127,40000000.0,40000000.0
131,URLLC,0,6G_1,6G,1,49136069.549861036,40000000.0,40000000.0
132,URLLC,1,6G_2,6G,1,87169846.55852866,40000000.0,40000000.0
133,URLLC,1,6G_2,6G,1,34046758.030809484,40000000.0,34046758.030809484
134,URLLC,0,6G_1,6G,1,44385611.72986359,40000000.0,40000000.0
135,URLLC,1,6G_2,6G,1,31868614.93882735,40000000.0,31868614.93882735
136,URLLC,1,6G_2,6G,1,32445239.21690706,40000000.0,32445239.21690706
137,URLLC,1,6G_2,6G,1,37140058.138392165,40000000.0,37140058.138392165
138,URLLC,1,6G_2,6G,1,44249905.61708858,40000000.0,40000000.0
139,URLLC,1,6G_2,6G,1,152013492.54871714,40000000.0,40000000.0
140,URLLC,1,6G_2,6G,1,4406243.583126264,40000000.0,4406243.583126264
141,URLLC,0,6G_1,6G,1,70641531.04434524,40000000.0,40000000.0
