user_id,user_type,selection_reason,communication_delay,queue_delay,processing_delay,total_delay,deadline,violation,bottleneck_reason
70,URLLC,outage,0.020006767258987954,2.0,2.4288e-05,2.0,0.0037261879799604,1.9962738120200396,urlLC_outage
71,URLLC,outage,0.01222534092514379,2.0,2.0196e-05,2.0,0.0032796247055067,1.9967203752944933,urlLC_outage
72,URLLC,outage,0.013747425086056296,2.0,2.046e-05,2.0,0.0046889862253581,1.995311013774642,urlLC_outage
73,URLLC,outage,0.018626225933688113,2.0,1.6896e-05,2.0,0.0038454239998743,1.9961545760001258,urlLC_outage
74,URLLC,outage,0.005584904684990393,2.0,1.1616e-05,2.0,0.0031336388034504,1.9968663611965496,urlLC_outage
75,URLLC,outage,0.019802489330676597,2.0,1.6632e-05,2.0,0.0035241912351768,1.9964758087648231,urlLC_outage
76,URLLC,outage,0.009771287635412977,2.0,8.712e-06,2.0,0.0037177016877293,1.9962822983122708,urlLC_outage
77,URLLC,outage,0.0180733432798889,2.0,2.3562e-05,2.0,0.0039442086113317,1.9960557913886683,urlLC_outage
78,URLLC,outage,0.004117903127639985,2.0,7.458e-06,2.0,0.0044261677555586,1.9955738322444414,urlLC_outage
79,URLLC,outage,0.007966647567640645,2.0,1.4388e-05,2.0,0.0038843418417891,1.996115658158211,urlLC_outage
80,URLLC,outage,0.010169851636846547,2.0,2.5014e-05,2.0,0.0037914175740929,1.996208582425907,urlLC_outage
81,URLLC,outage,0.016883757409314887,2.0,2.1714e-05,2.0,0.0030156459311085,1.9969843540688914,urlLC_outage
82,URLLC,outage,0.012055479386928369,2.0,1.5048e-05,2.0,0.0038471529439418,1.996152847056058,urlLC_outage
83,URLLC,outage,0.017612052631990154,2.0,2.343e-05,2.0,0.0044731826466094,1.9955268173533907,urlLC_outage
84,URLLC,outage,0.01235690035180083,2.0,1.5642e-05,2.0,0.0035521044666783,1.9964478955333218,urlLC_outage
85,URLLC,outage,0.00836909729053666,2.0,2.2308e-05,2.0,0.0031872878030228,1.9968127121969772,urlLC_outage
86,URLLC,outage,0.020144432819371696,2.0,1.6368e-05,2.0,0.0039383853640115,1.9960616146359884,urlLC_outage
87,URLLC,outage,0.01614102950692197,2.0,2.2968e-05,2.0,0.0038626162862926,1.9961373837137073,urlLC_outage
88,URLLC,outage,0.01898926333889362,2.0,2.4156e-05,2.0,0.0033857020542906,1.9966142979457093,urlLC_outage
89,URLLC,outage,0.01095809799065667,2.0,2.4882e-05,2.0,0.0043596509994376,1.9956403490005623,urlLC_outage
90,URLLC,outage,0.015758008391338178,2.0,2.5476e-05,2.0,0.0037783152184439,1.9962216847815561,urlLC_outage
91,URLLC,outage,0.019602097123827687,2.0,2.2902e-05,2.0,0.0038133414086478,1.9961866585913521,urlLC_outage
92,URLLC,outage,0.006068954558597737,2.0,1.0692e-05,2.0,0.0038676158841195,1.9961323841158805,urlLC_outage
93,URLLC,outage,0.01519346857315163,2.0,2.2836e-05,2.0,0.004742112791223,1.995257887208777,urlLC_outage
94,URLLC,outage,0.006384253100121787,2.0,7.392e-06,2.0,0.0030971904364426,1.9969028095635575,urlLC_outage
95,URLLC,outage,0.014724961585394063,2.0,1.5972e-05,2.0,0.0046766619392489,1.9953233380607511,urlLC_outage
96,URLLC,outage,0.007618042842152786,2.0,7.524e-06,2.0,0.0035284018973255,1.9964715981026746,urlLC_outage
97,URLLC,outage,0.008975824941744029,2.0,1.0956e-05,2.0,0.003461978930656,1.996538021069344,urlLC_outage
98,URLLC,outage,0.020332057655701147,2.0,2.2308e-05,2.0,0.0030519959500275,1.9969480040499725,urlLC_outage
99,URLLC,outage,0.008181472454207207,2.0,1.1154e-05,2.0,0.003020912158944,1.996979087841056,urlLC_outage
100,URLLC,outage,0.005689819164476389,2.0,1.2474e-05,2.0,0.0045112389143979,1.995488761085602,urlLC_outage
101,URLLC,outage,0.010366913225299078,2.0,2.343e-05,2.0,0.0041373625194387,1.9958626374805613,urlLC_outage
102,URLLC,outage,0.018484119548775865,2.0,2.4354e-05,2.0,0.0049629678469028,1.9950370321530972,urlLC_outage
103,URLLC,outage,0.020461396670093935,2.0,1.5378e-05,2.0,0.0030170038598771,1.9969829961401229,urlLC_outage
104,URLLC,outage,0.014896488432807675,2.0,2.0394e-05,2.0,0.0031848682665249,1.996815131733475,urlLC_outage
105,URLLC,outage,0.01151708677818258,2.0,1.1814e-05,2.0,0.0043692594847029,1.995630740515297,urlLC_outage
106,URLLC,outage,0.014044405226400252,2.0,1.6632e-05,2.0,0.0049155911260547,1.9950844088739452,urlLC_outage
107,URLLC,outage,0.015361664802168861,2.0,1.9998e-05,2.0,0.0033788881165977,1.9966211118834023,urlLC_outage
108,URLLC,outage,0.011080220665190632,2.0,1.452e-05,2.0,0.00434348765458,1.99565651234542,urlLC_outage
109,URLLC,outage,0.008087660036042481,2.0,1.4388e-05,2.0,0.0042285009435497,1.9957714990564503,urlLC_outage
110,URLLC,outage,0.01878609561671439,2.0,1.9008e-05,2.0,0.0034869776245506,1.9965130223754495,urlLC_outage
111,URLLC,outage,0.013422143135576622,2.0,2.244e-05,2.0,0.0045941269335253,1.9954058730664748,urlLC_outage
112,URLLC,outage,0.008494550583467004,2.0,1.4916e-05,2.0,0.0034509656654856,1.9965490343345145,urlLC_outage
