User,TaskType,Selected_BS,CommDelay_s,Deadline_s,CPU_Time_s,Residual_Deadline_for_MH_s,OnTime_Under_MH
1,URLLC,WiFi_2,0.0002224,0.003090183035417,1.8348e-05,0.0028494350354169996,1
2,URLLC,WiFi_2,0.0001888,0.0044265938925022,1.5576e-05,0.0042222178925022,1
3,URLLC,WiFi_2,0.0001408,0.0038778603334262,1.1616e-05,0.0037254443334262003,1
4,URLLC,WiFi_4,0.0002096,0.004255879694364,1.7292e-05,0.004028987694364,1
5,URLLC,WiFi_3,8.88e-05,0.0038812701427783,7.326e-06,0.0037851441427783,1
6,URLLC,WiFi_2,0.0002296,0.0038195025516812,1.8942e-05,0.0035709605516812,1
7,URLLC,WiFi_4,0.0002432,0.0045787261535037,2.0064e-05,0.0043154621535037,1
8,URLLC,WiFi_4,0.0002904,0.0041980463587306,2.3958e-05,0.0038836883587306005,1
9,URLLC,WiFi_1,0.000212,0.0042157303261846,1.749e-05,0.0039862403261845996,1
10,URLLC,WiFi_1,0.00012,0.0043469682418564,9.9e-06,0.0042170682418563995,1
11,URLLC,WiFi_2,0.000144,0.0039084062333808,1.188e-05,0.0037525262333807994,1
12,URLLC,WiFi_2,0.0001552,0.0037692925102472,1.2804e-05,0.0036012885102472,1
13,URLLC,WiFi_3,0.0002704,0.0031860818977156,2.2308e-05,0.0028933738977156,1
14,URLLC,WiFi_1,0.0003064,0.0048839865952004,2.5278e-05,0.0045523085952004,1
15,URLLC,WiFi_2,0.0001152,0.0036528504807663,9.504e-06,0.0035281464807663,1
16,URLLC,WiFi_1,0.0001416,0.0040033188989012,1.1682e-05,0.0038500368989012,1
17,URLLC,WiFi_1,0.0002416,0.0043158688642853,1.9932e-05,0.0040543368642853,1
18,URLLC,WiFi_3,0.0003048,0.0049522937873571,2.5146e-05,0.004622347787357099,1
19,URLLC,WiFi_1,0.0001104,0.0035883827871324,9.108e-06,0.0034688747871324,1
20,URLLC,WiFi_3,0.0002456,0.004427459623823,2.0262e-05,0.004161597623823,1
21,URLLC,WiFi_1,0.0001912,0.0032264220235089,1.5774e-05,0.0030194480235089002,1
22,URLLC,WiFi_1,9.28e-05,0.0035898220152234,7.656e-06,0.0034893660152234,1
23,URLLC,WiFi_2,0.0002024,0.0042990972828771,1.6698e-05,0.0040799992828771,1
24,URLLC,WiFi_3,0.0002624,0.0049104320484427,2.1648e-05,0.004626384048442699,1
25,URLLC,WiFi_1,0.00024,0.0032162305342734,1.98e-05,0.0029564305342733997,1
26,URLLC,WiFi_2,0.000284,0.0049226584467273,2.343e-05,0.0046152284467273,1
27,URLLC,WiFi_4,0.0002792,0.0036599301401039,2.3034e-05,0.0033576961401039,1
28,URLLC,WiFi_3,0.0001824,0.0031084479068658,1.5048e-05,0.0029109999068658,1
29,URLLC,WiFi_4,0.000276,0.0046739061537027,2.277e-05,0.0043751361537027,1
30,URLLC,WiFi_3,0.0003016,0.0045494791536335,2.4882e-05,0.0042229971536335,1
31,URLLC,WiFi_3,0.0002064,0.0030489177150521,1.7028e-05,0.0028254897150521,1
32,URLLC,WiFi_4,0.0001104,0.0049512258091675,9.108e-06,0.0048317178091675,1
33,URLLC,WiFi_1,0.0001592,0.0036245458832079,1.3134e-05,0.0034522118832078998,1
34,URLLC,WiFi_4,0.000268,0.0045949041955379,2.211e-05,0.0043047941955379,1
35,URLLC,WiFi_4,0.0002688,0.0042641127991121,2.2176e-05,0.003973136799112101,1
36,URLLC,WiFi_4,0.000176,0.0046651435959866,1.452e-05,0.004474623595986601,1
37,URLLC,WiFi_2,8.88e-05,0.0045264172728291,7.326e-06,0.0044302912728291,1
38,URLLC,WiFi_4,0.000288,0.0033386663973678,2.376e-05,0.0030269063973678,1
39,URLLC,WiFi_3,0.0002024,0.0047084122833281,1.6698e-05,0.0044893142833281,1
40,URLLC,WiFi_3,0.0002456,0.0044950542409549,2.0262e-05,0.0042291922409549,1
41,URLLC,sat2,0.0005852866153701704,0.0049410929287287,2.2638e-05,0.004333168313358529,1
42,URLLC,sat2,0.0005050869916897098,0.0033396380056047,1.9536e-05,0.00281501501391499,1
43,URLLC,sat1,0.0005649550029607107,0.0036247191936077,2.244e-05,0.003037324190646989,1
44,URLLC,sat1,0.0006613296799363614,0.0030836304054524,2.6268e-05,0.0023960327255160385,1
45,URLLC,sat1,0.00020936567756779282,0.0042676078451281,8.316e-06,0.0040499261675603065,1
46,URLLC,sat2,0.0004556021175038936,0.0048494230032802,1.7622e-05,0.004376198885776306,1
47,URLLC,sat1,0.00019274935395130133,0.0032919665643957,7.656e-06,0.0030915612104443985,1
48,URLLC,sat1,0.0002392750600774775,0.0049522383202956,9.504e-06,0.004703459260218123,1
49,URLLC,sat2,0.0005682228656509235,0.0043558877203639,2.1978e-05,0.003765686854712976,1
50,URLLC,sat2,0.00044365749270042074,0.0030855396538095,1.716e-05,0.002624722161109079,1
51,URLLC,sat1,0.0003090636192667418,0.003169290730453,1.2276e-05,0.0028479511111862586,1
52,URLLC,sat1,0.0005184292968345345,0.0031153086505127,2.0592e-05,0.0025762873536781658,1
53,URLLC,sat1,0.0001794562950581081,0.0049890936742018,7.128e-06,0.004802509379143692,1
54,URLLC,sat1,0.0006596680475747123,0.0046044766923788,2.6202e-05,0.0039186066448040876,1
55,URLLC,sat1,0.00024592158952407405,0.0037235535710028,9.768e-06,0.003467863981478726,1
56,URLLC,sat1,0.0006613296799363614,0.0037694001002591,2.6268e-05,0.0030818024203227387,1
57,URLLC,sat1,0.00024924485424737236,0.0037327635035896,9.9e-06,0.0034736186493422275,1
58,URLLC,sat2,0.00032421124466569203,0.0045942009728886,1.254e-05,0.004257449728222908,1
59,URLLC,sat1,0.0002758309720337588,0.0035776631568008,1.0956e-05,0.003290876184767041,1
60,URLLC,sat1,0.0004403325758370246,0.0041205361097949,1.749e-05,0.003662713533957875,1
61,URLLC,sat2,0.0006091758649771162,0.0042275964777326,2.3562e-05,0.003594858612755484,1
62,URLLC,sat1,0.00036888238428611113,0.0045820421970233,1.4652e-05,0.004198507812737189,1
63,URLLC,sat2,0.0004658403673354418,0.0045335935197673,1.8018e-05,0.004049735152431858,1
64,URLLC,sat1,0.0003090636192667418,0.0043084950421036,1.2276e-05,0.003987155422836858,1
65,URLLC,sat2,0.0005409208661001283,0.0035189047879244,2.0922e-05,0.0029570619218242714,1
66,URLLC,sat1,0.000333988104691479,0.0034320448792225,1.3266e-05,0.003084790774531021,1
67,URLLC,sat1,0.0003921452373491992,0.0045339985694879,1.5576e-05,0.0041262773321387005,1
68,URLLC,sat2,0.0003941726185146046,0.0042502029233925,1.5246e-05,0.003840784304877896,1
69,URLLC,sat2,0.00035833874410418597,0.003288791763805,1.386e-05,0.0029165930197008138,1
70,URLLC,sat2,0.0003498068692445625,0.00329867745748,1.353e-05,0.0029353405882354376,1
71,URLLC,sat2,0.00026619449562025245,0.0046645188425649,1.0296e-05,0.004388028346944648,1
72,URLLC,sat2,0.00040099811840230333,0.0033634451369051,1.551e-05,0.002946937018502797,1
73,URLLC,sat1,0.000623112135618431,0.004723896325328,2.475e-05,0.004076034189709569,1
74,URLLC,sat2,0.0004829041170546887,0.0035790503542216,1.8678e-05,0.0030774682371669114,1
75,URLLC,sat1,0.0004021150315190941,0.0044794521191156,1.5972e-05,0.0040613650875965055,1
76,URLLC,sat2,0.0005631037407351493,0.0043758596052047,2.178e-05,0.003790975864469551,1
77,URLLC,sat1,0.00021435057465274025,0.0042112302823934,8.514e-06,0.003988365707740659,1
78,URLLC,sat1,0.00041042319332733985,0.0030343856033645,1.6302e-05,0.00260766041003716,1
79,URLLC,sat2,0.00036175149404803534,0.0031489181394133,1.3992e-05,0.0027731746453652645,1
80,URLLC,sat2,0.0004044108683461527,0.0043548492476828,1.5642e-05,0.003934796379336647,1
81,URLLC,6G_2,0.0001376,0.0048814377333661,2.2704e-05,0.0047211337333661,1
82,URLLC,6G_2,5.12e-05,0.0037887313111144,8.448e-06,0.0037290833111144,1
83,URLLC,6G_2,0.00012,0.004584380269836,1.98e-05,0.004444580269835999,1
84,URLLC,6G_1,0.0001504,0.0037273297612406,2.4816e-05,0.0035521137612406,1
85,URLLC,6G_2,7.48e-05,0.0035467472257072,1.2342e-05,0.0034596052257072005,1
86,URLLC,6G_1,4.72e-05,0.0040436696049943,7.788e-06,0.0039886816049943,1
87,URLLC,6G_1,0.0001376,0.0043095245236942,2.2704e-05,0.0041492205236942,1
88,URLLC,6G_1,7.84e-05,0.0033211993189011,1.2936e-05,0.0032298633189011,1
89,URLLC,6G_2,4.04e-05,0.0032542806249839,6.666e-06,0.0032072146249839005,1
90,URLLC,6G_1,4.48e-05,0.0038858453032176,7.392e-06,0.0038336533032176,1
91,URLLC,6G_1,4.48e-05,0.0049938002729954,7.392e-06,0.0049416082729954,1
92,URLLC,6G_1,8.92e-05,0.0035630610178514,1.4718e-05,0.0034591430178514,1
93,URLLC,6G_2,5.48e-05,0.0032232057934324,9.042e-06,0.0031593637934324,1
94,URLLC,6G_1,8.96e-05,0.0049510820083156,1.4784e-05,0.0048466980083156,1
95,URLLC,6G_2,6.72e-05,0.0047445398541601,1.1088e-05,0.0046662518541601,1
96,URLLC,6G_2,4.04e-05,0.0039243904793191,6.666e-06,0.0038773244793191,1
97,URLLC,6G_1,5.4e-05,0.0030062865359591,8.91e-06,0.0029433765359591,1
98,URLLC,6G_2,0.00011,0.0045350536041951,1.815e-05,0.0044069036041951,1
99,URLLC,6G_1,4.48e-05,0.0040216043869152,7.392e-06,0.0039694123869152,1
100,URLLC,6G_1,0.0001328,0.0037623560606743,2.1912e-05,0.0036076440606743,1
101,URLLC,6G_1,7.28e-05,0.0040906199404265,1.2012e-05,0.004005807940426501,1
102,URLLC,6G_1,4.6e-05,0.0035204883227038,7.59e-06,0.0034668983227038,1
103,URLLC,6G_2,0.0001476,0.0047412181457134,2.4354e-05,0.0045692641457134,1
104,URLLC,6G_2,0.0001268,0.0031219225436638,2.0922e-05,0.0029742005436638,1
105,URLLC,6G_2,0.0001372,0.004367891050089,2.2638e-05,0.0042080530500890004,1
106,URLLC,6G_2,4.2e-05,0.0046005988275238,6.93e-06,0.0045516688275238,1
107,URLLC,6G_2,0.0001444,0.0034514776095502,2.3826e-05,0.0032832516095502003,1
108,URLLC,6G_1,9e-05,0.0045476291322108,1.485e-05,0.0044427791322108,1
109,URLLC,6G_1,0.0001196,0.0038874277542583,1.9734e-05,0.0037480937542583,1
110,URLLC,6G_2,7.96e-05,0.0030533675009878,1.3134e-05,0.0029606335009877997,1
111,URLLC,6G_2,8.2e-05,0.0039098657085026,1.353e-05,0.0038143357085025998,1
112,URLLC,6G_1,7.16e-05,0.004918476473775,1.1814e-05,0.004835062473775,1
113,URLLC,6G_2,8.44e-05,0.0046741824931427,1.3926e-05,0.0045758564931427,1
114,URLLC,6G_1,0.0001024,0.0044274272152445,1.6896e-05,0.0043081312152445,1
115,URLLC,6G_2,5.32e-05,0.0033030258557983,8.778e-06,0.0032410478557983,1
116,URLLC,6G_2,6.68e-05,0.0034847749598748,1.1022e-05,0.0034069529598748,1
117,URLLC,6G_1,7.28e-05,0.0046903136392723,1.2012e-05,0.004605501639272301,1
118,URLLC,6G_2,0.0001304,0.0048414729016959,2.1516e-05,0.0046895569016958995,1
119,URLLC,6G_1,0.0001208,0.0044679624561389,1.9932e-05,0.0043272304561389,1
120,URLLC,6G_1,6.6e-05,0.0034540536941704,1.089e-05,0.0033771636941704,1
