User,TaskType,Selected_BS_List,CommDelay_s,CloudCompletion_SPTF_s,TotalDelay_s,Deadline_s
44,eMBB,sat2,0.13424752298591366,0.42449243571428563,0.5587399587001993,2.0
45,eMBB,sat2,0.11088591197783394,0.19794267428571422,0.30882858626354814,2.0
46,eMBB,sat1,0.09553663920974978,0.08145922714285714,0.17699586635260692,2.0
47,eMBB,sat1,0.10655877825662682,0.1934020628571428,0.29996084111376964,2.0
48,eMBB,sat1,0.10569457881925999,0.18432248999999992,0.2900170688192599,2.0
49,eMBB,sat2,0.08918904025211591,0.003652157142857143,0.09284119739497305,2.0
50,eMBB,sat1,0.12284689057165846,0.3488989114285714,0.47174580200022986,2.0
51,eMBB,sat1,0.11324221564676208,0.2635933928571428,0.37683560850390485,2.0
52,eMBB,sat1,0.11242449044290283,0.2539783714285713,0.36640286187147414,2.0
53,eMBB,sat1,0.09380270768816998,0.061316215714285714,0.1551189234024557,2.0
54,eMBB,sat1,0.10802603620022275,0.21166020857142848,0.3196862447716512,2.0
55,eMBB,sat2,0.10448368849981643,0.12749686714285713,0.23198055564267356,2.0
56,eMBB,sat2,0.12614602206614936,0.34366511142857137,0.4698111334947207,2.0
57,eMBB,sat2,0.13915769797849498,0.49154216571428566,0.6306998636927806,2.0
58,eMBB,sat2,0.11243897787818381,0.21626441571428562,0.3287033935924694,2.0
59,eMBB,sat2,0.11889185732329946,0.273325847142857,0.39221770446615645,2.0
60,eMBB,sat2,0.13178264967779724,0.38087270571428566,0.512655355392083,2.0
61,eMBB,sat1,0.11969328186935954,0.3282175285714285,0.44791081044078807,2.0
62,eMBB,sat1,0.12791811467082898,0.4025722799999999,0.5304903946708288,2.0
63,eMBB,sat1,0.10251109382399193,0.15769907999999994,0.26021017382399186,2.0
64,eMBB,sat1,0.11644008552383012,0.29296999285714276,0.4094100783809729,2.0
65,eMBB,sat1,0.14141887950477605,0.5679005828571428,0.7093194623619189,2.0
66,eMBB,sat1,0.1053272110686764,0.17981945142857136,0.28514666249724774,2.0
67,eMBB,sat2,0.0928120931716126,0.022294187142857143,0.11510628031446973,2.0
68,eMBB,sat1,0.1311834828394199,0.46327412999999995,0.5944576128394199,2.0
69,eMBB,sat2,0.09794791747217654,0.07332736714285713,0.17127528461503366,2.0
70,eMBB,sat1,0.12549924146969724,0.3754764042857142,0.5009756457554114,2.0
71,eMBB,sat1,0.13265184731238505,0.4858438671428571,0.6184957144552421,2.0
72,eMBB,sat1,0.14046062507102489,0.5558538857142856,0.6963145107853105,2.0
73,eMBB,sat1,0.10435567828249448,0.1753320642857142,0.2796877425682087,2.0
74,eMBB,sat2,0.12613220680239534,0.3384996214285714,0.4646318282309667,2.0
75,eMBB,sat2,0.09761865368603861,0.06531355285714285,0.16293220654318147,2.0
76,eMBB,sat2,0.11878363775722615,0.2684574042857142,0.38724104204294035,2.0
77,eMBB,sat2,0.11930171014800262,0.28308196714285705,0.40238367729085966,2.0
78,eMBB,sat1,0.11964902069459042,0.32311808571428563,0.44276710640887607,2.0
79,eMBB,sat1,0.10042528596299773,0.1317754114285714,0.23220069739156912,2.0
80,eMBB,sat1,0.13248144178952398,0.4745436771428571,0.6070251189323811,2.0
81,eMBB,6G_2 + WiFi_3,0.0149776,0.35944514571428565,0.37442274571428563,2.0
82,eMBB,6G_2 + WiFi_1,0.015270133333333333,0.3862717885714285,0.40154192190476184,2.0
83,eMBB,6G_2 + WiFi_2,0.014228,0.3129648342857142,0.3271928342857142,2.0
84,eMBB,6G_1 + WiFi_1,0.016897066666666665,0.5438928942857142,0.5607899609523809,2.0
85,eMBB,6G_1 + WiFi_4,0.011899733333333334,0.1062529757142857,0.11815270904761903,2.0
86,eMBB,6G_2 + WiFi_2,0.017030933333333335,0.5618755371428571,0.5789064704761905,2.0
87,eMBB,6G_1 + WiFi_3,0.015657333333333332,0.4465682571428571,0.46222559047619044,2.0
88,eMBB,6G_1 + WiFi_3,0.0128492,0.2024857842857142,0.2153349842857142,2.0
89,eMBB,6G_1 + WiFi_3,0.014298933333333333,0.3180205285714285,0.3323194619047618,2.0
90,eMBB,6G_1 + WiFi_1,0.016728533333333333,0.5320030414285714,0.5487315747619047,2.0
91,eMBB,6G_2 + WiFi_3,0.0128396,0.18886220571428564,0.20170180571428564,2.0
92,eMBB,6G_2 + WiFi_3,0.0116316,0.09375530999999998,0.10538690999999999,2.0
93,eMBB,6G_1 + WiFi_2,0.011527466666666666,0.08553501,0.09706247666666666,2.0
94,eMBB,6G_1 + WiFi_4,0.011192533333333334,0.04939614428571429,0.060588677619047626,2.0
95,eMBB,6G_1 + WiFi_2,0.010857333333333333,0.02994057,0.04079790333333333,2.0
96,eMBB,6G_1 + WiFi_1,0.011617733333333333,0.08964270857142856,0.1012604419047619,2.0
97,eMBB,6G_1 + WiFi_2,0.010478,0.01102332,0.021501319999999997,2.0
98,eMBB,6G_2 + WiFi_2,0.012469333333333334,0.1708860685714285,0.18335540190476182,2.0
99,eMBB,6G_1 + WiFi_3,0.013548666666666667,0.25876879285714277,0.2723174595238094,2.0
100,eMBB,6G_1 + WiFi_2,0.015909866666666668,0.46889940428571425,0.4848092709523809,2.0
101,eMBB,6G_2 + WiFi_3,0.011487333333333334,0.07738895999999999,0.08887629333333333,2.0
102,eMBB,6G_2 + WiFi_2,0.0157108,0.45212314714285706,0.4678339471428571,2.0
103,eMBB,6G_1 + WiFi_1,0.013776266666666667,0.2781967414285713,0.29197300809523796,2.0
104,eMBB,6G_2 + WiFi_1,0.0113216,0.06931654714285714,0.08063814714285714,2.0
105,eMBB,6G_2 + WiFi_4,0.0108704,0.033784032857142855,0.04465443285714286,2.0
106,eMBB,6G_2 + WiFi_4,0.014850133333333333,0.35414949428571424,0.3689996276190476,2.0
107,eMBB,6G_2 + WiFi_1,0.015585866666666667,0.43550684571428566,0.45109271238095233,2.0
108,eMBB,6G_1 + WiFi_4,0.0154468,0.408033827142857,0.423480627142857,2.0
109,eMBB,6G_2 + WiFi_4,0.013160533333333333,0.22555400999999992,0.23871454333333325,2.0
110,eMBB,6G_2 + WiFi_2,0.017047733333333332,0.5799554357142858,0.5970031690476191,2.0
111,eMBB,6G_1 + WiFi_1,0.011756,0.10204556999999999,0.11380156999999999,2.0
112,eMBB,6G_1 + WiFi_1,0.015730933333333332,0.45768515571428564,0.47341608904761895,2.0
113,eMBB,6G_1 + WiFi_3,0.015303333333333334,0.39168260999999993,0.40698594333333327,2.0
114,eMBB,6G_1 + WiFi_1,0.0144728,0.3333346971428571,0.3478074971428571,2.0
115,eMBB,6G_2 + WiFi_4,0.010571066666666667,0.018493671428571428,0.029064738095238095,2.0
116,eMBB,6G_2 + WiFi_4,0.015101466666666667,0.3647845928571428,0.3798860595238095,2.0
117,eMBB,6G_2 + WiFi_4,0.01209,0.12321841714285714,0.13530841714285713,2.0
118,eMBB,6G_2 + WiFi_3,0.012302,0.15333167142857138,0.16563367142857138,2.0
119,eMBB,6G_2 + WiFi_2,0.013275733333333333,0.23492940428571418,0.24820513761904753,2.0
120,eMBB,6G_1 + WiFi_4,0.010967466666666667,0.04153757142857143,0.0525050380952381,2.0
