seed,urllc_outage_ratio,average_embb_delay,average_cost,best_fitness,cv,cost_urllc
0,0.13333333333333333,0.14463834962590552,0.20565250814628608,24.67830097755433,0.0,16.0
1,0.15,0.14505433499999995,0.22252716749999998,26.703260099999998,0.0,18.0
2,0.16666666666666666,0.14610294356414943,0.23971813844874137,28.766176613848966,0.0,20.0
3,0.13333333333333333,0.14465131364285716,0.2056589901547619,24.67907881857143,0.0,16.0
4,0.15,0.14412659128571428,0.22206329564285715,26.647595477142858,0.0,18.0
