seed,generation_0,generation_200,generation_400,generation_600,generation_800,generation_1000
0,22.071647205697793,18.74326587428572,18.71465346857143,18.694763237142855,18.67027516285714,18.67027516285714
1,20.58748237411344,18.753736235054713,18.685205914285714,18.661340600413144,18.646560142804873,18.638768898959434
2,20.24060060350016,18.721240142352787,18.69867953097726,18.694383017567613,18.67908916212614,18.668763250343012
3,20.232646949653056,18.660291910298735,18.628164672857142,18.614356624285712,18.613109365714283,18.612448281428566
4,19.519610078177347,18.67125957428572,18.67125957428572,18.656423481428572,18.647598291428572,18.619261804285717
average,20.53039744222836,18.709958747255534,18.679592632195455,18.664253392167577,18.651326424986202,18.641903479574772
