User,TaskType,Selected_BS_List,CommDelay_s,CloudCompletion_SPTF_s,TotalDelay_s,Deadline_s
66,eMBB,sat1,2.878348114309984,0.3621056057142857,3.2404537200242696,2.0
67,eMBB,sat2,3.7202459219531714,0.5762186100000001,4.296464531953172,2.0
68,eMBB,sat1,3.1737145349758804,0.24992319,3.4236377249758805,2.0
69,eMBB,sat2,1.965173495936024,0.08031785142857144,2.0454913473645955,2.0
70,eMBB,sat1,13.942088585354744,0.4613851628571428,14.403473748211887,2.0
71,eMBB,sat1,2.7087207977093852,0.12550088571428572,2.834221683423671,2.0
72,eMBB,sat1,3.0527157175940167,0.5986183971428571,3.6513341147368736,2.0
73,eMBB,sat1,3.1998719141688534,0.7269050014285714,3.926776915597425,2.0
74,eMBB,sat2,3.132149415378794,0.515585447142857,3.6477348625216512,2.0
75,eMBB,sat2,3.1850176235240517,0.5374526614285714,3.722470284952623,2.0
76,eMBB,sat2,2.8163999165736766,0.2312879957142857,3.0476879122879623,2.0
77,eMBB,sat1,2.072713666135185,0.11295739714285714,2.185671063278042,2.0
78,eMBB,sat2,3.2038481709271425,0.4137615428571429,3.6176097137842853,2.0
79,eMBB,sat1,3.7584854433037767,0.014578362857142858,3.7730638061609194,2.0
80,eMBB,sat2,2.30927231450961,0.021904127142857145,2.331176441652467,2.0
81,eMBB,sat1,3.604795697715561,0.2784467399999999,3.8832424377155608,2.0
82,eMBB,sat2,2.675296544541199,0.5046964842857142,3.1799930288269134,2.0
83,eMBB,sat1,1.8635792258996053,0.029415870000000004,1.8929950958996054,2.0
84,eMBB,sat2,2.723294689870828,0.5429518285714285,3.266246518442257,2.0
85,eMBB,sat2,3.26906469475006,0.5264870914285714,3.795551786178631,2.0
86,eMBB,sat1,2.8045192203200395,0.632627207142857,3.4371464274628964,2.0
87,eMBB,sat1,2.4114450373151035,0.3221303485714285,2.733575385886532,2.0
88,eMBB,sat2,2.58037421897955,0.4085432528571429,2.988917471836693,2.0
89,eMBB,sat1,2.3332113147253515,0.22204974,2.5552610547253516,2.0
90,eMBB,sat1,2.421229078072841,0.05246646428571429,2.473695542358555,2.0
91,eMBB,sat2,2.363735519029005,0.2641398728571428,2.6278753918861475,2.0
92,eMBB,sat2,8.799296379552446,0.5319541542857142,9.33125053383816,2.0
93,eMBB,sat2,3.160349954982479,0.040856498571428576,3.2012064535539073,2.0
94,eMBB,sat1,2.6818117538695856,0.4992552557142857,3.181067009583871,2.0
95,eMBB,sat2,3.7486878451117254,0.6849718071428571,4.433659652254582,2.0
96,eMBB,sat1,3.0684249215018617,0.2928509571428571,3.3612758786447188,2.0
97,eMBB,sat2,2.4085354283527964,0.3172028828571428,2.7257383112099394,2.0
98,eMBB,sat1,2.4685270258196557,0.23593123714285713,2.704458262962513,2.0
99,eMBB,sat2,2.184493856757493,0.17694590571428573,2.361439762471779,2.0
100,eMBB,sat2,4.024437320509898,0.3025588971428571,4.326996217652756,2.0
101,eMBB,6G_1 + WiFi_3,0.6525150000000008,0.10880566714285714,0.761320667142858,2.0
102,eMBB,6G_2 + WiFi_3,0.7531894009379287,0.2593813671428571,1.0125707680807858,2.0
103,eMBB,6G_2 + WiFi_4,0.7744199098592192,0.1903226442857143,0.9647425541449335,2.0
104,eMBB,6G_1 + WiFi_4,0.6426674114595541,0.06431275714285714,0.7069801686024112,2.0
105,eMBB,6G_2 + WiFi_2,0.676855773001363,0.1381915542857143,0.8150473272870773,2.0
106,eMBB,6G_1 + WiFi_1,0.6001425000000004,0.03318819428571429,0.6333306942857146,2.0
107,eMBB,6G_2 + WiFi_2,0.8659650013643844,0.5101396928571428,1.3761046942215271,2.0
108,eMBB,6G_2 + WiFi_2,0.8622375000000001,0.49381822285714283,1.356055722857143,2.0
109,eMBB,6G_1 + WiFi_4,0.8255416996021016,0.39815306142857143,1.223694761030673,2.0
110,eMBB,6G_2 + WiFi_1,0.8958201596108579,0.5650671085714286,1.4608872681822866,2.0
111,eMBB,6G_1 + WiFi_4,0.7408898429422796,0.24524115,0.9861309929422796,2.0
112,eMBB,6G_1 + WiFi_1,0.7714115458118914,0.29769978857142854,1.06911133438332,2.0
113,eMBB,6G_1 + WiFi_2,0.9435372224157167,0.6731705357142856,1.6167077581300022,2.0
114,eMBB,6G_2 + WiFi_1,0.6681156596934509,0.10470414428571428,0.7728198039791652,2.0
115,eMBB,6G_1 + WiFi_3,0.6341746805041234,0.060348137142857146,0.6945228176469805,2.0
116,eMBB,6G_1 + WiFi_3,0.5829830343409002,0.018239335714285716,0.6012223700551859,2.0
117,eMBB,6G_2 + WiFi_4,0.8465538583937733,0.4506678471428571,1.2972217055366304,2.0
118,eMBB,6G_1 + WiFi_3,0.768208720664938,0.14244223714285717,0.9106509578077951,2.0
119,eMBB,6G_2 + WiFi_1,0.7287975000000001,0.21745119,0.9462486900000001,2.0
120,eMBB,6G_2 + WiFi_1,0.6768664846380178,0.13395430714285717,0.810820791780875,2.0
121,eMBB,6G_1 + WiFi_1,0.8055825129199531,0.36716926714285714,1.1727517800628102,2.0
122,eMBB,6G_1 + WiFi_2,0.9100950000000001,0.6269046299999999,1.53699963,2.0
123,eMBB,6G_2 + WiFi_4,2.16841176036757,0.5706312385714286,2.7390429989389986,2.0
124,eMBB,6G_2 + WiFi_4,0.8756063503708907,0.4883984442857143,1.364004794656605,2.0
125,eMBB,6G_1 + WiFi_2,0.6505350000001914,0.10060969285714286,0.7511446928573342,2.0
126,eMBB,6G_2 + WiFi_4,0.6373314966462084,0.07230700714285715,0.7096385037890656,2.0
127,eMBB,6G_2 + WiFi_1,0.7590675000000001,0.2736733371428571,1.0327408371428572,2.0
128,eMBB,6G_1 + WiFi_4,0.7054266414467615,0.15098131714285717,0.8564079585896187,2.0
129,eMBB,6G_1 + WiFi_1,0.8304300000000001,0.41898138857142864,1.2494113885714286,2.0
130,eMBB,6G_2 + WiFi_3,0.7973598388770479,0.2832229242857142,1.080582763162762,2.0
131,eMBB,6G_1 + WiFi_4,0.8165599328890114,0.3723018042857143,1.1888617371747257,2.0
132,eMBB,6G_2 + WiFi_2,0.8562473021212493,0.4560028157142857,1.312250117835535,2.0
133,eMBB,6G_2 + WiFi_3,0.8072192031580168,0.3520542771428571,1.159273480300874,2.0
134,eMBB,6G_2 + WiFi_2,0.894128361585582,0.6098499471428571,1.503978308728439,2.0
135,eMBB,6G_2 + WiFi_2,0.9655390415370398,0.7148751342857143,1.680414175822754,2.0
136,eMBB,6G_1 + WiFi_4,0.9483538444437237,0.6968709471428571,1.645224791586581,2.0
137,eMBB,6G_2 + WiFi_1,0.9176753785634398,0.6498953057142856,1.5675706842777255,2.0
138,eMBB,6G_1 + WiFi_4,0.9738043937502578,0.70286898,1.676673373750258,2.0
139,eMBB,6G_2 + WiFi_1,0.6946740177769012,0.15528074571428574,0.8499547634911869,2.0
140,eMBB,6G_2 + WiFi_4,0.6407419405021203,0.07630858714285715,0.7170505276449775,2.0
141,eMBB,6G_1 + WiFi_2,0.8925265207180124,0.5818093757142858,1.4743358964322981,2.0
142,eMBB,6G_1 + WiFi_3,0.8319237935675071,0.3877799357142857,1.2197037292817927,2.0
143,eMBB,6G_2 + WiFi_2,0.9166849422786543,0.6441334114285713,1.5608183537072255,2.0
144,eMBB,6G_1 + WiFi_1,0.750577274943294,0.20833149857142857,0.9589087735147226,2.0
145,eMBB,6G_2 + WiFi_1,0.8888149424003385,0.39296414142857145,1.28177908382891,2.0
146,eMBB,6G_2 + WiFi_2,0.9850671969117512,0.6154965299999999,1.600563726911751,2.0
147,eMBB,6G_2 + WiFi_2,0.8602500167460968,0.4775728414285714,1.3378228581746683,2.0
148,eMBB,6G_2 + WiFi_1,0.5797114214180895,0.007261791428571428,0.5869732128466609,2.0
149,eMBB,6G_1 + WiFi_1,0.9560475000000002,0.7208845757142857,1.6769320757142858,2.0
150,eMBB,6G_2 + WiFi_1,0.7255871551106935,0.17253111857142858,0.898118273682122,2.0
