seed,urllc_outage_ratio,average_embb_delay
0,0.0833333333333333,0.2254513929698509
1,0.1166666666666666,0.1547151777486755
2,0.1,0.2364707625428583
3,0.0833333333333333,0.172677782371878
4,0.0833333333333333,0.2360584103928411
5,0.1,0.1692774715315176
6,0.1,0.17910782151377
7,0.1,0.2056349631873276
8,0.1,0.2193966471502986
9,0.1,0.1760730762058821
average,0.09666666666666665,0.19748635056148997
